access,w_eff,n_vis,n_nat,eps,T,rho,idle,cv,sv
basic,420,5,5,0.05,0.7701190476190476,0.11153707425155872,0.6943212875797146,0.004008502884907379,0.010810810810810811
basic,420,5,5,0.0638469417991665,0.7682460317460318,0.12359631814378248,0.6937904111260217,0.00439185067707698,0.012077589361961693
basic,420,5,5,0.0815286395421231,0.7668769841269841,0.1433043730239634,0.6929765476700753,0.005694691078317311,0.013777478415283815
basic,420,5,5,0.10410708607622314,0.7612936507936507,0.15665690189005765,0.6907210147158426,0.007634997844960286,0.01533156825318638
basic,420,5,5,0.13293838131178873,0.7639087301587302,0.22383834186125035,0.6840515885498585,0.010883925762818497,0.022837370242214532
basic,420,5,5,0.16975418188978358,0.7553095238095238,0.2706238375941746,0.6789143515554986,0.014786839073102036,0.02822942004864934
basic,420,5,5,0.21676570742564272,0.7366944444444444,0.38020544366458925,0.6711920529801324,0.022980132450331127,0.03940397350993378
basic,420,5,5,0.2767965501212033,0.7255396825396825,0.535791638408191,0.6546559276529603,0.032358343931044226,0.05871131835523527
basic,420,5,5,0.35345226451597084,0.6931984126984126,0.6925683798358196,0.6392337976983646,0.052468201090248336,0.07715021199273167
basic,420,5,5,0.4513369232266959,0.6575873015873016,0.8784638408805638,0.6146462556888705,0.07372776168804303,0.10186181216383947
basic,420,5,5,0.5763296453813948,0.6136190476190476,1.0322442961353406,0.5921607319042067,0.09911202798457261,0.11992106915418423
basic,420,5,5,0.7359377065160035,0.5492777777777778,1.144981144070858,0.5654609789659918,0.13318262237074896,0.13210143503046984
basic,420,5,5,0.9397474383147868,0.4922222222222222,1.2482263785875525,0.5390933333333333,0.16746666666666668,0.13898666666666668
basic,420,5,5,1.2,0.4255436507936508,1.2816285423874223,0.5112280701754386,0.21099415204678362,0.13625730994152047
basic,420,5,10,0.05,0.6324722222222222,0.10886982927915775,0.5915883531042982,0.004852873209058696,0.007548913880757973
basic,420,5,10,0.0638469417991665,0.625968253968254,0.11169363018561722,0.5929292151274744,0.005853808826927521,0.007548332434722329
basic,420,5,10,0.0815286395421231,0.6296150793650793,0.1111412238518117,0.5913413219945883,0.006494008504058756,0.007421724004638578
basic,420,5,10,0.10410708607622314,0.6328412698412699,0.12103388597657329,0.5897216607059556,0.007152853366505987,0.008085834240398071
basic,420,5,10,0.13293838131178873,0.6380753968253968,0.15519139276718805,0.5907747355320473,0.0075451151213441195,0.01050093341630367
basic,420,5,10,0.16975418188978358,0.6349325396825397,0.1900276869808691,0.5924284825870647,0.009794776119402986,0.012593283582089552
basic,420,5,10,0.21676570742564272,0.634468253968254,0.23784446418072877,0.5880632411067194,0.013438735177865613,0.016363636363636365
basic,420,5,10,0.2767965501212033,0.6314722222222222,0.31475953773934684,0.5822365765038353,0.01703673798950343,0.022204279370205894
basic,420,5,10,0.35345226451597084,0.6333571428571428,0.4420510507123792,0.576497963932519,0.02775700157899111,0.032992603673231945
basic,420,5,10,0.4513369232266959,0.6033015873015873,0.6792780467270049,0.5709713692587146,0.046795259925611975,0.049476688867745006
basic,420,5,10,0.5763296453813948,0.597281746031746,0.9396339235292164,0.5558305830583058,0.06921525485881921,0.07334066740007333
basic,420,5,10,0.7359377065160035,0.5629126984126984,1.1807633200332739,0.5312777942484436,0.1002075303883783,0.09388279474256349
basic,420,5,10,0.9397474383147868,0.5200714285714285,1.393215217689878,0.5083858562119432,0.1335327422283944,0.11323576540967846
basic,420,5,10,1.2,0.4472738095238095,1.4897926592318544,0.4860392967942089,0.1785591175456739,0.11042169366884982
basic,420,5,20,0.05,0.4427142857142857,0.1674375246495285,0.5151707848837209,0.006268168604651163,0.005268895348837209
basic,420,5,20,0.0638469417991665,0.4423293650793651,0.15820825894659404,0.5147686994456058,0.0067254385167681546,0.00490775243115514
basic,420,5,20,0.0815286395421231,0.4424047619047619,0.16374253269468814,0.5155200580867672,0.006716282446905065,0.005264113269195862
basic,420,5,20,0.10410708607622314,0.44339285714285714,0.16472009665726942,0.5165790904149302,0.007428882043848523,0.0053451712266714985
basic,420,5,20,0.13293838131178873,0.44665873015873014,0.1742212903569715,0.5154601673335758,0.007911967988359404,0.005820298290287377
basic,420,5,20,0.16975418188978358,0.4492777777777778,0.1834072320655726,0.5141186146394956,0.008955496664534405,0.006122635474732706
basic,420,5,20,0.21676570742564272,0.4520079365079365,0.23765209909925727,0.5124597701149425,0.010298850574712644,0.008091954022988505
basic,420,5,20,0.2767965501212033,0.4505436507936508,0.29977011899204664,0.5116945548673385,0.012665249144864565,0.010354072293611908
basic,420,5,20,0.35345226451597084,0.44760714285714287,0.34575387643288386,0.5114354778728152,0.015526217924879137,0.011993306061732985
basic,420,5,20,0.4513369232266959,0.4556150793650794,0.3939816226102861,0.5086748569820876,0.01969426990527994,0.01425490012191691
basic,420,5,20,0.5763296453813948,0.44749603174603175,0.5988791245821103,0.5041179850603332,0.0319862095384026,0.021834897529208964
basic,420,5,20,0.7359377065160035,0.4464484126984127,0.7450779965334873,0.4988684443569812,0.04850929843550133,0.02843648528977664
basic,420,5,20,0.9397474383147868,0.4389920634920635,1.0637643953500986,0.48794195789903944,0.06989576946658492,0.04199877375843041
basic,420,5,20,1.2,0.40684126984126984,1.4810190784596777,0.47440347071583516,0.110412147505423,0.05715835140997831
basic,420,20,0,0.05,0.7752738095238095,1.0,0.8736715743388765,0.011051089220774635,0.11527733644034883
basic,420,20,0,0.0638469417991665,0.7654047619047619,1.0,0.8570978539082497,0.015475487300649734,0.1274266587911006
basic,420,20,0,0.0815286395421231,0.7593571428571428,1.0,0.8341525003381882,0.02083239392163052,0.14501510574018128
basic,420,20,0,0.10410708607622314,0.7503055555555556,1.0,0.8128637214715855,0.02596022468498558,0.16117605384342898
basic,420,20,0,0.13293838131178873,0.733579365079365,1.0,0.7848049758763006,0.03563331976980759,0.17956170435389177
basic,420,20,0,0.16975418188978358,0.6974603174603174,1.0,0.7501486816890239,0.05233595453644353,0.19751536377453247
basic,420,20,0,0.21676570742564272,0.6439960317460317,1.0,0.722275867191562,0.07256926390848993,0.205154868899948
basic,420,20,0,0.2767965501212033,0.630297619047619,1.0,0.6829351245642378,0.08919309582518493,0.22787177961057734
basic,420,20,0,0.35345226451597084,0.5981230158730159,1.0,0.6479977332829618,0.11106913486966377,0.2409331318473744
basic,420,20,0,0.4513369232266959,0.5562896825396826,1.0,0.60966894377299,0.13914871255911718,0.2511823436678928
basic,420,20,0,0.5763296453813948,0.5033214285714286,1.0,0.5780113177041228,0.17473149324402357,0.24725718905185357
basic,420,20,0,0.7359377065160035,0.46928968253968256,1.0,0.5377895936194454,0.20559564501835675,0.25661476136219774
basic,420,20,0,0.9397474383147868,0.4233849206349206,1.0,0.5023506637168141,0.2470962389380531,0.25055309734513276
basic,420,20,0,1.2,0.3713492063492064,1.0,0.4634109464771696,0.29407317810704564,0.2425158754157847
basic,420,20,5,0.05,0.7480039682539682,0.24379698350636878,0.6710465193443493,0.017187603689694075,0.040878624991704825
basic,420,20,5,0.0638469417991665,0.7447380952380952,0.27284013768556115,0.6721991701244814,0.019876857181100254,0.0453085263016999
basic,420,20,5,0.0815286395421231,0.741515873015873,0.29844216587642214,0.6658707960979603,0.023535029674602633,0.05048093321508971
basic,420,20,5,0.10410708607622314,0.7413849206349207,0.3235579058925542,0.6569332769078855,0.027860064889265058,0.056566511496685006
basic,420,20,5,0.13293838131178873,0.7210912698412698,0.37603527501857303,0.6572278068809287,0.03383831233187031,0.06569446410873567
basic,420,20,5,0.16975418188978358,0.7150119047619048,0.4396779940393933,0.6426808287830055,0.042710748747101505,0.07831550602139277
basic,420,20,5,0.21676570742564272,0.688468253968254,0.4988356946061535,0.6288432806479516,0.05685303137532437,0.09208146575450185
basic,420,20,5,0.2767965501212033,0.686968253968254,0.587525127660066,0.6116878767582049,0.0658070997990623,0.11336235766912257
basic,420,20,5,0.35345226451597084,0.6389523809523809,0.6722235678441894,0.5943868430461209,0.08902395423668216,0.1285305684662138
basic,420,20,5,0.4513369232266959,0.6051349206349206,0.7370453919498472,0.575094696969697,0.11070075757575758,0.14327651515151515
basic,420,20,5,0.5763296453813948,0.5640396825396825,0.7870959912198003,0.5603070175438597,0.13407097288676237,0.15021929824561403
basic,420,20,5,0.7359377065160035,0.5346111111111111,0.8458436632472796,0.5370488322717623,0.1567940552016985,0.1646496815286624
basic,420,20,5,0.9397474383147868,0.4926230158730159,0.8831288615364786,0.5200678349349915,0.18304126625211983,0.16540418315432448
basic,420,20,5,1.2,0.4155238095238095,0.9026902360760943,0.505443234836703,0.2208398133748056,0.15205168082306497
basic,420,20,10,0.05,0.629234126984127,0.19389595565281553,0.5804447351209941,0.020846958796599084,0.02787769784172662
basic,420,20,10,0.0638469417991665,0.6370317460317461,0.19885754865073632,0.5795510404718991,0.020891364902506964,0.02924791086350975
basic,420,20,10,0.0815286395421231,0.6380555555555556,0.21714969836432613,0.5770027338248696,0.02361030569132632,0.03156325076629939
basic,420,20,10,0.10410708607622314,0.6276150793650793,0.24543971572910805,0.5764471389419483,0.02574536998588157,0.036707914625031146
basic,420,20,10,0.13293838131178873,0.627281746031746,0.27294638620907796,0.5745879582912883,0.030524722502522705,0.040951900437268755
basic,420,20,10,0.16975418188978358,0.6346230158730158,0.30159449742066596,0.571159767362299,0.03583646938077318,0.046527540198426275
basic,420,20,10,0.21676570742564272,0.6203055555555556,0.3460947945520961,0.5685323167561948,0.04349332871252816,0.05328365967769884
basic,420,20,10,0.2767965501212033,0.6038412698412698,0.4207980652962515,0.5602230817666637,0.059008725375550956,0.06539534046955114
basic,420,20,10,0.35345226451597084,0.5923611111111111,0.5145369284876905,0.5538791096209369,0.07162149576231722,0.07860668715656143
basic,420,20,10,0.4513369232266959,0.5736230158730159,0.5928794283065727,0.5371489859594384,0.09194617784711388,0.09555382215288612
basic,420,20,10,0.5763296453813948,0.560047619047619,0.705180256780886,0.5212158937649134,0.11256354393609296,0.11681709720925407
basic,420,20,10,0.7359377065160035,0.5154126984126984,0.7480598072125897,0.5054980947196516,0.1431682090364725,0.11899836690255852
basic,420,20,10,0.9397474383147868,0.47226587301587303,0.8457201435161456,0.4911249423697556,0.17634854771784234,0.13047487321346243
basic,420,20,10,1.2,0.4368452380952381,0.8994004632783759,0.4678448699067256,0.20716740304369172,0.13745704467353953
basic,420,20,20,0.05,0.4712698412698413,0.23494442573256988,0.5058678780995647,0.01855006625023661,0.02195722127579027
basic,420,20,20,0.0638469417991665,0.468265873015873,0.2474513359829835,0.5047093521073162,0.019408238987727144,0.023308914470554658
basic,420,20,20,0.0815286395421231,0.467765873015873,0.2600846645231894,0.5026819923371647,0.02136015325670498,0.02432950191570881
basic,420,20,20,0.10410708607622314,0.46067857142857144,0.27459492983952244,0.503063373540111,0.022975301550832855,0.02546429255217308
basic,420,20,20,0.13293838131178873,0.4574642857142857,0.27747850903444626,0.5017797017797018,0.025204425204425205,0.025685425685425686
basic,420,20,20,0.16975418188978358,0.4539484126984127,0.2948205778224573,0.5004841208365608,0.02701394268009295,0.02769171185127808
basic,420,20,20,0.21676570742564272,0.46482936507936506,0.3224088033669976,0.49936665692292703,0.0317645912501218,0.030985092078339667
basic,420,20,20,0.2767965501212033,0.462468253968254,0.35952703746288894,0.4968937974558722,0.03668277290208066,0.03471058081057095
basic,420,20,20,0.35345226451597084,0.45734920634920634,0.4059625863325582,0.49384076114171255,0.045468202303455184,0.03945918878317476
basic,420,20,20,0.4513369232266959,0.4613888888888889,0.4671024339898512,0.48930971288943187,0.05630217878232539,0.04601914070454083
basic,420,20,20,0.5763296453813948,0.44492063492063494,0.5030859793078845,0.4873280231716148,0.07737664218475225,0.04913623668149374
basic,420,20,20,0.7359377065160035,0.43197619047619046,0.6180896213415642,0.47993562231759657,0.0990343347639485,0.05987124463519313
basic,420,20,20,0.9397474383147868,0.422015873015873,0.7206905630571332,0.467826474852236,0.12635218021634884,0.07382625181220029
basic,420,20,20,1.2,0.3907103174603175,0.8591190241623416,0.4589456496384418,0.15710286913925822,0.08327501749475158
basic,420,50,0,0.05,0.7751587301587302,1.0,0.814757610482786,0.021922176274226497,0.1633202132429874
basic,420,50,0,0.0638469417991665,0.7705039682539683,1.0,0.790713211959245,0.027225655587105393,0.18206113245364958
basic,420,50,0,0.0815286395421231,0.7473253968253968,1.0,0.7712271318300614,0.035616604874490976,0.19315626329544763
basic,420,50,0,0.10410708607622314,0.7399761904761905,1.0,0.7485364555614689,0.042642362959020755,0.20882118147951037
basic,420,50,0,0.13293838131178873,0.7055714285714285,1.0,0.7257958767392729,0.05631237706709405,0.217891746193633
basic,420,50,0,0.16975418188978358,0.692765873015873,1.0,0.692289078883691,0.06783352153573156,0.23987739958057752
basic,420,50,0,0.21676570742564272,0.6571666666666667,1.0,0.6647209693110463,0.08676041390289202,0.24851861678606174
basic,420,50,0,0.2767965501212033,0.622547619047619,1.0,0.6275071633237822,0.10987056614958997,0.2626222705266278
basic,420,50,0,0.35345226451597084,0.57925,1.0,0.5969360233034847,0.13539756176502318,0.26766641493149207
basic,420,50,0,0.4513369232266959,0.5466587301587301,1.0,0.5628010809540595,0.16284807895664435,0.2743508400892962
basic,420,50,0,0.5763296453813948,0.4963095238095238,1.0,0.5349593495934959,0.19599749843652284,0.26904315196998124
basic,420,50,0,0.7359377065160035,0.4790277777777778,1.0,0.502835538752363,0.21860653524169593,0.27855792600594115
basic,420,50,0,0.9397474383147868,0.42404761904761906,1.0,0.47909407665505227,0.2590011614401858,0.2619047619047619
basic,420,50,0,1.2,0.3788690476190476,1.0,0.453816499614495,0.29498843484965304,0.25119506553585197
basic,420,50,5,0.05,0.7186746031746032,0.40961646770399657,0.6372774708410067,0.043354818907305095,0.08525168815224064
basic,420,50,5,0.0638469417991665,0.7103015873015873,0.43049062548883776,0.6388462718625345,0.045259281988339985,0.08883092973304695
basic,420,50,5,0.0815286395421231,0.7151984126984127,0.4621794373855629,0.6292250455157128,0.049315285363729915,0.09863057072745983
basic,420,50,5,0.10410708607622314,0.7038809523809524,0.494552875779409,0.6192254607453114,0.055208248761873836,0.1083867824957376
basic,420,50,5,0.13293838131178873,0.6943809523809524,0.536402756823481,0.616340735830295,0.06330792177659927,0.116340735830295
basic,420,50,5,0.16975418188978358,0.6747619047619048,0.5918419195483416,0.6084114560935753,0.07482583641524039,0.1290100627848972
basic,420,50,5,0.21676570742564272,0.6692023809523809,0.6387199876659609,0.5888999367260237,0.08279851758112627,0.14697640784597307
basic,420,50,5,0.2767965501212033,0.6432023809523809,0.6734833762115408,0.5718229414564493,0.09814374107567825,0.15735364112327463
basic,420,50,5,0.35345226451597084,0.6127698412698412,0.7048297478273258,0.5600794438927508,0.11678252234359483,0.16385302879841113
basic,420,50,5,0.4513369232266959,0.5797936507936507,0.7443377501574178,0.5447690857681433,0.13404544978531782,0.17289768562153104
basic,420,50,5,0.5763296453813948,0.5382817460317461,0.7765693306892154,0.5341736390307509,0.15723133760730196,0.17266108877539932
basic,420,50,5,0.7359377065160035,0.5146468253968254,0.7882636420414678,0.5094684006388318,0.17624914442162903,0.18240930869267624
basic,420,50,5,0.9397474383147868,0.46178174603174604,0.8435296341809245,0.5050791400897708,0.20269312544294826,0.1780061422159225
basic,420,50,5,1.2,0.40991666666666665,0.8461243574477972,0.49661121380160195,0.2308071472581639,0.16648182378311768
basic,420,50,10,0.05,0.6212420634920635,0.35314047000057486,0.5575405822073093,0.04860796227441734,0.06910311054683957
basic,420,50,10,0.0638469417991665,0.6213055555555556,0.3638804616494964,0.5551310043668122,0.049763464337700146,0.07259825327510917
basic,420,50,10,0.0815286395421231,0.6293174603174603,0.3916488006658763,0.5504892006645745,0.051873730847332475,0.07947203249030829
basic,420,50,10,0.10410708607622314,0.6159484126984127,0.3992372067852518,0.5487212992346463,0.059828262086988986,0.0794287847675938
basic,420,50,10,0.13293838131178873,0.6109404761904762,0.42148132270698957,0.5441079347108218,0.06594961788848004,0.08491367110104726
basic,420,50,10,0.16975418188978358,0.615281746031746,0.4538687270639983,0.5385506127569236,0.07324133938048828,0.09398822734729326
basic,420,50,10,0.21676570742564272,0.5906746031746032,0.4893033254954652,0.5359375,0.08349609375,0.09931640625
basic,420,50,10,0.2767965501212033,0.5765515873015873,0.5524141206268798,0.5289811472121941,0.09917769755314881,0.11211391897312475
basic,420,50,10,0.35345226451597084,0.5628095238095238,0.5932058549792707,0.5132575757575758,0.11205808080808081,0.12394781144781145
basic,420,50,10,0.4513369232266959,0.5354087301587301,0.634735367580027,0.5063894303660386,0.1322287199480182,0.13006281134936107
basic,420,50,10,0.5763296453813948,0.509015873015873,0.6818105276287888,0.49374083681064623,0.15777602345776476,0.13995714446825308
basic,420,50,10,0.7359377065160035,0.5033333333333333,0.725023651844844,0.4762758455838413,0.17497310864109,0.14915740408748657
basic,420,50,10,0.9397474383147868,0.4608452380952381,0.7690113921107695,0.46809815950920247,0.1954601226993865,0.15104294478527608
basic,420,50,10,1.2,0.42001984126984127,0.7707232273607634,0.4575579913331634,0.22852408870762173,0.14542442008666837
basic,420,50,20,0.05,0.4766984126984127,0.3711174746936601,0.4872004915011264,0.04945730083964776,0.05304116321933238
basic,420,50,20,0.0638469417991665,0.47375396825396826,0.3728494128289749,0.48695830766071063,0.051139864448552064,0.053809817210926265
basic,420,50,20,0.0815286395421231,0.4716626984126984,0.37940248529770565,0.48624987125347613,0.05386754557626944,0.05510351220517046
basic,420,50,20,0.10410708607622314,0.4704325396825397,0.386393811841517,0.48681499793984345,0.055315203955500616,0.056551297898640294
basic,420,50,20,0.13293838131178873,0.4683968253968254,0.40796367210003726,0.4861125451729479,0.05771812080536913,0.05906040268456376
basic,420,50,20,0.16975418188978358,0.4549087301587302,0.4098502228774305,0.48753894080996885,0.06905503634475597,0.05867082035306334
basic,420,50,20,0.21676570742564272,0.45561904761904765,0.4415360228539576,0.4838709677419355,0.0749185667752443,0.06294000210150258
basic,420,50,20,0.2767965501212033,0.4592777777777778,0.47831135841296724,0.47569030860855444,0.08197076340010828,0.06962642122360585
basic,420,50,20,0.35345226451597084,0.45159920634920636,0.5191181251812342,0.4737815491731941,0.09160139251523064,0.07647954743255005
basic,420,50,20,0.4513369232266959,0.4385674603174603,0.5336566563215375,0.4687187465273919,0.10612290254472719,0.07789754417157461
basic,420,50,20,0.5763296453813948,0.4258452380952381,0.595443236141008,0.4625641025641026,0.11931623931623932,0.08467236467236468
basic,420,50,20,0.7359377065160035,0.41199206349206347,0.6323611565949413,0.45569324292728547,0.15314472761281273,0.09293897591769933
basic,420,50,20,0.9397474383147868,0.39608333333333334,0.652542254015008,0.44827170902083585,0.16704805491990846,0.09442370227628567
basic,420,50,20,1.2,0.3631706349206349,0.6784230596925228,0.4431663574520717,0.1971552257266543,0.09387755102040816
basic,1680,5,0,0.05,0.718390873015873,1.0,0.8278856951711944,0.03221991255107161,0.13989439227773398
basic,1680,5,0,0.0638469417991665,0.6894533730158731,1.0,0.7955241793152136,0.04593010942463819,0.15854571126014824
basic,1680,5,0,0.0815286395421231,0.6504126984126984,1.0,0.7598635174081558,0.06476297744062014,0.17537350515122405
basic,1680,5,0,0.10410708607622314,0.620563492063492,1.0,0.718301956155796,0.08608246425323607,0.195615579590968
basic,1680,5,0,0.13293838131178873,0.576108134920635,1.0,0.6762900913814729,0.11380129009138147,0.20990861852714568
basic,1680,5,0,0.16975418188978358,0.5355555555555556,1.0,0.6302870187498397,0.14492010157231897,0.22479287967784134
basic,1680,5,0,0.21676570742564272,0.5162787698412699,1.0,0.5810842252210331,0.17374360167519776,0.2451721731037692
basic,1680,5,0,0.2767965501212033,0.45925297619047617,1.0,0.5360307531925984,0.21967031535053427,0.24429893145686735
basic,1680,5,0,0.35345226451597084,0.413327380952381,1.0,0.4879412409559307,0.2657677409924724,0.24629101805159687
basic,1680,5,0,0.4513369232266959,0.3872847222222222,1.0,0.43932498288291916,0.30653671110395103,0.2541383060131298
basic,1680,5,0,0.5763296453813948,0.311640873015873,1.0,0.3871486661602395,0.38518253720005363,0.22766879663970688
basic,1680,5,0,0.7359377065160035,0.2321527777777778,1.0,0.33554900294867307,0.47563596381628265,0.18881503323504423
basic,1680,5,0,0.9397474383147868,0.16372420634920634,1.0,0.2861974212640034,0.5719192559712535,0.1418833227647432
basic,1680,5,0,1.2,0.16936309523809523,1.0,0.23908321902149063,0.5999085505258345,0.1610082304526749
basic,1680,5,5,0.05,0.7785059523809523,0.18118751067240618,0.704462314970596,0.007455199345547718,0.018074613734236807
basic,1680,5,5,0.0638469417991665,0.7714196428571428,0.30270669285009727,0.6962999871415713,0.01281020959238781,0.031117397454031116
basic,1680,5,5,0.0815286395421231,0.7556160714285715,0.478580365805785,0.6824160016440045,0.021731684762133097,0.051015515292667055
basic,1680,5,5,0.10410708607622314,0.7348035714285714,0.6566623733262048,0.6594345455567422,0.034511831825080094,0.07498173233657467
basic,1680,5,5,0.13293838131178873,0.7026001984126984,0.830737862898728,0.6316370299421147,0.0536167909049265,0.09938366718027734
basic,1680,5,5,0.16975418188978358,0.6578948412698413,0.9891519064838243,0.6012709416522242,0.07865973425765453,0.12406701328711728
basic,1680,5,5,0.21676570742564272,0.6245853174603174,1.1135420008831256,0.5602061533656099,0.10770992763808632,0.1496433963246395
basic,1680,5,5,0.2767965501212033,0.5708005952380952,1.227946684464003,0.5283094670990329,0.141762562056992,0.16592533073148333
basic,1680,5,5,0.35345226451597084,0.5114781746031746,1.3154915918304013,0.49137052604763726,0.1865049038339065,0.17567825754680932
basic,1680,5,5,0.4513369232266959,0.4692609126984127,1.3925182076678329,0.4546087925869156,0.22632899045495716,0.18710374137810912
basic,1680,5,5,0.5763296453813948,0.3869623015873016,1.4497228617282558,0.4149083628523025,0.29593408285846295,0.1780378869551825
basic,1680,5,5,0.7359377065160035,0.3160644841269841,1.4591029934744328,0.3619655722852582,0.37145692221407306,0.1638552137710859
basic,1680,5,5,0.9397474383147868,0.21677876984126984,1.4076691089317341,0.3127517414585604,0.478747097569066,0.1207411268540018
basic,1680,5,5,1.2,0.20641567460317461,1.5069472814045475,0.2769664618793433,0.5142008258636318,0.13103031523819117
basic,1680,5,10,0.05,0.6704265873015873,0.09346394590035366,0.6307860138807907,0.003874583858408411,0.006488987529858747
basic,1680,5,10,0.0638469417991665,0.6728462301587301,0.15028552303130654,0.6287044072948328,0.005452127659574468,0.010562310030395136
basic,1680,5,10,0.0815286395421231,0.6676914682539683,0.2291789555638431,0.6259813731527094,0.009505849753694581,0.016279248768472906
basic,1680,5,10,0.10410708607622314,0.6595089285714286,0.38286513684875567,0.615247623811906,0.016368184092046024,0.02783391695847924
basic,1680,5,10,0.13293838131178873,0.6505684523809524,0.6175734591085635,0.6005496828752642,0.029682875264270613,0.04634249471458774
basic,1680,5,10,0.16975418188978358,0.6339236111111111,0.9116644105196441,0.5777128776124851,0.046317422652185816,0.0729442365611025
basic,1680,5,10,0.21676570742564272,0.6051706349206349,1.1617050156390367,0.5503109312954222,0.0722009939811693,0.09697560000998975
basic,1680,5,10,0.2767965501212033,0.5632996031746031,1.3984459480879035,0.520634833466048,0.10409401685933167,0.11878415112990472
basic,1680,5,10,0.35345226451597084,0.5182321428571428,1.5686284644452866,0.4883025930509856,0.14163673136716273,0.1358106680351375
basic,1680,5,10,0.4513369232266959,0.473609126984127,1.742684301149146,0.45441293400477073,0.18678770209382453,0.1495163000265041
basic,1680,5,10,0.5763296453813948,0.41711607142857143,1.8672289173819665,0.4160035044170256,0.24326494852887492,0.1560195663283931
basic,1680,5,10,0.7359377065160035,0.3283809523809524,1.888612964037123,0.36530765382691344,0.330040020010005,0.14198766049691514
basic,1680,5,10,0.9397474383147868,0.23825099206349207,1.8333881585795957,0.3180743008209267,0.4295255322109364,0.11247159222670562
basic,1680,5,10,1.2,0.2187063492063492,1.9806673440505136,0.2738476953907816,0.482064128256513,0.12039078156312626
basic,1680,5,20,0.05,0.49054464285714283,0.08211839367078623,0.5560493827160494,0.0022222222222222222,0.0029405162738496073
basic,1680,5,20,0.0638469417991665,0.49068055555555556,0.0961472363861336,0.5551080108010801,0.0027677767776777677,0.0034203420342034203
basic,1680,5,20,0.0815286395421231,0.493171626984127,0.11502322390905964,0.5544985234112582,0.003809824387384747,0.004147974480939606
basic,1680,5,20,0.10410708607622314,0.49123809523809525,0.1623691353237689,0.5515996457846098,0.0050861697055016915,0.005949002066256443
basic,1680,5,20,0.13293838131178873,0.4935079365079365,0.2579926666881091,0.5499794511164894,0.008356545961002786,0.00954381478606329
basic,1680,5,20,0.16975418188978358,0.4874920634920635,0.4824966625423287,0.5478718493213923,0.014657003046810082,0.01774997691810544
basic,1680,5,20,0.21676570742564272,0.4892232142857143,0.7862926529544528,0.5350218886804252,0.026073988550536394,0.02999470823110598
basic,1680,5,20,0.2767965501212033,0.4821676587301587,1.2092382079111157,0.5205614318531795,0.04571731502284603,0.048847600535177844
basic,1680,5,20,0.35345226451597084,0.464985119047619,1.691095678518471,0.5000813757934139,0.07285846036998861,0.07082406553463896
basic,1680,5,20,0.4513369232266959,0.4433878968253968,2.1086511461398185,0.47495535583594367,0.10260839017535642,0.09063497174975849
basic,1680,5,20,0.5763296453813948,0.4044652777777778,2.4434818653866435,0.44784964979558206,0.144899058726587,0.10430070040883593
basic,1680,5,20,0.7359377065160035,0.36136904761904765,2.6245264371602697,0.41000982731994945,0.202126912817633,0.11094342271514811
basic,1680,5,20,0.9397474383147868,0.27991170634920637,2.6126613054711836,0.36410892078851614,0.2939341836938702,0.09716502059258667
basic,1680,5,20,1.2,0.2411875,2.8514048791322697,0.3133208255159475,0.3718395425712499,0.10350218886804252
basic,1680,20,0,0.05,0.703595238095238,1.0,0.7890881243768874,0.0450663930991634,0.1658454825239492
basic,1680,20,0,0.0638469417991665,0.6775803571428571,1.0,0.7551887344672453,0.05938822270165404,0.18542304283110064
basic,1680,20,0,0.0815286395421231,0.6456160714285715,1.0,0.7172833326916414,0.07942863743117853,0.20328802987718014
basic,1680,20,0,0.10410708607622314,0.6066626984126984,1.0,0.6796280457047613,0.1033401320262298,0.21703182226900894
basic,1680,20,0,0.13293838131178873,0.5792222222222222,1.0,0.6387067938021455,0.12686233611442194,0.23443087008343266
basic,1680,20,0,0.16975418188978358,0.5472876984126984,1.0,0.599364201796821,0.15339322736696615,0.24724257083621284
basic,1680,20,0,0.21676570742564272,0.5181517857142857,1.0,0.5619689244962369,0.18044428259286235,0.2575867929109007
basic,1680,20,0,0.2767965501212033,0.4898690476190476,1.0,0.5253112578430407,0.20952005518872574,0.26516868696823365
basic,1680,20,0,0.35345226451597084,0.47398511904761903,1.0,0.4886703719538264,0.23336183554225454,0.27796779250391906
basic,1680,20,0,0.4513369232266959,0.44961111111111113,1.0,0.45802718239616247,0.26165911600106595,0.2803137016027715
basic,1680,20,0,0.5763296453813948,0.41936805555555556,1.0,0.426459868794039,0.29452498582651654,0.2790151453794444
basic,1680,20,0,0.7359377065160035,0.36454166666666665,1.0,0.395659798334064,0.34353353792196406,0.26080666374397193
basic,1680,20,0,0.9397474383147868,0.29265376984126984,1.0,0.3515424475761538,0.41561334689331203,0.23284420553053417
basic,1680,20,0,1.2,0.2240575396825397,1.0,0.2946535733769776,0.5055646481178396,0.19978177850518275
basic,1680,20,5,0.05,0.7628234126984127,0.2851591050374158,0.6823678531054092,0.02105100887259772,0.048405330410057894
basic,1680,20,5,0.0638469417991665,0.7473105158730159,0.3789116793156411,0.6671456635622818,0.03006766589057043,0.06804787543655413
basic,1680,20,5,0.0815286395421231,0.7257837301587302,0.4742632485408494,0.6490293629889767,0.042239781484733195,0.08890839918056775
basic,1680,20,5,0.10410708607622314,0.690468253968254,0.5646454987988367,0.6259230098099717,0.06134956270082778,0.10946311152724873
