method,ppdu_dist,N,W_eff,seed,visit,successes,oracle_successes,efficiency,useful_slots,W_eff_utilization,viable_slots_wasted,collision_rate,tau_rmse,false_trigger_rate
pnd,uniform,50,100,456,1000,10.782,11.201,0.9757538986340458,78.859,0.7885900000000007,11.131,0.27400468299386016,0.0,0.0
oracle,uniform,50,100,456,1000,11.057,11.201,1.0011240960836547,80.17,0.8016999999999995,10.819,0.26223199249566964,0.0,0.0
dcf_self_excl,uniform,50,100,789,1000,9.156,11.155,0.8311654664779677,67.157,0.6715700000000008,24.558,0.16271422609438865,0.0,0.0
ema_ad_low,uniform,50,100,789,1000,10.679,11.155,0.9686995768120769,78.205,0.7820500000000004,14.286,0.1885831878651723,0.0132666317282912,11.991743108367505
consec_L2,uniform,50,100,789,1000,10.106,11.155,0.9173804986679966,74.037,0.7403699999999992,20.09,0.12330012954865195,0.01686931317328821,12.093913928317605
and,uniform,50,100,789,1000,3.05,11.155,0.2772158771783788,20.52,0.20519999999999983,1.542,0.9432622879488676,0.0,0.0
pnd,uniform,50,100,789,1000,10.734,11.155,0.9744825036075031,78.87,0.7886999999999984,11.109,0.27648265914626735,0.0,0.0
oracle,uniform,50,100,789,1000,11.12,11.155,1.0101774225774214,80.358,0.8035799999999998,10.654,0.2624401296162842,0.0,0.0
dcf_self_excl,uniform,50,100,1234,1000,9.131,11.148,0.8302705599955611,67.208,0.6720799999999993,24.5,0.164043520007771,0.0,0.0
ema_ad_low,uniform,50,100,1234,1000,10.669,11.148,0.9695633075258071,78.093,0.7809299999999989,14.338,0.191503045240993,0.012690393713092165,12.395800668779858
consec_L2,uniform,50,100,1234,1000,10.062,11.148,0.9141789183039197,73.904,0.7390399999999994,20.169,0.12506480191953176,0.01682103783170054,12.209220083236264
and,uniform,50,100,1234,1000,3.077,11.148,0.2796589979464994,20.577,0.20577000000000006,1.422,0.9443413048940174,0.0,0.0
pnd,uniform,50,100,1234,1000,10.756,11.148,0.9777323912198905,78.535,0.7853499999999995,11.31,0.27789246846152676,0.0,0.0
oracle,uniform,50,100,1234,1000,11.09,11.148,1.007933978521476,80.84,0.8084000000000009,10.513,0.25484892964007777,0.0,0.0
dcf_self_excl,uniform,50,200,42,1000,18.115,22.05,0.826229949266516,134.211,0.6710550000000007,49.333,0.17866869884329065,0.0,0.0
ema_ad_low,uniform,50,200,42,1000,21.349,22.05,0.9738085269629423,158.609,0.7930449999999994,28.197,0.1871989548398251,0.013039773769738406,13.779667492516777
consec_L2,uniform,50,200,42,1000,20.208,22.05,0.9218977486360997,149.525,0.7476249999999995,40.529,0.12061447743214053,0.01706592201717828,12.269443374784558
and,uniform,50,200,42,1000,11.165,22.05,0.509427381487364,81.085,0.4054250000000002,4.358,0.8784236605931977,0.0,0.0
pnd,uniform,50,200,42,1000,21.498,22.05,0.9809327517953081,159.55,0.7977500000000014,21.184,0.29178092962024077,0.0,0.0
oracle,uniform,50,200,42,1000,21.958,22.05,1.0016267801467187,162.06,0.810300000000002,21.31,0.2628039781954835,0.0,0.0
dcf_self_excl,uniform,50,200,123,1000,17.933,21.884,0.8243720057364109,133.543,0.6677150000000005,49.818,0.18010594019322082,0.0,0.0
ema_ad_low,uniform,50,200,123,1000,21.199,21.884,0.9740159027754569,158.611,0.7930549999999985,28.083,0.1895257185541315,0.012853502652888699,13.808798596033904
consec_L2,uniform,50,200,123,1000,20.198,21.884,0.9284129660935543,150.362,0.7518099999999988,39.803,0.11999498609309565,0.01704087728438321,12.1751242182587
and,uniform,50,200,123,1000,11.0,21.884,0.5057562676857641,80.414,0.4020699999999998,4.43,0.8794746822288864,0.0,0.0
pnd,uniform,50,200,123,1000,21.467,21.884,0.9864304462018806,159.332,0.7966599999999989,21.29,0.29196160857603365,0.0,0.0
oracle,uniform,50,200,123,1000,21.943,21.884,1.0085863356947462,161.967,0.8098349999999997,21.37,0.263304106146292,0.0,0.0
dcf_self_excl,uniform,50,200,456,1000,18.092,22.14,0.8222035004780266,134.064,0.6703200000000009,49.482,0.17864404520529767,0.0,0.0
ema_ad_low,uniform,50,200,456,1000,21.364,22.14,0.9701708589733398,158.371,0.7918549999999989,28.181,0.19031160717477158,0.0131094520532006,13.620073939582802
consec_L2,uniform,50,200,456,1000,20.098,22.14,0.9128691321979248,149.678,0.7483899999999984,40.351,0.12075573644501612,0.017139179491398805,12.173939536756142
and,uniform,50,200,456,1000,11.136,22.14,0.5059633493971469,80.979,0.40489499999999984,4.478,0.8775079656294961,0.0,0.0
pnd,uniform,50,200,456,1000,21.544,22.14,0.9786997316702415,159.035,0.7951750000000009,21.454,0.2919177504295425,0.0,0.0
oracle,uniform,50,200,456,1000,21.958,22.14,0.997402114248652,161.695,0.808475,21.533,0.26384873652361446,0.0,0.0
dcf_self_excl,uniform,50,200,789,1000,18.098,22.041,0.8256809926269741,134.336,0.6716799999999997,49.291,0.17847298975613696,0.0,0.0
ema_ad_low,uniform,50,200,789,1000,21.271,22.041,0.9703877969723983,158.409,0.7920449999999998,28.159,0.18989915536016952,0.01300577305240019,13.774066439718153
consec_L2,uniform,50,200,789,1000,20.234,22.041,0.9236039630838742,149.874,0.7493699999999996,40.223,0.11963170403426938,0.017137730749082487,12.132282301403755
and,uniform,50,200,789,1000,11.08,22.041,0.5055519155127081,81.506,0.40753000000000084,4.306,0.8789163266531335,0.0,0.0
pnd,uniform,50,200,789,1000,21.492,22.041,0.9804408712693136,159.317,0.7965849999999985,21.316,0.2915895344429816,0.0,0.0
oracle,uniform,50,200,789,1000,22.025,22.041,1.0051101326704808,162.305,0.8115250000000005,21.12,0.2625078442474596,0.0,0.0
dcf_self_excl,uniform,50,200,1234,1000,18.063,22.066,0.823079620364594,134.19,0.6709500000000018,49.36,0.17946576406939158,0.0,0.0
ema_ad_low,uniform,50,200,1234,1000,21.374,22.066,0.9739308297788832,158.404,0.7920199999999983,28.242,0.18955325256585354,0.012775733368759513,13.900720202524287
consec_L2,uniform,50,200,1234,1000,20.135,22.066,0.9174384342989471,149.318,0.7465899999999996,40.629,0.12150343559012708,0.017043023697895957,12.28910432487763
and,uniform,50,200,1234,1000,11.169,22.066,0.5094544798783156,80.885,0.40442499999999937,4.348,0.8784540948174993,0.0,0.0
pnd,uniform,50,200,1234,1000,21.513,22.066,0.9801120111907238,159.169,0.7958449999999994,21.331,0.2925100993119137,0.0,0.0
oracle,uniform,50,200,1234,1000,22.016,22.066,1.0033576506154747,162.648,0.8132400000000013,21.059,0.25979026714493064,0.0,0.0
dcf_self_excl,bimodal,10,20,42,1000,1.961,2.291,0.9714666666666659,12.748,0.6374000000000021,4.21,0.12010252525252582,0.0,0.0
ema_ad_low,bimodal,10,20,42,1000,2.083,2.291,1.0393999999999994,13.852,0.6925999999999992,3.136,0.14249423321776272,0.0868402820200908,1.2911818318935948
consec_L2,bimodal,10,20,42,1000,2.025,2.291,1.008683333333333,13.484,0.6742000000000009,3.583,0.11860037748199552,0.09517057243716091,1.3408864076283193
and,bimodal,10,20,42,1000,1.766,2.291,0.8770333333333328,9.728,0.4864,1.025,0.7272750590096202,0.0,0.0
pnd,bimodal,10,20,42,1000,2.165,2.291,1.0777999999999994,14.092,0.7046000000000003,2.72,0.17333184593184597,0.0,0.0
oracle,bimodal,10,20,42,1000,2.28,2.291,1.13445,14.888,0.7443999999999971,1.845,0.22078472638472663,0.0,0.0
dcf_self_excl,bimodal,10,20,123,1000,1.935,2.276,0.976849999999999,12.652,0.6326000000000024,4.214,0.12388651634313468,0.0,0.0
ema_ad_low,bimodal,10,20,123,1000,2.109,2.276,1.0588999999999993,13.932,0.6966000000000008,3.095,0.14027987290487318,0.08693536040597984,1.280814912864913
consec_L2,bimodal,10,20,123,1000,1.984,2.276,1.0037166666666653,13.272,0.6636000000000009,3.716,0.12145930287033267,0.09315816190835878,1.3654776378033708
and,bimodal,10,20,123,1000,1.716,2.276,0.8611500000000001,9.736,0.4867999999999996,0.975,0.7335517779606028,0.0,0.0
pnd,bimodal,10,20,123,1000,2.127,2.276,1.0736499999999987,14.108,0.7054000000000006,2.62,0.17574683062036028,0.0,0.0
oracle,bimodal,10,20,123,1000,2.286,2.276,1.1508166666666662,14.672,0.7335999999999973,1.889,0.23451810550560598,0.0,0.0
dcf_self_excl,bimodal,10,20,456,1000,1.902,2.338,0.9126666666666657,12.664,0.6332000000000018,4.213,0.12675176890103423,0.0,0.0
ema_ad_low,bimodal,10,20,456,1000,2.111,2.338,1.0175833333333326,13.908,0.6954000000000009,3.045,0.14355259740259735,0.08417174696834469,1.2859355866355868
consec_L2,bimodal,10,20,456,1000,2.053,2.338,0.9864999999999996,13.42,0.6709999999999988,3.672,0.11414721773324761,0.09520933101707706,1.370947866186101
and,bimodal,10,20,456,1000,1.715,2.338,0.8400833333333338,9.684,0.4842000000000007,1.026,0.7304036240720081,0.0,0.0
pnd,bimodal,10,20,456,1000,2.157,2.338,1.0354166666666653,13.916,0.6958000000000002,2.738,0.18619466897481612,0.0,0.0
oracle,bimodal,10,20,456,1000,2.348,2.338,1.1302499999999998,14.64,0.7319999999999979,1.905,0.23150074925074957,0.0,0.0
dcf_self_excl,bimodal,10,20,789,1000,1.914,2.322,0.9329999999999996,12.504,0.6252000000000021,4.34,0.1280423365849842,0.0,0.0
ema_ad_low,bimodal,10,20,789,1000,2.15,2.322,1.0399999999999991,13.776,0.6888000000000001,3.208,0.14096085858585894,0.08687118890372854,1.2922345931845924
consec_L2,bimodal,10,20,789,1000,2.048,2.322,0.9916666666666657,13.336,0.6668000000000005,3.691,0.12249761512996844,0.09234183018455192,1.3762132661456186
and,bimodal,10,20,789,1000,1.774,2.322,0.8640833333333325,9.552,0.4775999999999988,1.02,0.7272207702428309,0.0,0.0
pnd,bimodal,10,20,789,1000,2.189,2.322,1.0644166666666652,14.116,0.7057999999999991,2.583,0.19193177100677133,0.0,0.0
oracle,bimodal,10,20,789,1000,2.29,2.322,1.1093333333333326,14.656,0.7327999999999989,1.877,0.23409252691752755,0.0,0.0
dcf_self_excl,bimodal,10,20,1234,1000,1.9,2.321,0.9251666666666659,12.632,0.6316000000000016,4.236,0.1299006956279021,0.0,0.0
ema_ad_low,bimodal,10,20,1234,1000,2.074,2.321,1.015166666666666,13.776,0.6887999999999995,3.138,0.14066068882098315,0.08786110450821766,1.1798091562032726
consec_L2,bimodal,10,20,1234,1000,2.002,2.321,0.9719999999999992,13.312,0.6656000000000006,3.692,0.11859310828060879,0.09557635563015514,1.3870031968031966
and,bimodal,10,20,1234,1000,1.76,2.321,0.8638333333333332,9.544,0.47719999999999996,1.061,0.7250577887798489,0.0,0.0
pnd,bimodal,10,20,1234,1000,2.148,2.321,1.0328333333333322,14.232,0.7115999999999993,2.611,0.17611746031746073,0.0,0.0
oracle,bimodal,10,20,1234,1000,2.313,2.321,1.1249166666666668,14.82,0.7409999999999983,1.816,0.22671776556776593,0.0,0.0
dcf_self_excl,bimodal,10,50,42,1000,4.478,5.453,0.8473123015872999,33.656,0.6731200000000004,11.186,0.14812562296416426,0.0,0.0
ema_ad_low,bimodal,10,50,42,1000,5.038,5.453,0.9543480158730144,37.768,0.7553599999999994,7.885,0.13613107671381042,0.09857795226841765,1.6428894385434538
consec_L2,bimodal,10,50,42,1000,4.929,5.453,0.9336757936507927,36.692,0.7338399999999989,9.234,0.10872085445639425,0.10435365405147337,1.853370953220695
and,bimodal,10,50,42,1000,4.363,5.453,0.8245150793650776,31.588,0.6317599999999993,3.046,0.6384754460167783,0.0,0.0
pnd,bimodal,10,50,42,1000,5.254,5.453,0.9948789682539685,39.0,0.7799999999999969,5.628,0.2091263160511118,0.0,0.0
oracle,bimodal,10,50,42,1000,5.511,5.453,1.043920634920635,40.164,0.8032799999999973,4.426,0.23751674827424862,0.0,0.0
dcf_self_excl,bimodal,10,50,123,1000,4.541,5.522,0.8466706349206321,33.284,0.6656799999999984,11.549,0.1446849352766462,0.0,0.0
ema_ad_low,bimodal,10,50,123,1000,5.089,5.522,0.9450166666666657,37.524,0.7504800000000007,8.106,0.13150521606038282,0.10165091980205264,1.6790899130435222
consec_L2,bimodal,10,50,123,1000,4.861,5.522,0.9048551587301569,36.42,0.7283999999999988,9.486,0.1108161723209714,0.10184780550432093,1.9084020768679364
and,bimodal,10,50,123,1000,4.368,5.522,0.8144702380952361,31.28,0.6255999999999984,3.056,0.6405641356064432,0.0,0.0
pnd,bimodal,10,50,123,1000,5.241,5.522,0.9753912698412679,38.644,0.772879999999998,5.833,0.21573782248885442,0.0,0.0
oracle,bimodal,10,50,123,1000,5.561,5.522,1.0349178571428577,40.02,0.800399999999998,4.396,0.24488943012558337,0.0,0.0
dcf_self_excl,bimodal,10,50,456,1000,4.541,5.557,0.8414825396825374,33.332,0.6666399999999985,11.429,0.14619261786335228,0.0,0.0
ema_ad_low,bimodal,10,50,456,1000,5.09,5.557,0.9409031746031736,37.8,0.7559999999999986,7.779,0.13464460469325262,0.09659324650830615,1.6750660788072957
consec_L2,bimodal,10,50,456,1000,4.936,5.557,0.9145234126984114,36.68,0.7335999999999996,9.203,0.10967146747272277,0.10534401102131775,1.8387087448905353
and,bimodal,10,50,456,1000,4.363,5.557,0.8074857142857134,31.572,0.6314399999999992,2.884,0.6464097677152723,0.0,0.0
pnd,bimodal,10,50,456,1000,5.308,5.557,0.9800654761904759,38.632,0.7726399999999978,5.872,0.21595543240729467,0.0,0.0
oracle,bimodal,10,50,456,1000,5.543,5.557,1.0261980158730157,39.876,0.797519999999997,4.467,0.24504960143292792,0.0,0.0
dcf_self_excl,bimodal,10,50,789,1000,4.524,5.556,0.8379142857142835,33.248,0.6649599999999987,11.559,0.1467862431188673,0.0,0.0
ema_ad_low,bimodal,10,50,789,1000,5.117,5.556,0.9468408730158712,37.684,0.7536799999999984,7.881,0.13415744864462942,0.09812680269350879,1.6726965237771876
consec_L2,bimodal,10,50,789,1000,4.91,5.556,0.9093706349206341,36.216,0.7243199999999994,9.668,0.11201667119308825,0.10278734260103992,1.9059243088506286
and,bimodal,10,50,789,1000,4.432,5.556,0.8221523809523793,31.328,0.6265599999999993,3.01,0.6435412498546011,0.0,0.0
pnd,bimodal,10,50,789,1000,5.289,5.556,0.9782980158730157,38.636,0.7727199999999979,5.789,0.2198733711791246,0.0,0.0
oracle,bimodal,10,50,789,1000,5.546,5.556,1.0266146825396825,39.808,0.7961599999999972,4.472,0.24281917560478644,0.0,0.0
dcf_self_excl,bimodal,10,50,1234,1000,4.447,5.53,0.8285781746031717,33.348,0.6669599999999991,11.426,0.14769082776969975,0.0,0.0
ema_ad_low,bimodal,10,50,1234,1000,5.067,5.53,0.9413960317460303,37.876,0.7575199999999995,7.827,0.1297700509250293,0.10030496453124518,1.5840414472490896
consec_L2,bimodal,10,50,1234,1000,4.883,5.53,0.9083960317460306,36.148,0.7229599999999989,9.679,0.11182128167969069,0.10550488201955958,1.9345606543790053
and,bimodal,10,50,1234,1000,4.333,5.53,0.8057285714285711,31.332,0.6266399999999991,2.928,0.6481302329242818,0.0,0.0
pnd,bimodal,10,50,1234,1000,5.25,5.53,0.9737690476190464,38.88,0.7775999999999988,5.822,0.20949703219072513,0.0,0.0
oracle,bimodal,10,50,1234,1000,5.485,5.53,1.0212904761904757,39.804,0.7960799999999962,4.472,0.2472940871557221,0.0,0.0
dcf_self_excl,bimodal,10,100,42,1000,8.262,9.61,0.8605543650793629,64.832,0.6483200000000003,26.655,0.09849332124549497,0.0,0.0
ema_ad_low,bimodal,10,100,42,1000,9.186,9.61,0.9568539682539651,72.336,0.7233599999999998,17.306,0.1006295030574609,0.16458975098375364,1.914478576667214
consec_L2,bimodal,10,100,42,1000,9.104,9.61,0.9482333333333307,71.608,0.7160799999999994,18.28,0.08987187423637556,0.15425924269788577,1.7227785417396848
and,bimodal,10,100,42,1000,8.684,9.61,0.9042130952380912,67.976,0.67976,11.172,0.43668927056204543,0.0,0.0
pnd,bimodal,10,100,42,1000,9.503,9.61,0.9903896825396807,74.996,0.7499599999999988,9.996,0.19843863113738514,0.0,0.0
oracle,bimodal,10,100,42,1000,9.622,9.61,1.003196428571427,76.072,0.7607199999999991,6.992,0.236289494318149,0.0,0.0
dcf_self_excl,bimodal,10,100,123,1000,8.257,9.623,0.8587031746031727,64.588,0.6458799999999995,26.824,0.09855462992744662,0.0,0.0
ema_ad_low,bimodal,10,100,123,1000,9.202,9.623,0.957169841269838,72.408,0.7240799999999985,17.34,0.09925596942087268,0.16701677689384437,1.9100681479168995
consec_L2,bimodal,10,100,123,1000,9.106,9.623,0.9468825396825368,71.84,0.7183999999999988,18.398,0.08936910331591011,0.1521511733952284,1.7420461080732121
and,bimodal,10,100,123,1000,8.647,9.623,0.8990150793650753,67.564,0.6756399999999982,11.485,0.43781872660870697,0.0,0.0
pnd,bimodal,10,100,123,1000,9.49,9.623,0.9875527777777752,74.752,0.7475199999999984,10.252,0.20185857921520012,0.0,0.0
oracle,bimodal,10,100,123,1000,9.631,9.623,1.0027456349206325,76.068,0.7606799999999984,7.114,0.24045329672938373,0.0,0.0
dcf_self_excl,bimodal,10,100,456,1000,8.304,9.633,0.8629277777777752,64.744,0.6474399999999986,26.811,0.09821391544959603,0.0,0.0
ema_ad_low,bimodal,10,100,456,1000,9.221,9.633,0.9582007936507906,71.916,0.7191599999999988,17.218,0.09800413986294214,0.16693577805682105,1.9131424076336303
consec_L2,bimodal,10,100,456,1000,9.132,9.633,0.9487797619047593,71.312,0.7131199999999995,18.327,0.0892756101734633,0.1545210068182193,1.7167924987420395
and,bimodal,10,100,456,1000,8.691,9.633,0.9027968253968217,67.564,0.6756399999999994,11.412,0.4393930578730394,0.0,0.0
pnd,bimodal,10,100,456,1000,9.498,9.633,0.9873361111111091,74.352,0.7435199999999984,10.223,0.20134903142550922,0.0,0.0
oracle,bimodal,10,100,456,1000,9.651,9.633,1.0036285714285695,75.764,0.7576399999999988,6.886,0.23859362849808383,0.0,0.0
dcf_self_excl,bimodal,10,100,789,1000,8.287,9.623,0.8622857142857111,64.34,0.6433999999999992,27.034,0.0979344018364466,0.0,0.0
ema_ad_low,bimodal,10,100,789,1000,9.243,9.623,0.9617234126984099,71.964,0.7196399999999985,17.213,0.09734497026809369,0.1677750198908163,1.8743280362099846
consec_L2,bimodal,10,100,789,1000,9.165,9.623,0.9530698412698388,71.34,0.7133999999999976,18.518,0.08857365121837747,0.15402909088430689,1.7432883338837364
and,bimodal,10,100,789,1000,8.656,9.623,0.9000051587301553,67.152,0.671519999999998,11.837,0.43541859990322374,0.0,0.0
pnd,bimodal,10,100,789,1000,9.509,9.623,0.9897603174603157,74.188,0.7418799999999969,10.156,0.20107182129337167,0.0,0.0
oracle,bimodal,10,100,789,1000,9.624,9.623,1.0022476190476173,75.376,0.753759999999997,6.971,0.24304675210224713,0.0,0.0
dcf_self_excl,bimodal,10,100,1234,1000,8.232,9.601,0.858355555555553,64.864,0.6486399999999997,26.64,0.09874228146372928,0.0,0.0
ema_ad_low,bimodal,10,100,1234,1000,9.18,9.601,0.9572194444444413,72.4,0.7239999999999978,17.242,0.09659105649900922,0.16588781551330897,1.8641725705735848
consec_L2,bimodal,10,100,1234,1000,9.075,9.601,0.9460333333333306,71.532,0.7153199999999983,18.404,0.09082178696968213,0.1497552275705287,1.775576624222671
and,bimodal,10,100,1234,1000,8.617,9.601,0.8981206349206305,67.716,0.6771599999999982,11.283,0.4426233902466463,0.0,0.0
pnd,bimodal,10,100,1234,1000,9.478,9.601,0.9888186507936485,74.976,0.7497599999999986,10.099,0.19703830597124888,0.0,0.0
oracle,bimodal,10,100,1234,1000,9.593,9.601,1.0012623015872997,76.028,0.7602799999999985,7.03,0.2440552870480013,0.0,0.0
dcf_self_excl,bimodal,10,200,42,1000,9.982,10.0,0.9981999999999998,79.848,0.3992399999999996,43.118,0.0709034163148423,0.0,0.0
ema_ad_low,bimodal,10,200,42,1000,10.0,10.0,1.0,80.024,0.40011999999999953,19.59,0.09183557827681667,0.19390106335725962,1.8282795358991213
consec_L2,bimodal,10,200,42,1000,10.0,10.0,1.0,80.024,0.40011999999999953,20.158,0.08388320269937988,0.175399774789877,1.630464375407383
and,bimodal,10,200,42,1000,10.0,10.0,1.0,80.024,0.40011999999999953,17.759,0.36499357314619135,0.0,0.0
pnd,bimodal,10,200,42,1000,10.0,10.0,1.0,80.024,0.40011999999999953,10.574,0.19095510464495152,0.0,0.0
oracle,bimodal,10,200,42,1000,10.0,10.0,1.0,80.024,0.40011999999999953,7.092,0.23328096962347292,0.0,0.0
dcf_self_excl,bimodal,10,200,123,1000,9.979,10.0,0.9978999999999998,79.708,0.39853999999999934,42.702,0.07129302235728771,0.0,0.0
ema_ad_low,bimodal,10,200,123,1000,10.0,10.0,1.0,79.888,0.39943999999999935,19.738,0.09003940651133173,0.1974934356264087,1.8237383330889259
consec_L2,bimodal,10,200,123,1000,10.0,10.0,1.0,79.888,0.39943999999999935,20.337,0.08320802401941467,0.17432944117401894,1.6463668902870532
and,bimodal,10,200,123,1000,9.999,10.0,0.9999,79.876,0.39937999999999935,18.192,0.36619292515657464,0.0,0.0
pnd,bimodal,10,200,123,1000,10.0,10.0,1.0,79.888,0.39943999999999935,10.803,0.19468813494070772,0.0,0.0
oracle,bimodal,10,200,123,1000,10.0,10.0,1.0,79.888,0.39943999999999935,7.19,0.2377771467515217,0.0,0.0
