access,w_eff,n_vis,eps_idle,eps_coll,T,rho
basic,210,50,0.08,5.0,0.61483,0.28829
basic,210,50,0.11476,0.02,0.60347,0.49077
basic,210,50,0.11476,0.03304,0.60447,0.48862
basic,210,50,0.11476,0.05458,0.60497,0.49292
basic,210,50,0.11476,0.09016,0.61077,0.49181
basic,210,50,0.11476,0.14894,0.60049,0.46513
basic,210,50,0.11476,0.24604,0.5962,0.45263
basic,210,50,0.11476,0.40644,0.61048,0.4351
basic,210,50,0.11476,0.67142,0.61167,0.39725
basic,210,50,0.11476,1.10914,0.61566,0.36754
basic,210,50,0.11476,1.83223,0.61048,0.33967
basic,210,50,0.11476,3.02674,0.60215,0.28612
basic,210,50,0.11476,5.0,0.60049,0.27527
basic,210,50,0.16462,0.02,0.59267,0.51
basic,210,50,0.16462,0.03304,0.59367,0.50556
basic,210,50,0.16462,0.05458,0.60317,0.50344
basic,210,50,0.16462,0.09016,0.59933,0.50416
basic,210,50,0.16462,0.14894,0.60628,0.49298
basic,210,50,0.16462,0.24604,0.59869,0.47459
basic,210,50,0.16462,0.40644,0.6076,0.47171
basic,210,50,0.16462,0.67142,0.6141,0.44482
basic,210,50,0.16462,1.10914,0.6134,0.39664
basic,210,50,0.16462,1.83223,0.59921,0.34671
basic,210,50,0.16462,3.02674,0.60083,0.29082
basic,210,50,0.16462,5.0,0.58983,0.29632
basic,210,50,0.23615,0.02,0.56629,0.54492
basic,210,50,0.23615,0.03304,0.5663,0.54694
basic,210,50,0.23615,0.05458,0.56863,0.54039
basic,210,50,0.23615,0.09016,0.57433,0.5438
basic,210,50,0.23615,0.14894,0.58727,0.53036
basic,210,50,0.23615,0.24604,0.58829,0.52287
basic,210,50,0.23615,0.40644,0.58409,0.50454
basic,210,50,0.23615,0.67142,0.59471,0.4604
basic,210,50,0.23615,1.10914,0.61263,0.4109
basic,210,50,0.23615,1.83223,0.59289,0.36038
basic,210,50,0.23615,3.02674,0.60677,0.32221
basic,210,50,0.23615,5.0,0.60814,0.32691
basic,210,50,0.33876,0.02,0.5606,0.59078
basic,210,50,0.33876,0.03304,0.56105,0.59654
basic,210,50,0.33876,0.05458,0.56483,0.58863
basic,210,50,0.33876,0.09016,0.56465,0.57855
basic,210,50,0.33876,0.14894,0.5649,0.56701
basic,210,50,0.33876,0.24604,0.58282,0.57408
basic,210,50,0.33876,0.40644,0.58337,0.54293
basic,210,50,0.33876,0.67142,0.58414,0.51641
basic,210,50,0.33876,1.10914,0.58279,0.45203
basic,210,50,0.33876,1.83223,0.59884,0.42358
basic,210,50,0.33876,3.02674,0.59948,0.34208
basic,210,50,0.33876,5.0,0.60448,0.33384
basic,210,50,0.48596,0.02,0.54174,0.65018
basic,210,50,0.48596,0.03304,0.54168,0.65064
basic,210,50,0.48596,0.05458,0.53592,0.64489
basic,210,50,0.48596,0.09016,0.53787,0.62004
basic,210,50,0.48596,0.14894,0.5311,0.5898
basic,210,50,0.48596,0.24604,0.52412,0.59545
basic,210,50,0.48596,0.40644,0.54796,0.60439
basic,210,50,0.48596,0.67142,0.54783,0.57224
basic,210,50,0.48596,1.10914,0.56833,0.5128
basic,210,50,0.48596,1.83223,0.58082,0.45855
basic,210,50,0.48596,3.02674,0.57559,0.37328
basic,210,50,0.48596,5.0,0.58011,0.35752
basic,210,50,0.69711,0.02,0.51477,0.69829
basic,210,50,0.69711,0.03304,0.51366,0.69134
basic,210,50,0.69711,0.05458,0.51899,0.69224
basic,210,50,0.69711,0.09016,0.5177,0.68725
basic,210,50,0.69711,0.14894,0.51238,0.69541
basic,210,50,0.69711,0.24604,0.5011,0.67937
basic,210,50,0.69711,0.40644,0.52107,0.65661
basic,210,50,0.69711,0.67142,0.52099,0.65628
basic,210,50,0.69711,1.10914,0.5206,0.59351
basic,210,50,0.69711,1.83223,0.53451,0.49726
basic,210,50,0.69711,3.02674,0.54658,0.43768
basic,210,50,0.69711,5.0,0.56383,0.40127
basic,210,50,1.0,0.02,0.43168,0.75282
basic,210,50,1.0,0.03304,0.43325,0.75434
basic,210,50,1.0,0.05458,0.44169,0.76043
basic,210,50,1.0,0.09016,0.44608,0.76038
basic,210,50,1.0,0.14894,0.44633,0.75929
basic,210,50,1.0,0.24604,0.44483,0.74118
basic,210,50,1.0,0.40644,0.45693,0.72119
basic,210,50,1.0,0.67142,0.46071,0.69255
basic,210,50,1.0,1.10914,0.47162,0.66898
basic,210,50,1.0,1.83223,0.47579,0.5625
basic,210,50,1.0,3.02674,0.50905,0.50062
basic,210,50,1.0,5.0,0.52155,0.43126
basic,420,5,0.08,0.02,0.63146,0.12597
basic,420,5,0.08,0.03304,0.63245,0.1167
basic,420,5,0.08,0.05458,0.62944,0.11117
basic,420,5,0.08,0.09016,0.6299,0.11547
basic,420,5,0.08,0.14894,0.6308,0.11076
basic,420,5,0.08,0.24604,0.62736,0.09754
basic,420,5,0.08,0.40644,0.62456,0.08688
basic,420,5,0.08,0.67142,0.62776,0.06886
basic,420,5,0.08,1.10914,0.62512,0.05266
basic,420,5,0.08,1.83223,0.62088,0.04673
basic,420,5,0.08,3.02674,0.61966,0.04236
basic,420,5,0.08,5.0,0.61983,0.0402
basic,420,5,0.11476,0.02,0.64106,0.15772
basic,420,5,0.11476,0.03304,0.63954,0.15681
basic,420,5,0.11476,0.05458,0.63712,0.14044
basic,420,5,0.11476,0.09016,0.63854,0.14162
basic,420,5,0.11476,0.14894,0.63291,0.12798
basic,420,5,0.11476,0.24604,0.63275,0.12079
basic,420,5,0.11476,0.40644,0.62666,0.10551
basic,420,5,0.11476,0.67142,0.62756,0.08724
basic,420,5,0.11476,1.10914,0.62501,0.0524
basic,420,5,0.11476,1.83223,0.62179,0.05097
basic,420,5,0.11476,3.02674,0.62028,0.04695
basic,420,5,0.11476,5.0,0.62057,0.04426
basic,420,5,0.16462,0.02,0.63137,0.2106
basic,420,5,0.16462,0.03304,0.63072,0.20889
basic,420,5,0.16462,0.05458,0.63658,0.21144
basic,420,5,0.16462,0.09016,0.63573,0.2099
basic,420,5,0.16462,0.14894,0.63313,0.19038
basic,420,5,0.16462,0.24604,0.63998,0.16753
basic,420,5,0.16462,0.40644,0.63662,0.14382
basic,420,5,0.16462,0.67142,0.62494,0.10264
basic,420,5,0.16462,1.10914,0.62747,0.0849
basic,420,5,0.16462,1.83223,0.62258,0.05911
basic,420,5,0.16462,3.02674,0.6212,0.05236
basic,420,5,0.16462,5.0,0.62119,0.05021
basic,420,5,0.23615,0.02,0.63987,0.32525
basic,420,5,0.23615,0.03304,0.63566,0.3192
basic,420,5,0.23615,0.05458,0.63762,0.30478
basic,420,5,0.23615,0.09016,0.63054,0.29546
basic,420,5,0.23615,0.14894,0.63033,0.28889
basic,420,5,0.23615,0.24604,0.63612,0.24844
basic,420,5,0.23615,0.40644,0.62706,0.22928
basic,420,5,0.23615,0.67142,0.63424,0.16993
basic,420,5,0.23615,1.10914,0.62569,0.12436
basic,420,5,0.23615,1.83223,0.62459,0.0851
basic,420,5,0.23615,3.02674,0.62979,0.07391
basic,420,5,0.23615,5.0,0.62652,0.07217
basic,420,5,0.33876,0.02,0.60897,0.59294
basic,420,5,0.33876,0.03304,0.60574,0.58003
basic,420,5,0.33876,0.05458,0.61099,0.54675
basic,420,5,0.33876,0.09016,0.60788,0.54475
basic,420,5,0.33876,0.14894,0.61417,0.51262
basic,420,5,0.33876,0.24604,0.62753,0.43919
basic,420,5,0.33876,0.40644,0.63351,0.38647
basic,420,5,0.33876,0.67142,0.6274,0.29696
basic,420,5,0.33876,1.10914,0.63569,0.21561
basic,420,5,0.33876,1.83223,0.62428,0.16533
basic,420,5,0.33876,3.02674,0.61985,0.11619
basic,420,5,0.33876,5.0,0.62453,0.10947
basic,420,5,0.48596,0.02,0.58681,0.9748
basic,420,5,0.48596,0.03304,0.58744,0.97085
basic,420,5,0.48596,0.05458,0.59603,0.95928
basic,420,5,0.48596,0.09016,0.5994,0.93493
basic,420,5,0.48596,0.14894,0.5982,0.90712
basic,420,5,0.48596,0.24604,0.59755,0.87026
basic,420,5,0.48596,0.40644,0.60892,0.80746
basic,420,5,0.48596,0.67142,0.60963,0.62731
basic,420,5,0.48596,1.10914,0.60819,0.48092
basic,420,5,0.48596,1.83223,0.61942,0.35179
basic,420,5,0.48596,3.02674,0.61631,0.21192
basic,420,5,0.48596,5.0,0.62481,0.213
basic,420,5,0.69711,0.02,0.52782,1.28733
basic,420,5,0.69711,0.03304,0.5305,1.29533
basic,420,5,0.69711,0.05458,0.53454,1.32698
basic,420,5,0.69711,0.09016,0.53613,1.31057
basic,420,5,0.69711,0.14894,0.53152,1.26999
basic,420,5,0.69711,0.24604,0.55007,1.27452
basic,420,5,0.69711,0.40644,0.55212,1.22234
basic,420,5,0.69711,0.67142,0.55481,1.11065
basic,420,5,0.69711,1.10914,0.57952,0.96938
basic,420,5,0.69711,1.83223,0.58289,0.70586
basic,420,5,0.69711,3.02674,0.60315,0.48934
basic,420,5,0.69711,5.0,0.59704,0.46013
basic,420,5,1.0,0.02,0.44025,1.54927
basic,420,5,1.0,0.03304,0.44045,1.54687
basic,420,5,1.0,0.05458,0.461,1.5764
basic,420,5,1.0,0.09016,0.45854,1.55661
basic,420,5,1.0,0.14894,0.45817,1.54381
basic,420,5,1.0,0.24604,0.45736,1.56227
basic,420,5,1.0,0.40644,0.47308,1.53791
basic,420,5,1.0,0.67142,0.48724,1.46688
basic,420,5,1.0,1.10914,0.48353,1.35321
basic,420,5,1.0,1.83223,0.50663,1.19269
basic,420,5,1.0,3.02674,0.52635,0.96841
basic,420,5,1.0,5.0,0.54854,0.84789
basic,420,10,0.08,0.02,0.63202,0.15538
basic,420,10,0.08,0.03304,0.63228,0.15183
basic,420,10,0.08,0.05458,0.63229,0.15118
basic,420,10,0.08,0.09016,0.63658,0.15047
basic,420,10,0.08,0.14894,0.63758,0.14126
basic,420,10,0.08,0.24604,0.63948,0.13542
basic,420,10,0.08,0.40644,0.64285,0.10555
basic,420,10,0.08,0.67142,0.63728,0.08673
basic,420,10,0.08,1.10914,0.64233,0.07296
basic,420,10,0.08,1.83223,0.63849,0.05947
basic,420,10,0.08,3.02674,0.63908,0.05109
basic,420,10,0.08,5.0,0.64023,0.05069
basic,420,10,0.11476,0.02,0.6291,0.18595
basic,420,10,0.11476,0.03304,0.6292,0.18588
basic,420,10,0.11476,0.05458,0.63201,0.17872
basic,420,10,0.11476,0.09016,0.63835,0.1689
basic,420,10,0.11476,0.14894,0.634,0.17113
basic,420,10,0.11476,0.24604,0.62791,0.14591
basic,420,10,0.11476,0.40644,0.64386,0.13822
basic,420,10,0.11476,0.67142,0.64426,0.10062
basic,420,10,0.11476,1.10914,0.63725,0.08311
basic,420,10,0.11476,1.83223,0.63793,0.06029
basic,420,10,0.11476,3.02674,0.6386,0.0565
basic,420,10,0.11476,5.0,0.64015,0.05605
basic,420,10,0.16462,0.02,0.6236,0.23965
basic,420,10,0.16462,0.03304,0.62724,0.23317
basic,420,10,0.16462,0.05458,0.62937,0.22895
basic,420,10,0.16462,0.09016,0.63059,0.22525
basic,420,10,0.16462,0.14894,0.62931,0.21509
basic,420,10,0.16462,0.24604,0.6355,0.18938
basic,420,10,0.16462,0.40644,0.61963,0.16247
basic,420,10,0.16462,0.67142,0.63574,0.14433
basic,420,10,0.16462,1.10914,0.63559,0.09821
basic,420,10,0.16462,1.83223,0.63814,0.07121
basic,420,10,0.16462,3.02674,0.6364,0.05886
basic,420,10,0.16462,5.0,0.63827,0.05906
basic,420,10,0.23615,0.02,0.63304,0.3919
basic,420,10,0.23615,0.03304,0.62981,0.37678
basic,420,10,0.23615,0.05458,0.62603,0.3658
basic,420,10,0.23615,0.09016,0.62143,0.35051
basic,420,10,0.23615,0.14894,0.61894,0.34528
basic,420,10,0.23615,0.24604,0.62723,0.30959
basic,420,10,0.23615,0.40644,0.62642,0.24514
basic,420,10,0.23615,0.67142,0.63158,0.2167
basic,420,10,0.23615,1.10914,0.62406,0.1565
basic,420,10,0.23615,1.83223,0.62888,0.10244
basic,420,10,0.23615,3.02674,0.63022,0.08274
basic,420,10,0.23615,5.0,0.63362,0.08451
basic,420,10,0.33876,0.02,0.61206,0.57241
basic,420,10,0.33876,0.03304,0.61418,0.55972
basic,420,10,0.33876,0.05458,0.61195,0.53009
basic,420,10,0.33876,0.09016,0.61336,0.51521
basic,420,10,0.33876,0.14894,0.61602,0.49409
basic,420,10,0.33876,0.24604,0.60872,0.52131
basic,420,10,0.33876,0.40644,0.62327,0.45209
basic,420,10,0.33876,0.67142,0.60763,0.33303
basic,420,10,0.33876,1.10914,0.62429,0.23348
basic,420,10,0.33876,1.83223,0.62636,0.17853
basic,420,10,0.33876,3.02674,0.63278,0.14245
basic,420,10,0.33876,5.0,0.62658,0.13675
basic,420,10,0.48596,0.02,0.57904,0.76921
basic,420,10,0.48596,0.03304,0.57663,0.76215
basic,420,10,0.48596,0.05458,0.57991,0.78342
basic,420,10,0.48596,0.09016,0.56667,0.76293
basic,420,10,0.48596,0.14894,0.58235,0.77333
basic,420,10,0.48596,0.24604,0.57062,0.7499
basic,420,10,0.48596,0.40644,0.58313,0.66376
basic,420,10,0.48596,0.67142,0.59727,0.58272
basic,420,10,0.48596,1.10914,0.60479,0.44913
basic,420,10,0.48596,1.83223,0.61453,0.3263
basic,420,10,0.48596,3.02674,0.61153,0.23708
basic,420,10,0.48596,5.0,0.61681,0.2317
basic,420,10,0.69711,0.02,0.50697,1.0302
basic,420,10,0.69711,0.03304,0.50618,0.99903
basic,420,10,0.69711,0.05458,0.51162,0.98415
basic,420,10,0.69711,0.09016,0.50945,1.00683
basic,420,10,0.69711,0.14894,0.51563,0.99089
basic,420,10,0.69711,0.24604,0.53413,0.96816
basic,420,10,0.69711,0.40644,0.5399,0.93697
basic,420,10,0.69711,0.67142,0.54035,0.86467
basic,420,10,0.69711,1.10914,0.55495,0.75169
basic,420,10,0.69711,1.83223,0.5806,0.57389
basic,420,10,0.69711,3.02674,0.58934,0.41648
basic,420,10,0.69711,5.0,0.59892,0.38906
basic,420,10,1.0,0.02,0.44233,1.10835
basic,420,10,1.0,0.03304,0.4413,1.12758
basic,420,10,1.0,0.05458,0.43627,1.13237
basic,420,10,1.0,0.09016,0.44005,1.13572
basic,420,10,1.0,0.14894,0.44213,1.14171
basic,420,10,1.0,0.24604,0.44879,1.14855
basic,420,10,1.0,0.40644,0.47,1.15695
basic,420,10,1.0,0.67142,0.4796,1.09999
basic,420,10,1.0,1.10914,0.48016,0.99263
basic,420,10,1.0,1.83223,0.50267,0.87639
basic,420,10,1.0,3.02674,0.52188,0.76882
basic,420,10,1.0,5.0,0.5388,0.64074
basic,420,20,0.08,0.02,0.63143,0.23311
basic,420,20,0.08,0.03304,0.62833,0.23066
basic,420,20,0.08,0.05458,0.6291,0.22675
basic,420,20,0.08,0.09016,0.63891,0.20968
basic,420,20,0.08,0.14894,0.63684,0.20273
basic,420,20,0.08,0.24604,0.63174,0.18839
basic,420,20,0.08,0.40644,0.63186,0.16047
basic,420,20,0.08,0.67142,0.63354,0.14021
basic,420,20,0.08,1.10914,0.62257,0.10981
basic,420,20,0.08,1.83223,0.63167,0.10822
basic,420,20,0.08,3.02674,0.63774,0.09736
basic,420,20,0.08,5.0,0.63667,0.09562
basic,420,20,0.11476,0.02,0.62013,0.27626
basic,420,20,0.11476,0.03304,0.62202,0.26773
basic,420,20,0.11476,0.05458,0.62561,0.26695
basic,420,20,0.11476,0.09016,0.62629,0.25954
basic,420,20,0.11476,0.14894,0.63096,0.2532
basic,420,20,0.11476,0.24604,0.62146,0.22251
basic,420,20,0.11476,0.40644,0.62513,0.18275
basic,420,20,0.11476,0.67142,0.6312,0.16319
basic,420,20,0.11476,1.10914,0.62631,0.12946
basic,420,20,0.11476,1.83223,0.63106,0.11735
basic,420,20,0.11476,3.02674,0.63468,0.10968
basic,420,20,0.11476,5.0,0.63067,0.1078
basic,420,20,0.16462,0.02,0.63031,0.35467
basic,420,20,0.16462,0.03304,0.62646,0.35498
basic,420,20,0.16462,0.05458,0.62861,0.33772
basic,420,20,0.16462,0.09016,0.62552,0.32597
basic,420,20,0.16462,0.14894,0.63404,0.30477
basic,420,20,0.16462,0.24604,0.63171,0.26832
basic,420,20,0.16462,0.40644,0.6315,0.25752
basic,420,20,0.16462,0.67142,0.6321,0.19768
basic,420,20,0.16462,1.10914,0.63932,0.15446
basic,420,20,0.16462,1.83223,0.62962,0.12904
basic,420,20,0.16462,3.02674,0.63354,0.11665
basic,420,20,0.16462,5.0,0.63327,0.10438
basic,420,20,0.23615,0.02,0.61143,0.45234
basic,420,20,0.23615,0.03304,0.60692,0.43763
basic,420,20,0.23615,0.05458,0.61124,0.42402
basic,420,20,0.23615,0.09016,0.62166,0.43429
basic,420,20,0.23615,0.14894,0.61704,0.40433
basic,420,20,0.23615,0.24604,0.61151,0.3745
basic,420,20,0.23615,0.40644,0.62758,0.353
basic,420,20,0.23615,0.67142,0.62158,0.29194
basic,420,20,0.23615,1.10914,0.62736,0.21248
basic,420,20,0.23615,1.83223,0.6246,0.15502
basic,420,20,0.23615,3.02674,0.62541,0.13114
basic,420,20,0.23615,5.0,0.63292,0.12309
basic,420,20,0.33876,0.02,0.5765,0.58151
basic,420,20,0.33876,0.03304,0.57983,0.57179
basic,420,20,0.33876,0.05458,0.58584,0.56628
basic,420,20,0.33876,0.09016,0.58633,0.56244
basic,420,20,0.33876,0.14894,0.59886,0.55242
basic,420,20,0.33876,0.24604,0.59405,0.51754
basic,420,20,0.33876,0.40644,0.59946,0.47398
basic,420,20,0.33876,0.67142,0.61345,0.40458
basic,420,20,0.33876,1.10914,0.62154,0.30506
basic,420,20,0.33876,1.83223,0.62244,0.21361
basic,420,20,0.33876,3.02674,0.62652,0.19121
basic,420,20,0.33876,5.0,0.62383,0.17787
basic,420,20,0.48596,0.02,0.54721,0.74257
basic,420,20,0.48596,0.03304,0.55152,0.73127
basic,420,20,0.48596,0.05458,0.54273,0.74302
basic,420,20,0.48596,0.09016,0.54499,0.7337
basic,420,20,0.48596,0.14894,0.53579,0.7074
basic,420,20,0.48596,0.24604,0.55861,0.69387
basic,420,20,0.48596,0.40644,0.56058,0.641
basic,420,20,0.48596,0.67142,0.57008,0.55628
basic,420,20,0.48596,1.10914,0.58703,0.44995
basic,420,20,0.48596,1.83223,0.5971,0.29085
basic,420,20,0.48596,3.02674,0.61008,0.23398
basic,420,20,0.48596,5.0,0.6208,0.24246
basic,420,20,0.69711,0.02,0.50784,0.85244
basic,420,20,0.69711,0.03304,0.49481,0.84458
basic,420,20,0.69711,0.05458,0.48875,0.84845
basic,420,20,0.69711,0.09016,0.49961,0.82113
basic,420,20,0.69711,0.14894,0.50005,0.83814
basic,420,20,0.69711,0.24604,0.50195,0.80349
basic,420,20,0.69711,0.40644,0.52285,0.80607
basic,420,20,0.69711,0.67142,0.52551,0.74273
basic,420,20,0.69711,1.10914,0.53227,0.61779
basic,420,20,0.69711,1.83223,0.56541,0.49875
basic,420,20,0.69711,3.02674,0.5745,0.36907
basic,420,20,0.69711,5.0,0.57909,0.35265
basic,420,20,1.0,0.02,0.40875,0.89484
basic,420,20,1.0,0.03304,0.3994,0.90262
basic,420,20,1.0,0.05458,0.40887,0.91563
basic,420,20,1.0,0.09016,0.41372,0.91058
basic,420,20,1.0,0.14894,0.41329,0.90762
basic,420,20,1.0,0.24604,0.41573,0.89846
basic,420,20,1.0,0.40644,0.43153,0.91964
basic,420,20,1.0,0.67142,0.44143,0.88795
basic,420,20,1.0,1.10914,0.47107,0.84743
basic,420,20,1.0,1.83223,0.48056,0.70098
basic,420,20,1.0,3.02674,0.49751,0.59398
basic,420,20,1.0,5.0,0.50724,0.52818
basic,420,50,0.08,0.02,0.61738,0.40435
basic,420,50,0.08,0.03304,0.62321,0.40482
basic,420,50,0.08,0.05458,0.62677,0.3934
basic,420,50,0.08,0.09016,0.63061,0.38649
basic,420,50,0.08,0.14894,0.62488,0.37465
basic,420,50,0.08,0.24604,0.62537,0.34825
basic,420,50,0.08,0.40644,0.62523,0.30073
basic,420,50,0.08,0.67142,0.64168,0.25784
basic,420,50,0.08,1.10914,0.62311,0.21141
basic,420,50,0.08,1.83223,0.62894,0.16727
basic,420,50,0.08,3.02674,0.62997,0.1523
basic,420,50,0.08,5.0,0.63161,0.14996
basic,420,50,0.11476,0.02,0.61277,0.43071
basic,420,50,0.11476,0.03304,0.61764,0.42845
basic,420,50,0.11476,0.05458,0.61954,0.42469
basic,420,50,0.11476,0.09016,0.61136,0.42316
basic,420,50,0.11476,0.14894,0.61158,0.41211
basic,420,50,0.11476,0.24604,0.62564,0.38775
basic,420,50,0.11476,0.40644,0.63329,0.3515
basic,420,50,0.11476,0.67142,0.61217,0.27778
basic,420,50,0.11476,1.10914,0.63542,0.25301
basic,420,50,0.11476,1.83223,0.62762,0.18224
basic,420,50,0.11476,3.02674,0.62588,0.1688
basic,420,50,0.11476,5.0,0.6238,0.15329
basic,420,50,0.16462,0.02,0.6084,0.49281
basic,420,50,0.16462,0.03304,0.60762,0.50241
basic,420,50,0.16462,0.05458,0.60174,0.47451
basic,420,50,0.16462,0.09016,0.60552,0.46794
basic,420,50,0.16462,0.14894,0.60597,0.44787
basic,420,50,0.16462,0.24604,0.60842,0.43975
basic,420,50,0.16462,0.40644,0.60494,0.38078
basic,420,50,0.16462,0.67142,0.6131,0.34134
basic,420,50,0.16462,1.10914,0.62275,0.26301
basic,420,50,0.16462,1.83223,0.62689,0.21792
basic,420,50,0.16462,3.02674,0.62075,0.17802
basic,420,50,0.16462,5.0,0.62328,0.17362
basic,420,50,0.23615,0.02,0.57989,0.57706
basic,420,50,0.23615,0.03304,0.58397,0.56719
basic,420,50,0.23615,0.05458,0.57561,0.56267
basic,420,50,0.23615,0.09016,0.58139,0.56433
basic,420,50,0.23615,0.14894,0.59744,0.53974
basic,420,50,0.23615,0.24604,0.58907,0.53102
basic,420,50,0.23615,0.40644,0.59932,0.46988
basic,420,50,0.23615,0.67142,0.61053,0.40618
basic,420,50,0.23615,1.10914,0.61137,0.32679
basic,420,50,0.23615,1.83223,0.61911,0.25051
basic,420,50,0.23615,3.02674,0.62042,0.18682
basic,420,50,0.23615,5.0,0.61843,0.17403
basic,420,50,0.33876,0.02,0.54071,0.66324
basic,420,50,0.33876,0.03304,0.54359,0.67266
basic,420,50,0.33876,0.05458,0.55417,0.65573
basic,420,50,0.33876,0.09016,0.55775,0.64857
basic,420,50,0.33876,0.14894,0.55803,0.63495
basic,420,50,0.33876,0.24604,0.56311,0.59737
basic,420,50,0.33876,0.40644,0.5742,0.55885
basic,420,50,0.33876,0.67142,0.58594,0.49001
basic,420,50,0.33876,1.10914,0.59458,0.40766
basic,420,50,0.33876,1.83223,0.61137,0.29422
basic,420,50,0.33876,3.02674,0.61052,0.2414
basic,420,50,0.33876,5.0,0.61659,0.21456
basic,420,50,0.48596,0.02,0.51877,0.73113
basic,420,50,0.48596,0.03304,0.51004,0.73482
basic,420,50,0.48596,0.05458,0.53077,0.73905
basic,420,50,0.48596,0.09016,0.51874,0.7365
basic,420,50,0.48596,0.14894,0.52902,0.72105
basic,420,50,0.48596,0.24604,0.5096,0.6792
basic,420,50,0.48596,0.40644,0.52875,0.66202
basic,420,50,0.48596,0.67142,0.54598,0.62754
basic,420,50,0.48596,1.10914,0.56413,0.51616
basic,420,50,0.48596,1.83223,0.57142,0.36366
basic,420,50,0.48596,3.02674,0.60154,0.28842
basic,420,50,0.48596,5.0,0.59247,0.25818
basic,420,50,0.69711,0.02,0.45893,0.8007
basic,420,50,0.69711,0.03304,0.45314,0.78239
basic,420,50,0.69711,0.05458,0.45549,0.79138
basic,420,50,0.69711,0.09016,0.46552,0.83179
basic,420,50,0.69711,0.14894,0.4575,0.79365
basic,420,50,0.69711,0.24604,0.47968,0.77993
basic,420,50,0.69711,0.40644,0.48832,0.75505
basic,420,50,0.69711,0.67142,0.50427,0.72361
basic,420,50,0.69711,1.10914,0.51437,0.6335
basic,420,50,0.69711,1.83223,0.53498,0.51137
basic,420,50,0.69711,3.02674,0.56227,0.38881
basic,420,50,0.69711,5.0,0.56581,0.34932
basic,420,50,1.0,0.02,0.36499,0.83481
basic,420,50,1.0,0.03304,0.35884,0.83414
basic,420,50,1.0,0.05458,0.3805,0.83908
basic,420,50,1.0,0.09016,0.38747,0.83909
basic,420,50,1.0,0.14894,0.38956,0.83203
basic,420,50,1.0,0.24604,0.39628,0.84931
basic,420,50,1.0,0.40644,0.41678,0.81024
basic,420,50,1.0,0.67142,0.43015,0.82064
basic,420,50,1.0,1.10914,0.45189,0.73253
basic,420,50,1.0,1.83223,0.49216,0.65768
basic,420,50,1.0,3.02674,0.49507,0.54072
basic,420,50,1.0,5.0,0.49591,0.45605
basic,840,5,0.08,0.02,0.63842,0.13013
basic,840,5,0.08,0.03304,0.64018,0.12086
basic,840,5,0.08,0.05458,0.64626,0.12295
basic,840,5,0.08,0.09016,0.6414,0.11273
basic,840,5,0.08,0.14894,0.64749,0.09192
basic,840,5,0.08,0.24604,0.64781,0.06714
basic,840,5,0.08,0.40644,0.64907,0.04621
basic,840,5,0.08,0.67142,0.64921,0.03105
basic,840,5,0.08,1.10914,0.64807,0.01583
basic,840,5,0.08,1.83223,0.65116,0.014
basic,840,5,0.08,3.02674,0.652,0.01453
basic,840,5,0.08,5.0,0.652,0.01453
basic,840,5,0.11476,0.02,0.63693,0.24009
basic,840,5,0.11476,0.03304,0.63885,0.23657
basic,840,5,0.11476,0.05458,0.6394,0.21522
basic,840,5,0.11476,0.09016,0.6403,0.2078
basic,840,5,0.11476,0.14894,0.64613,0.14516
basic,840,5,0.11476,0.24604,0.64699,0.12308
basic,840,5,0.11476,0.40644,0.64773,0.07433
basic,840,5,0.11476,0.67142,0.6512,0.03883
basic,840,5,0.11476,1.10914,0.65152,0.02151
basic,840,5,0.11476,1.83223,0.65243,0.01319
basic,840,5,0.11476,3.02674,0.65387,0.01371
basic,840,5,0.11476,5.0,0.65387,0.01371
basic,840,5,0.16462,0.02,0.64001,0.44448
basic,840,5,0.16462,0.03304,0.63889,0.43835
basic,840,5,0.16462,0.05458,0.64284,0.40012
basic,840,5,0.16462,0.09016,0.63555,0.35988
basic,840,5,0.16462,0.14894,0.63833,0.31308
basic,840,5,0.16462,0.24604,0.63942,0.24795
basic,840,5,0.16462,0.40644,0.64213,0.1534
basic,840,5,0.16462,0.67142,0.6452,0.07839
basic,840,5,0.16462,1.10914,0.64797,0.03468
basic,840,5,0.16462,1.83223,0.65336,0.02064
basic,840,5,0.16462,3.02674,0.65467,0.01968
basic,840,5,0.16462,5.0,0.65467,0.01968
basic,840,5,0.23615,0.02,0.61855,0.78694
basic,840,5,0.23615,0.03304,0.61079,0.76686
basic,840,5,0.23615,0.05458,0.61935,0.74011
basic,840,5,0.23615,0.09016,0.61025,0.74135
basic,840,5,0.23615,0.14894,0.61974,0.65178
basic,840,5,0.23615,0.24604,0.62575,0.5472
basic,840,5,0.23615,0.40644,0.63505,0.35888
basic,840,5,0.23615,0.67142,0.64098,0.21332
basic,840,5,0.23615,1.10914,0.64835,0.06752
basic,840,5,0.23615,1.83223,0.65087,0.03124
basic,840,5,0.23615,3.02674,0.65403,0.03027
basic,840,5,0.23615,5.0,0.65643,0.02878
basic,840,5,0.33876,0.02,0.56837,1.14071
basic,840,5,0.33876,0.03304,0.5716,1.13561
basic,840,5,0.33876,0.05458,0.57029,1.15474
basic,840,5,0.33876,0.09016,0.58125,1.0947
basic,840,5,0.33876,0.14894,0.58287,1.09245
basic,840,5,0.33876,0.24604,0.58968,0.95745
basic,840,5,0.33876,0.40644,0.60726,0.81687
basic,840,5,0.33876,0.67142,0.61123,0.581
