topology,N,W_eff,protocol,seed,CW0,mean_success,std_success,mean_spatial_reuse,mean_degree,alpha_G
rgg,9,20,mfg_perfect_local,789,,8.935,0.37519994669509216,0.07050000000000001,3.7777777777777777,3
rgg,9,20,mfg_carrier_sense,789,,8.535,0.6624009359896769,0.06475,3.7777777777777777,3
rgg,9,20,oracle_topology,789,4,7.675,0.0,0.0,3.7777777777777777,3
rgg,9,50,dcf_ieee,789,16,8.86,0.44766058571198786,0.0148,3.7777777777777777,3
rgg,9,50,dcf_topology,789,18,8.77,0.5450688029964658,0.013300000000000001,3.7777777777777777,3
rgg,9,50,mfg_full_N,789,,9.0,0.0,0.0233,3.7777777777777777,3
rgg,9,50,mfg_perfect_local,789,,9.0,0.0,0.028300000000000002,3.7777777777777777,3
rgg,9,50,mfg_carrier_sense,789,,9.0,0.0,0.0259,3.7777777777777777,3
rgg,9,50,oracle_topology,789,4,8.9625,0.0,0.0,3.7777777777777777,3
rgg,9,100,dcf_ieee,789,16,8.995,0.07053367989832944,0.0074,3.7777777777777777,3
rgg,9,100,dcf_topology,789,18,8.995,0.07053367989832944,0.0066500000000000005,3.7777777777777777,3
rgg,9,100,mfg_full_N,789,,9.0,0.0,0.01165,3.7777777777777777,3
rgg,9,100,mfg_perfect_local,789,,9.0,0.0,0.014150000000000001,3.7777777777777777,3
rgg,9,100,mfg_carrier_sense,789,,9.0,0.0,0.01295,3.7777777777777777,3
rgg,9,100,oracle_topology,789,2,9.0,0.0,0.0,3.7777777777777777,3
rgg,9,200,dcf_ieee,789,16,9.0,0.0,0.0037,3.7777777777777777,3
rgg,9,200,dcf_topology,789,18,9.0,0.0,0.0033250000000000003,3.7777777777777777,3
rgg,9,200,mfg_full_N,789,,9.0,0.0,0.005825,3.7777777777777777,3
rgg,9,200,mfg_perfect_local,789,,9.0,0.0,0.0070750000000000006,3.7777777777777777,3
rgg,9,200,mfg_carrier_sense,789,,9.0,0.0,0.006475,3.7777777777777777,3
rgg,9,200,oracle_topology,789,2,9.0,0.0,0.0,3.7777777777777777,3
rgg,9,500,dcf_ieee,789,16,9.0,0.0,0.0014800000000000002,3.7777777777777777,3
rgg,9,500,dcf_topology,789,18,9.0,0.0,0.00133,3.7777777777777777,3
rgg,9,500,mfg_full_N,789,,9.0,0.0,0.0023300000000000005,3.7777777777777777,3
rgg,9,500,mfg_perfect_local,789,,9.0,0.0,0.0028300000000000005,3.7777777777777777,3
rgg,9,500,mfg_carrier_sense,789,,9.0,0.0,0.0025900000000000003,3.7777777777777777,3
rgg,9,500,oracle_topology,789,2,9.0,0.0,0.0,3.7777777777777777,3
rgg,9,20,dcf_ieee,1234,16,7.87,1.2857293649909378,0.04625,2.888888888888889,4
rgg,9,20,dcf_topology,1234,18,7.62,1.16,0.0375,2.888888888888889,4
rgg,9,20,mfg_full_N,1234,,8.965,0.30622703995565115,0.07700000000000001,2.888888888888889,4
rgg,9,20,mfg_perfect_local,1234,,9.0,0.0,0.10100000000000002,2.888888888888889,4
rgg,9,20,mfg_carrier_sense,1234,,8.835,0.39720901298938316,0.0885,2.888888888888889,4
rgg,9,20,oracle_topology,1234,2,8.5,0.0,0.0,2.888888888888889,4
rgg,9,50,dcf_ieee,1234,16,8.935,0.3012888979036566,0.018699999999999998,2.888888888888889,4
rgg,9,50,dcf_topology,1234,18,8.85,0.45552167895721485,0.0157,2.888888888888889,4
rgg,9,50,mfg_full_N,1234,,9.0,0.0,0.030900000000000004,2.888888888888889,4
rgg,9,50,mfg_perfect_local,1234,,9.0,0.0,0.0404,2.888888888888889,4
rgg,9,50,mfg_carrier_sense,1234,,9.0,0.0,0.0354,2.888888888888889,4
rgg,9,50,oracle_topology,1234,2,9.0,0.0,0.0,2.888888888888889,4
rgg,9,100,dcf_ieee,1234,16,8.995,0.07053367989832944,0.009349999999999999,2.888888888888889,4
rgg,9,100,dcf_topology,1234,18,8.995,0.07053367989832944,0.00785,2.888888888888889,4
rgg,9,100,mfg_full_N,1234,,9.0,0.0,0.015450000000000002,2.888888888888889,4
rgg,9,100,mfg_perfect_local,1234,,9.0,0.0,0.0202,2.888888888888889,4
rgg,9,100,mfg_carrier_sense,1234,,9.0,0.0,0.0177,2.888888888888889,4
rgg,9,100,oracle_topology,1234,2,9.0,0.0,0.0,2.888888888888889,4
rgg,9,200,dcf_ieee,1234,16,9.0,0.0,0.0046749999999999995,2.888888888888889,4
rgg,9,200,dcf_topology,1234,18,9.0,0.0,0.003925,2.888888888888889,4
rgg,9,200,mfg_full_N,1234,,9.0,0.0,0.007725000000000001,2.888888888888889,4
rgg,9,200,mfg_perfect_local,1234,,9.0,0.0,0.0101,2.888888888888889,4
rgg,9,200,mfg_carrier_sense,1234,,9.0,0.0,0.00885,2.888888888888889,4
rgg,9,200,oracle_topology,1234,2,9.0,0.0,0.0,2.888888888888889,4
rgg,9,500,dcf_ieee,1234,16,9.0,0.0,0.0018700000000000004,2.888888888888889,4
rgg,9,500,dcf_topology,1234,18,9.0,0.0,0.0015700000000000002,2.888888888888889,4
rgg,9,500,mfg_full_N,1234,,9.0,0.0,0.0030900000000000007,2.888888888888889,4
rgg,9,500,mfg_perfect_local,1234,,9.0,0.0,0.00404,2.888888888888889,4
rgg,9,500,mfg_carrier_sense,1234,,9.0,0.0,0.003540000000000001,2.888888888888889,4
rgg,9,500,oracle_topology,1234,2,9.0,0.0,0.0,2.888888888888889,4
rgg,16,20,dcf_ieee,42,16,11.09,1.9702537907589468,0.09050000000000001,6.125,4
rgg,16,20,dcf_topology,42,32,7.21,1.9120407945438822,0.03875,6.125,4
rgg,16,20,mfg_full_N,42,,12.96,2.4896586111352694,0.11475000000000002,6.125,4
rgg,16,20,mfg_perfect_local,42,,14.705,1.5485396346235378,0.15275,6.125,4
rgg,16,20,mfg_carrier_sense,42,,13.14,1.4664242223858688,0.138,6.125,4
rgg,16,20,oracle_topology,42,4,11.2125,0.0,0.0,6.125,4
rgg,16,50,dcf_ieee,42,16,15.195,1.070969187231827,0.0391,6.125,4
rgg,16,50,dcf_topology,42,32,14.15,1.5866631652622432,0.0265,6.125,4
rgg,16,50,mfg_full_N,42,,16.0,0.0,0.051000000000000004,6.125,4
rgg,16,50,mfg_perfect_local,42,,16.0,0.0,0.06130000000000001,6.125,4
rgg,16,50,mfg_carrier_sense,42,,15.875,0.35968736424845393,0.055999999999999994,6.125,4
rgg,16,50,oracle_topology,42,4,15.425,0.0,0.0,6.125,4
rgg,16,100,dcf_ieee,42,16,15.965,0.20922475952907676,0.0196,6.125,4
rgg,16,100,dcf_topology,42,32,15.795,0.5224700948379726,0.013349999999999999,6.125,4
rgg,16,100,mfg_full_N,42,,16.0,0.0,0.025500000000000002,6.125,4
rgg,16,100,mfg_perfect_local,42,,16.0,0.0,0.030650000000000004,6.125,4
rgg,16,100,mfg_carrier_sense,42,,16.0,0.0,0.027999999999999997,6.125,4
rgg,16,100,oracle_topology,42,7,16.0,0.0,0.0,6.125,4
rgg,16,200,dcf_ieee,42,16,16.0,0.0,0.0098,6.125,4
rgg,16,200,dcf_topology,42,32,15.985,0.12155245781143219,0.0066749999999999995,6.125,4
rgg,16,200,mfg_full_N,42,,16.0,0.0,0.012750000000000001,6.125,4
rgg,16,200,mfg_perfect_local,42,,16.0,0.0,0.015325000000000002,6.125,4
rgg,16,200,mfg_carrier_sense,42,,16.0,0.0,0.013999999999999999,6.125,4
rgg,16,200,oracle_topology,42,4,16.0,0.0,0.0,6.125,4
rgg,16,500,dcf_ieee,42,16,16.0,0.0,0.00392,6.125,4
rgg,16,500,dcf_topology,42,32,16.0,0.0,0.00267,6.125,4
rgg,16,500,mfg_full_N,42,,16.0,0.0,0.0051,6.125,4
rgg,16,500,mfg_perfect_local,42,,16.0,0.0,0.006130000000000001,6.125,4
rgg,16,500,mfg_carrier_sense,42,,16.0,0.0,0.005600000000000001,6.125,4
rgg,16,500,oracle_topology,42,4,16.0,0.0,0.0,6.125,4
rgg,16,20,dcf_ieee,123,16,10.78,2.121697433660134,0.07925,6.375,4
rgg,16,20,dcf_topology,123,32,7.255,1.7606745866286593,0.04,6.375,4
rgg,16,20,mfg_full_N,123,,13.01,2.754977313881187,0.11450000000000003,6.375,4
rgg,16,20,mfg_perfect_local,123,,14.86,1.717672844286711,0.165,6.375,4
rgg,16,20,mfg_carrier_sense,123,,13.185,1.5908409725676542,0.13024999999999998,6.375,4
rgg,16,20,oracle_topology,123,4,11.8125,0.0,0.0,6.375,4
rgg,16,50,dcf_ieee,123,16,15.21,1.0029456615390486,0.035500000000000004,6.375,4
rgg,16,50,dcf_topology,123,32,14.4,1.3892443989449805,0.0291,6.375,4
rgg,16,50,mfg_full_N,123,,16.0,0.0,0.051899999999999995,6.375,4
rgg,16,50,mfg_perfect_local,123,,16.0,0.0,0.0666,6.375,4
rgg,16,50,mfg_carrier_sense,123,,15.88,0.34,0.05380000000000001,6.375,4
rgg,16,50,oracle_topology,123,4,15.7,0.0,0.0,6.375,4
rgg,16,100,dcf_ieee,123,16,15.94,0.2576819745345025,0.017750000000000002,6.375,4
rgg,16,100,dcf_topology,123,32,15.9,0.34641016151377546,0.014650000000000002,6.375,4
rgg,16,100,mfg_full_N,123,,16.0,0.0,0.025949999999999997,6.375,4
rgg,16,100,mfg_perfect_local,123,,16.0,0.0,0.0333,6.375,4
rgg,16,100,mfg_carrier_sense,123,,16.0,0.0,0.026900000000000004,6.375,4
rgg,16,100,oracle_topology,123,4,15.9875,0.0,0.0,6.375,4
rgg,16,200,dcf_ieee,123,16,16.0,0.0,0.008875000000000001,6.375,4
rgg,16,200,dcf_topology,123,32,16.0,0.0,0.007325000000000001,6.375,4
rgg,16,200,mfg_full_N,123,,16.0,0.0,0.012974999999999999,6.375,4
rgg,16,200,mfg_perfect_local,123,,16.0,0.0,0.01665,6.375,4
rgg,16,200,mfg_carrier_sense,123,,16.0,0.0,0.013450000000000002,6.375,4
rgg,16,200,oracle_topology,123,4,16.0,0.0,0.0,6.375,4
rgg,16,500,dcf_ieee,123,16,16.0,0.0,0.003550000000000001,6.375,4
rgg,16,500,dcf_topology,123,32,16.0,0.0,0.0029300000000000003,6.375,4
rgg,16,500,mfg_full_N,123,,16.0,0.0,0.00519,6.375,4
rgg,16,500,mfg_perfect_local,123,,16.0,0.0,0.006660000000000002,6.375,4
rgg,16,500,mfg_carrier_sense,123,,16.0,0.0,0.00538,6.375,4
rgg,16,500,oracle_topology,123,4,16.0,0.0,0.0,6.375,4
rgg,16,20,dcf_ieee,456,16,11.415,1.9628486951367392,0.09675,5.875,5
rgg,16,20,dcf_topology,456,32,7.3,1.8275666882497066,0.03825,5.875,5
rgg,16,20,mfg_full_N,456,,13.4,2.511971337416094,0.1225,5.875,5
rgg,16,20,mfg_perfect_local,456,,15.355,1.2723894843954031,0.174,5.875,5
rgg,16,20,mfg_carrier_sense,456,,13.66,1.4472042012100435,0.13924999999999998,5.875,5
rgg,16,20,oracle_topology,456,4,12.3125,0.0,0.0,5.875,5
rgg,16,50,dcf_ieee,456,16,15.405,0.9278873854083802,0.04190000000000001,5.875,5
rgg,16,50,dcf_topology,456,32,14.61,1.4345382532369082,0.029699999999999997,5.875,5
rgg,16,50,mfg_full_N,456,,16.0,0.0,0.054299999999999994,5.875,5
rgg,16,50,mfg_perfect_local,456,,16.0,0.0,0.07,5.875,5
rgg,16,50,mfg_carrier_sense,456,,15.945,0.22798026230355994,0.057300000000000004,5.875,5
rgg,16,50,oracle_topology,456,7,15.75,0.0,0.0,5.875,5
rgg,16,100,dcf_ieee,456,16,15.965,0.1837797594948911,0.020950000000000003,5.875,5
rgg,16,100,dcf_topology,456,32,15.88,0.4534313619501854,0.014950000000000001,5.875,5
rgg,16,100,mfg_full_N,456,,16.0,0.0,0.027149999999999997,5.875,5
rgg,16,100,mfg_perfect_local,456,,16.0,0.0,0.035,5.875,5
rgg,16,100,mfg_carrier_sense,456,,16.0,0.0,0.028650000000000002,5.875,5
rgg,16,100,oracle_topology,456,7,16.0,0.0,0.0,5.875,5
rgg,16,200,dcf_ieee,456,16,16.0,0.0,0.010475000000000002,5.875,5
rgg,16,200,dcf_topology,456,32,15.99,0.099498743710662,0.007475000000000001,5.875,5
rgg,16,200,mfg_full_N,456,,16.0,0.0,0.013574999999999999,5.875,5
rgg,16,200,mfg_perfect_local,456,,16.0,0.0,0.0175,5.875,5
rgg,16,200,mfg_carrier_sense,456,,16.0,0.0,0.014325000000000001,5.875,5
rgg,16,200,oracle_topology,456,4,16.0,0.0,0.0,5.875,5
rgg,16,500,dcf_ieee,456,16,16.0,0.0,0.00419,5.875,5
rgg,16,500,dcf_topology,456,32,16.0,0.0,0.0029900000000000005,5.875,5
rgg,16,500,mfg_full_N,456,,16.0,0.0,0.005430000000000001,5.875,5
rgg,16,500,mfg_perfect_local,456,,16.0,0.0,0.007000000000000001,5.875,5
rgg,16,500,mfg_carrier_sense,456,,16.0,0.0,0.005730000000000001,5.875,5
rgg,16,500,oracle_topology,456,4,16.0,0.0,0.0,5.875,5
rgg,16,20,dcf_ieee,789,16,10.65,1.9124591498905277,0.08475000000000002,6.5,4
rgg,16,20,dcf_topology,789,32,7.185,1.8603158334003396,0.037000000000000005,6.5,4
rgg,16,20,mfg_full_N,789,,13.325,2.4676659012111015,0.11525000000000002,6.5,4
rgg,16,20,mfg_perfect_local,789,,15.025,1.56664450338933,0.15899999999999997,6.5,4
rgg,16,20,mfg_carrier_sense,789,,13.22,1.5529327094243333,0.127,6.5,4
rgg,16,20,oracle_topology,789,11,11.0,0.0,0.0,6.5,4
rgg,16,50,dcf_ieee,789,16,15.125,1.0580051984749412,0.0369,6.5,4
rgg,16,50,dcf_topology,789,32,14.24,1.6347476869535555,0.0265,6.5,4
rgg,16,50,mfg_full_N,789,,16.0,0.0,0.051899999999999995,6.5,4
rgg,16,50,mfg_perfect_local,789,,16.0,0.0,0.0644,6.5,4
rgg,16,50,mfg_carrier_sense,789,,15.895,0.3660259553638239,0.05310000000000001,6.5,4
rgg,16,50,oracle_topology,789,11,15.55,0.0,0.0,6.5,4
rgg,16,100,dcf_ieee,789,16,15.95,0.21794494717703367,0.018500000000000003,6.5,4
rgg,16,100,dcf_topology,789,32,15.9,0.34641016151377546,0.013349999999999999,6.5,4
rgg,16,100,mfg_full_N,789,,16.0,0.0,0.025949999999999997,6.5,4
rgg,16,100,mfg_perfect_local,789,,16.0,0.0,0.0322,6.5,4
rgg,16,100,mfg_carrier_sense,789,,16.0,0.0,0.026550000000000004,6.5,4
rgg,16,100,oracle_topology,789,7,15.9875,0.0,0.0,6.5,4
rgg,16,200,dcf_ieee,789,16,16.0,0.0,0.009250000000000001,6.5,4
rgg,16,200,dcf_topology,789,32,15.995,0.07053367989832943,0.0066749999999999995,6.5,4
rgg,16,200,mfg_full_N,789,,16.0,0.0,0.012974999999999999,6.5,4
rgg,16,200,mfg_perfect_local,789,,16.0,0.0,0.0161,6.5,4
rgg,16,200,mfg_carrier_sense,789,,16.0,0.0,0.013275000000000002,6.5,4
rgg,16,200,oracle_topology,789,4,16.0,0.0,0.0,6.5,4
rgg,16,500,dcf_ieee,789,16,16.0,0.0,0.0037,6.5,4
rgg,16,500,dcf_topology,789,32,16.0,0.0,0.00267,6.5,4
rgg,16,500,mfg_full_N,789,,16.0,0.0,0.00519,6.5,4
rgg,16,500,mfg_perfect_local,789,,16.0,0.0,0.006440000000000001,6.5,4
rgg,16,500,mfg_carrier_sense,789,,16.0,0.0,0.0053100000000000005,6.5,4
rgg,16,500,oracle_topology,789,4,16.0,0.0,0.0,6.5,4
rgg,16,20,dcf_ieee,1234,16,11.395,1.9669710216472431,0.09600000000000002,5.625,5
rgg,16,20,dcf_topology,1234,32,7.25,1.6575584454250776,0.0345,5.625,5
rgg,16,20,mfg_full_N,1234,,13.865,2.546914800302515,0.128,5.625,5
rgg,16,20,mfg_perfect_local,1234,,15.445,1.2437744972461848,0.18525,5.625,5
rgg,16,20,mfg_carrier_sense,1234,,13.88,1.313620949893842,0.14675000000000002,5.625,5
rgg,16,20,oracle_topology,1234,7,12.3625,0.0,0.0,5.625,5
rgg,16,50,dcf_ieee,1234,16,15.39,0.9208148565265443,0.0418,5.625,5
rgg,16,50,dcf_topology,1234,32,14.535,1.3888034418160118,0.028000000000000004,5.625,5
rgg,16,50,mfg_full_N,1234,,16.0,0.0,0.0559,5.625,5
rgg,16,50,mfg_perfect_local,1234,,16.0,0.0,0.07429999999999999,5.625,5
rgg,16,50,mfg_carrier_sense,1234,,15.915,0.29626845934051094,0.05960000000000001,5.625,5
rgg,16,50,oracle_topology,1234,7,15.7,0.0,0.0,5.625,5
rgg,16,100,dcf_ieee,1234,16,15.95,0.2598076211353316,0.0209,5.625,5
rgg,16,100,dcf_topology,1234,32,15.9,0.33166247903553997,0.014100000000000001,5.625,5
rgg,16,100,mfg_full_N,1234,,16.0,0.0,0.02795,5.625,5
rgg,16,100,mfg_perfect_local,1234,,16.0,0.0,0.037149999999999996,5.625,5
rgg,16,100,mfg_carrier_sense,1234,,16.0,0.0,0.029800000000000004,5.625,5
rgg,16,100,oracle_topology,1234,7,16.0,0.0,0.0,5.625,5
rgg,16,200,dcf_ieee,1234,16,16.0,0.0,0.01045,5.625,5
rgg,16,200,dcf_topology,1234,32,16.0,0.0,0.007050000000000001,5.625,5
rgg,16,200,mfg_full_N,1234,,16.0,0.0,0.013975,5.625,5
rgg,16,200,mfg_perfect_local,1234,,16.0,0.0,0.018574999999999998,5.625,5
rgg,16,200,mfg_carrier_sense,1234,,16.0,0.0,0.014900000000000002,5.625,5
rgg,16,200,oracle_topology,1234,4,16.0,0.0,0.0,5.625,5
rgg,16,500,dcf_ieee,1234,16,16.0,0.0,0.0041800000000000006,5.625,5
rgg,16,500,dcf_topology,1234,32,16.0,0.0,0.0028200000000000005,5.625,5
rgg,16,500,mfg_full_N,1234,,16.0,0.0,0.00559,5.625,5
rgg,16,500,mfg_perfect_local,1234,,16.0,0.0,0.007430000000000001,5.625,5
rgg,16,500,mfg_carrier_sense,1234,,16.0,0.0,0.005960000000000001,5.625,5
rgg,16,500,oracle_topology,1234,4,16.0,0.0,0.0,5.625,5
rgg,25,20,dcf_ieee,42,16,16.93,2.5971330347134707,0.203,6.32,7
rgg,25,20,dcf_topology,42,50,8.14,2.0857612519173903,0.04875,6.32,7
rgg,25,20,mfg_full_N,42,,15.53,3.75087989677089,0.17600000000000002,6.32,7
rgg,25,20,mfg_perfect_local,42,,22.775,2.0085753657754544,0.31375,6.32,7
rgg,25,20,mfg_carrier_sense,42,,20.71,2.0014744564945115,0.27775,6.32,7
rgg,25,20,oracle_topology,42,6,17.6625,0.0,0.0,6.32,7
rgg,25,50,dcf_ieee,42,16,23.865,1.3140681108679262,0.09240000000000002,6.32,7
rgg,25,50,dcf_topology,42,50,20.23,1.9279782156445648,0.0496,6.32,7
rgg,25,50,mfg_full_N,42,,25.0,0.0,0.1041,6.32,7
rgg,25,50,mfg_perfect_local,42,,25.0,0.0,0.12720000000000004,6.32,7
rgg,25,50,mfg_carrier_sense,42,,24.825,0.41758232721225164,0.11630000000000003,6.32,7
rgg,25,50,oracle_topology,42,6,24.2875,0.0,0.0,6.32,7
rgg,25,100,dcf_ieee,42,16,24.945,0.24894778569009207,0.04630000000000001,6.32,7
rgg,25,100,dcf_topology,42,50,24.0,1.0770329614269007,0.027549999999999998,6.32,7
rgg,25,100,mfg_full_N,42,,25.0,0.0,0.05205,6.32,7
rgg,25,100,mfg_perfect_local,42,,25.0,0.0,0.06360000000000002,6.32,7
rgg,25,100,mfg_carrier_sense,42,,25.0,0.0,0.058150000000000014,6.32,7
rgg,25,100,oracle_topology,42,6,24.925,0.0,0.0,6.32,7
rgg,25,200,dcf_ieee,42,16,24.99,0.14106735979665888,0.023150000000000004,6.32,7
rgg,25,200,dcf_topology,42,50,24.955,0.23016298572967808,0.013800000000000003,6.32,7
rgg,25,200,mfg_full_N,42,,25.0,0.0,0.026025,6.32,7
rgg,25,200,mfg_perfect_local,42,,25.0,0.0,0.03180000000000001,6.32,7
rgg,25,200,mfg_carrier_sense,42,,25.0,0.0,0.029075000000000007,6.32,7
rgg,25,200,oracle_topology,42,6,25.0,0.0,0.0,6.32,7
rgg,25,500,dcf_ieee,42,16,25.0,0.0,0.00926,6.32,7
rgg,25,500,dcf_topology,42,50,25.0,0.0,0.005520000000000001,6.32,7
rgg,25,500,mfg_full_N,42,,25.0,0.0,0.010409999999999999,6.32,7
rgg,25,500,mfg_perfect_local,42,,25.0,0.0,0.012720000000000002,6.32,7
rgg,25,500,mfg_carrier_sense,42,,25.0,0.0,0.011630000000000003,6.32,7
rgg,25,500,oracle_topology,42,6,25.0,0.0,0.0,6.32,7
rgg,25,20,dcf_ieee,123,16,15.025,2.4237109976232727,0.16549999999999998,8.0,6
rgg,25,20,dcf_topology,123,50,7.685,2.0238021148323764,0.04425,8.0,6
rgg,25,20,mfg_full_N,123,,14.37,3.1627677752247316,0.14325,8.0,6
rgg,25,20,mfg_perfect_local,123,,20.77,2.89604903273408,0.27425,8.0,6
rgg,25,20,mfg_carrier_sense,123,,18.285,2.560034179459329,0.22799999999999998,8.0,6
rgg,25,20,oracle_topology,123,10,15.3,0.0,0.0,8.0,6
rgg,25,50,dcf_ieee,123,16,23.165,1.4586894803212918,0.0806,8.0,6
rgg,25,50,dcf_topology,123,50,19.295,2.2086138186654543,0.0435,8.0,6
rgg,25,50,mfg_full_N,123,,24.975,0.23318447632722036,0.09420000000000002,8.0,6
rgg,25,50,mfg_perfect_local,123,,25.0,0.0,0.11930000000000002,8.0,6
rgg,25,50,mfg_carrier_sense,123,,24.47,0.6921704992268884,0.1008,8.0,6
rgg,25,50,oracle_topology,123,10,23.7625,0.0,0.0,8.0,6
rgg,25,100,dcf_ieee,123,16,24.835,0.53644664226743,0.04064999999999999,8.0,6
rgg,25,100,dcf_topology,123,50,23.78,1.2773409881468614,0.025550000000000003,8.0,6
rgg,25,100,mfg_full_N,123,,25.0,0.0,0.04710000000000001,8.0,6
rgg,25,100,mfg_perfect_local,123,,25.0,0.0,0.05965000000000001,8.0,6
rgg,25,100,mfg_carrier_sense,123,,24.99,0.09949874371066199,0.0504,8.0,6
rgg,25,100,oracle_topology,123,12,24.9125,0.0,0.0,8.0,6
rgg,25,200,dcf_ieee,123,16,25.0,0.0,0.020324999999999996,8.0,6
rgg,25,200,dcf_topology,123,50,24.975,0.15612494995995993,0.0129,8.0,6
rgg,25,200,mfg_full_N,123,,25.0,0.0,0.023550000000000005,8.0,6
rgg,25,200,mfg_perfect_local,123,,25.0,0.0,0.029825000000000004,8.0,6
rgg,25,200,mfg_carrier_sense,123,,25.0,0.0,0.0252,8.0,6
rgg,25,200,oracle_topology,123,6,25.0,0.0,0.0,8.0,6
rgg,25,500,dcf_ieee,123,16,25.0,0.0,0.00813,8.0,6
rgg,25,500,dcf_topology,123,50,25.0,0.0,0.0051600000000000005,8.0,6
rgg,25,500,mfg_full_N,123,,25.0,0.0,0.009420000000000001,8.0,6
rgg,25,500,mfg_perfect_local,123,,25.0,0.0,0.011930000000000001,8.0,6
rgg,25,500,mfg_carrier_sense,123,,25.0,0.0,0.01008,8.0,6
rgg,25,500,oracle_topology,123,6,25.0,0.0,0.0,8.0,6
rgg,25,20,dcf_ieee,456,16,14.265,2.618162523603147,0.14575,8.48,6
rgg,25,20,dcf_topology,456,50,7.43,1.8907934842282483,0.039,8.48,6
rgg,25,20,mfg_full_N,456,,13.855,3.314208050198418,0.14275,8.48,6
rgg,25,20,mfg_perfect_local,456,,20.595,2.803743033874538,0.27849999999999997,8.48,6
rgg,25,20,mfg_carrier_sense,456,,17.985,2.052991719418274,0.22375,8.48,6
rgg,25,20,oracle_topology,456,12,15.4375,0.0,0.0,8.48,6
rgg,25,50,dcf_ieee,456,16,22.895,1.6534736163604185,0.0765,8.48,6
rgg,25,50,dcf_topology,456,50,18.79,2.0918651964216046,0.0417,8.48,6
rgg,25,50,mfg_full_N,456,,24.895,0.7169204976843668,0.0941,8.48,6
rgg,25,50,mfg_perfect_local,456,,25.0,0.0,0.12130000000000002,8.48,6
rgg,25,50,mfg_carrier_sense,456,,24.445,0.7529774233003271,0.09950000000000003,8.48,6
rgg,25,50,oracle_topology,456,12,23.525,0.0,0.0,8.48,6
rgg,25,100,dcf_ieee,456,16,24.8,0.5567764362830021,0.03865,8.48,6
rgg,25,100,dcf_topology,456,50,23.405,1.5003249647992931,0.023450000000000002,8.48,6
rgg,25,100,mfg_full_N,456,,25.0,0.0,0.04715,8.48,6
rgg,25,100,mfg_perfect_local,456,,25.0,0.0,0.06065000000000001,8.48,6
rgg,25,100,mfg_carrier_sense,456,,24.99,0.09949874371066199,0.04985000000000001,8.48,6
rgg,25,100,oracle_topology,456,12,24.9,0.0,0.0,8.48,6
rgg,25,200,dcf_ieee,456,16,25.0,0.0,0.019325,8.48,6
rgg,25,200,dcf_topology,456,50,24.92,0.33704599092705434,0.011750000000000003,8.48,6
rgg,25,200,mfg_full_N,456,,25.0,0.0,0.023575,8.48,6
rgg,25,200,mfg_perfect_local,456,,25.0,0.0,0.030325000000000005,8.48,6
rgg,25,200,mfg_carrier_sense,456,,25.0,0.0,0.024925000000000006,8.48,6
rgg,25,200,oracle_topology,456,6,25.0,0.0,0.0,8.48,6
rgg,25,500,dcf_ieee,456,16,25.0,0.0,0.00773,8.48,6
rgg,25,500,dcf_topology,456,50,25.0,0.0,0.0047,8.48,6
rgg,25,500,mfg_full_N,456,,25.0,0.0,0.009430000000000001,8.48,6
rgg,25,500,mfg_perfect_local,456,,25.0,0.0,0.01213,8.48,6
rgg,25,500,mfg_carrier_sense,456,,25.0,0.0,0.00997,8.48,6
rgg,25,500,oracle_topology,456,6,25.0,0.0,0.0,8.48,6
rgg,25,20,dcf_ieee,789,16,14.56,2.6770132610803405,0.15350000000000003,8.16,5
rgg,25,20,dcf_topology,789,50,7.57,2.006265186858407,0.04249999999999999,8.16,5
rgg,25,20,mfg_full_N,789,,14.915,3.353770266431498,0.14800000000000002,8.16,5
rgg,25,20,mfg_perfect_local,789,,21.515,2.688824092424047,0.29525,8.16,5
rgg,25,20,mfg_carrier_sense,789,,18.61,2.1835521518846304,0.22949999999999998,8.16,5
rgg,25,20,oracle_topology,789,10,15.1625,0.0,0.0,8.16,5
rgg,25,50,dcf_ieee,789,16,23.215,1.5680481497709182,0.0774,8.16,5
rgg,25,50,dcf_topology,789,50,18.95,2.329699551444349,0.0443,8.16,5
rgg,25,50,mfg_full_N,789,,24.99,0.09949874371066199,0.09190000000000001,8.16,5
rgg,25,50,mfg_perfect_local,789,,25.0,0.0,0.12430000000000002,8.16,5
rgg,25,50,mfg_carrier_sense,789,,24.575,0.6437196594791866,0.10039999999999999,8.16,5
rgg,25,50,oracle_topology,789,6,23.7875,0.0,0.0,8.16,5
rgg,25,100,dcf_ieee,789,16,24.835,0.47725779197410695,0.0388,8.16,5
rgg,25,100,dcf_topology,789,50,23.59,1.3122118731363468,0.025150000000000002,8.16,5
rgg,25,100,mfg_full_N,789,,25.0,0.0,0.045950000000000005,8.16,5
rgg,25,100,mfg_perfect_local,789,,25.0,0.0,0.06215000000000001,8.16,5
rgg,25,100,mfg_carrier_sense,789,,24.995,0.07053367989832941,0.050199999999999995,8.16,5
rgg,25,100,oracle_topology,789,6,24.9125,0.0,0.0,8.16,5
rgg,25,200,dcf_ieee,789,16,24.995,0.07053367989832941,0.019425,8.16,5
rgg,25,200,dcf_topology,789,50,24.955,0.20730412441627882,0.012650000000000002,8.16,5
rgg,25,200,mfg_full_N,789,,25.0,0.0,0.022975000000000002,8.16,5
rgg,25,200,mfg_perfect_local,789,,25.0,0.0,0.031075000000000005,8.16,5
