method,churn,N_visitor,N_native,W_eff,seed,visit,efficiency,util_v,util_n,collision_rate,tau0_mean
warm_nv,0.0,10,10,50,456,16,0.7454545454545455,0.30300000000000005,0.048,0.40255036630036634,0.12310399395061733
warm_nv,0.0,10,10,50,456,17,0.953125,0.42200000000000004,0.041999999999999996,0.3098358585858586,0.12581243703703704
warm_nv,0.0,10,10,50,456,18,0.9259259259259259,0.36199999999999993,0.024,0.3754105616605617,0.13059314296296304
warm_nv,0.0,10,10,50,456,19,0.7213114754098361,0.284,0.054000000000000006,0.3577523865023865,0.12043926814814816
warm_nv,0.0,10,10,50,456,20,0.6470588235294118,0.32000000000000006,0.048,0.35591380841380843,0.13485446042469137
warm_nv,0.0,10,10,50,456,21,0.7796610169491526,0.32699999999999996,0.03,0.44310064935064924,0.14676359028740743
warm_nv,0.0,10,10,50,456,22,0.9056603773584906,0.33,0.03,0.3807026307026307,0.13651208523045272
warm_nv,0.0,10,10,50,456,23,0.6363636363636364,0.28300000000000003,0.024,0.4080645743145744,0.13094665333333336
warm_nv,0.0,10,10,50,456,24,1.1132075471698113,0.40700000000000003,0.024,0.33172619047619045,0.1226252488888889
warm_nv,0.0,10,10,50,456,25,1.1296296296296295,0.413,0.054000000000000006,0.3247954822954823,0.11591306535390947
warm_nv,0.0,10,10,50,456,26,0.75,0.34700000000000003,0.048,0.3582142857142857,0.12865712555555558
warm_nv,0.0,10,10,50,456,27,1.0,0.31300000000000006,0.041999999999999996,0.38143037518037515,0.12952740888888892
warm_nv,0.0,10,10,50,456,28,1.1914893617021276,0.403,0.06000000000000001,0.27560051060051055,0.1181447488888889
warm_nv,0.0,10,10,50,456,29,0.8,0.32500000000000007,0.03,0.4101984126984126,0.1488587315851852
warm_nv,0.0,10,10,50,456,30,0.803921568627451,0.31100000000000005,0.018,0.4366919191919192,0.1511195928197531
warm_nv,0.0,10,10,50,456,31,0.7377049180327869,0.307,0.06,0.35649572649572653,0.14176787914074077
warm_nv,0.0,10,10,50,456,32,0.8688524590163934,0.3510000000000001,0.048,0.33921717171717175,0.14561932444444448
warm_nv,0.0,10,10,50,456,33,0.8771929824561403,0.316,0.018,0.36414127539127533,0.14650312699851856
warm_nv,0.0,10,10,50,456,34,0.7857142857142857,0.32599999999999996,0.036,0.36486111111111114,0.1484112373688889
warm_nv,0.0,10,10,50,456,35,0.6896551724137931,0.27,0.041999999999999996,0.44024877899877896,0.15280363264
warm_nv,0.0,10,10,50,456,36,0.9047619047619048,0.425,0.03,0.3457875457875458,0.13513945114074077
warm_nv,0.0,10,10,50,456,37,1.169811320754717,0.43200000000000005,0.024,0.30017135642135645,0.1311367466666667
warm_nv,0.0,10,10,50,456,38,0.7454545454545455,0.284,0.018,0.39740079365079367,0.12977312
warm_nv,0.0,10,10,50,456,39,0.6081081081081081,0.32199999999999995,0.018,0.4213020313020313,0.13694928033185189
warm_nv,0.0,10,10,50,456,40,0.5833333333333334,0.28400000000000003,0.054000000000000006,0.35618686868686866,0.13767365570370374
warm_nv,0.0,10,10,50,456,41,0.864406779661017,0.355,0.018,0.39677655677655677,0.13090837543209877
warm_nv,0.0,10,10,50,456,42,0.7384615384615385,0.343,0.048,0.3606024531024531,0.1265486666666667
warm_nv,0.0,10,10,50,456,43,0.9310344827586207,0.388,0.041999999999999996,0.31286172161172154,0.1309036676748971
warm_nv,0.0,10,10,50,456,44,0.5285714285714286,0.253,0.041999999999999996,0.4488852813852814,0.14793219999999999
warm_nv,0.0,10,10,50,456,45,1.0425531914893618,0.3469999999999999,0.048,0.3382810245310245,0.139968038962963
warm_nv,0.0,10,10,50,456,46,1.0714285714285714,0.3869999999999999,0.012,0.3836453823953824,0.14813724643555554
warm_nv,0.0,10,10,50,456,47,0.639344262295082,0.25400000000000006,0.03,0.45728174603174604,0.1545568235851852
warm_nv,0.0,10,10,50,456,48,0.9622641509433962,0.367,0.041999999999999996,0.345784632034632,0.1373358897777778
warm_nv,0.0,10,10,50,456,49,1.0833333333333333,0.3590000000000001,0.018,0.35905913530913536,0.12520487111111117
warm_nv,0.1,10,10,50,456,0,1.05,0.44800000000000006,0.054000000000000006,0.2797348484848485,0.10000000000000002
warm_nv,0.1,10,10,50,456,1,0.864406779661017,0.38100000000000006,0.024,0.37512265512265514,0.11903584888888885
warm_nv,0.1,10,10,50,456,2,0.8955223880597015,0.41000000000000003,0.03,0.32846375846375847,0.12264672000000001
warm_nv,0.1,10,10,50,456,3,0.7627118644067796,0.34700000000000003,0.03,0.3962932900432901,0.13610158829629632
warm_nv,0.1,10,10,50,456,4,0.8823529411764706,0.31700000000000006,0.036,0.3454274891774892,0.12935049955555555
warm_nv,0.1,10,10,50,456,5,0.9444444444444444,0.368,0.03,0.3736904761904762,0.13704136122074076
warm_nv,0.1,10,10,50,456,6,0.7454545454545455,0.306,0.054000000000000006,0.4104419191919192,0.1530705804454321
warm_nv,0.1,10,10,50,456,7,0.9122807017543859,0.369,0.09600000000000002,0.3050287212787212,0.13402427737860087
warm_nv,0.1,10,10,50,456,8,0.7678571428571429,0.333,0.048,0.38115079365079363,0.1359196400296296
warm_nv,0.1,10,10,50,456,9,0.875,0.39000000000000007,0.012,0.38437049062049067,0.14238542284444444
warm_nv,0.1,10,10,50,456,10,0.5714285714285714,0.28200000000000003,0.054000000000000006,0.4103968253968254,0.13814502704197532
warm_nv,0.1,10,10,50,456,11,0.8153846153846154,0.374,0.048,0.3653174603174603,0.13544935214814818
warm_nv,0.1,10,10,50,456,12,0.8518518518518519,0.2909999999999999,0.048,0.3765963203463203,0.12241605259259254
warm_nv,0.1,10,10,50,456,13,0.7962962962962963,0.28700000000000003,0.03,0.39585317460317454,0.12358798814814816
warm_nv,0.1,10,10,50,456,14,0.6666666666666666,0.352,0.041999999999999996,0.32416486291486285,0.11980995629629632
warm_nv,0.1,10,10,50,456,15,0.8225806451612904,0.334,0.041999999999999996,0.34601551226551225,0.12700145777777777
warm_nv,0.1,10,10,50,456,16,0.8363636363636363,0.3410000000000001,0.03,0.36193223443223443,0.1330118875851852
warm_nv,0.1,10,10,50,456,17,0.734375,0.329,0.012,0.41835359085359086,0.12214520425925927
warm_nv,0.1,10,10,50,456,18,0.9074074074074074,0.31399999999999995,0.03,0.36595959595959593,0.13099009795555555
warm_nv,0.1,10,10,50,456,19,0.8032786885245902,0.39299999999999996,0.036,0.3520512820512821,0.13388636788148148
warm_nv,0.1,10,10,50,456,20,0.7941176470588235,0.379,0.03,0.3493308080808081,0.13347125632098766
warm_nv,0.1,10,10,50,456,21,0.864406779661017,0.344,0.03,0.3741648629148629,0.14161585373237862
warm_nv,0.1,10,10,50,456,22,1.0377358490566038,0.36000000000000004,0.041999999999999996,0.3693213730713731,0.12026172573155558
warm_nv,0.1,10,10,50,456,23,0.8636363636363636,0.37,0.03,0.35834595959595955,0.12417307918677334
warm_nv,0.1,10,10,50,456,24,1.0377358490566038,0.368,0.06600000000000002,0.31414418914418907,0.12848928209876548
warm_nv,0.1,10,10,50,456,25,0.8333333333333334,0.32800000000000007,0.024,0.3974080086580087,0.1267250897777778
warm_nv,0.1,10,10,50,456,26,0.9666666666666667,0.4169999999999999,0.041999999999999996,0.31216353091353094,0.12982006823209877
warm_nv,0.1,10,10,50,456,27,1.0204081632653061,0.3490000000000001,0.024,0.37336580086580085,0.144819911254321
warm_nv,0.1,10,10,50,456,28,1.0425531914893618,0.343,0.024,0.3703966866466867,0.12667432903703704
warm_nv,0.1,10,10,50,456,29,0.95,0.37799999999999995,0.048,0.2922227772227772,0.12088040654320989
warm_nv,0.1,10,10,50,456,30,1.0,0.3610000000000001,0.036,0.3697420634920635,0.14162053947259262
warm_nv,0.1,10,10,50,456,31,0.8524590163934426,0.356,0.06600000000000002,0.3429766067266067,0.13158856485925927
warm_nv,0.1,10,10,50,456,32,0.8032786885245902,0.33799999999999997,0.06,0.34661796536796535,0.1248796881777778
warm_nv,0.1,10,10,50,456,33,0.8245614035087719,0.334,0.054000000000000006,0.3737590187590188,0.13602790936888892
warm_nv,0.1,10,10,50,456,34,0.875,0.32,0.03,0.37648809523809523,0.1479128657007408
warm_nv,0.1,10,10,50,456,35,1.103448275862069,0.466,0.03,0.3186056998556998,0.1450420524740741
warm_nv,0.1,10,10,50,456,36,0.7777777777777778,0.3699999999999999,0.06000000000000001,0.3696230158730158,0.13367594311111114
warm_nv,0.1,10,10,50,456,37,1.0,0.36899999999999994,0.041999999999999996,0.3485046897546897,0.1285141277037037
warm_nv,0.1,10,10,50,456,38,0.6727272727272727,0.314,0.03,0.39496572871572877,0.13782723733333335
warm_nv,0.1,10,10,50,456,39,0.5675675675675675,0.306,0.041999999999999996,0.41168761793761793,0.14261330950617285
warm_nv,0.1,10,10,50,456,40,0.5277777777777778,0.252,0.041999999999999996,0.4094173881673882,0.1311280662962963
warm_nv,0.1,10,10,50,456,41,0.7796610169491526,0.32800000000000007,0.054000000000000006,0.35844863469863475,0.12526910014814813
warm_nv,0.1,10,10,50,456,42,0.8,0.34900000000000003,0.012,0.3602182539682539,0.12530063111111112
warm_nv,0.1,10,10,50,456,43,0.9137931034482759,0.37400000000000005,0.036,0.3259497446997447,0.1266417876954733
warm_nv,0.1,10,10,50,456,44,0.7857142857142857,0.38000000000000006,0.024,0.3642658730158731,0.12534371012345683
warm_nv,0.1,10,10,50,456,45,1.1914893617021276,0.3870000000000001,0.03,0.3395909645909646,0.12917403274074077
warm_nv,0.1,10,10,50,456,46,1.0178571428571428,0.36900000000000005,0.03,0.3237229437229437,0.12727861422222225
warm_nv,0.1,10,10,50,456,47,0.7868852459016393,0.32699999999999996,0.018,0.37923340548340545,0.13482720270222223
warm_nv,0.1,10,10,50,456,48,1.0943396226415094,0.38400000000000006,0.041999999999999996,0.33637015762015754,0.1262476792839506
warm_nv,0.1,10,10,50,456,49,1.125,0.37400000000000005,0.041999999999999996,0.35646880896880895,0.12348125962074077
warm_nv,0.3,10,10,50,456,0,0.9333333333333333,0.37600000000000006,0.054000000000000006,0.29052308802308796,0.10000000000000002
warm_nv,0.3,10,10,50,456,1,1.0169491525423728,0.422,0.036,0.3160231435231435,0.11252769777777778
warm_nv,0.3,10,10,50,456,2,0.7164179104477612,0.331,0.018,0.4306456043956044,0.12384788503703699
warm_nv,0.3,10,10,50,456,3,0.7627118644067796,0.32,0.036,0.34597041847041843,0.11991517407407407
warm_nv,0.3,10,10,50,456,4,1.0784313725490196,0.379,0.036,0.3618582806082806,0.13721051555555558
warm_nv,0.3,10,10,50,456,5,0.9074074074074074,0.36900000000000005,0.036,0.3611309523809524,0.12352202296296297
warm_nv,0.3,10,10,50,456,6,0.9272727272727272,0.36600000000000005,0.036,0.3464393939393938,0.11847871555555556
warm_nv,0.3,10,10,50,456,7,0.8771929824561403,0.384,0.024,0.35140442890442886,0.12491715200000002
warm_nv,0.3,10,10,50,456,8,0.875,0.35500000000000004,0.041999999999999996,0.34982503607503607,0.11614698020740741
warm_nv,0.3,10,10,50,456,9,0.71875,0.3389999999999999,0.06,0.33642968142968144,0.11533975200000002
warm_nv,0.3,10,10,50,456,10,0.7777777777777778,0.35000000000000003,0.048,0.35901154401154395,0.11437388770370369
warm_nv,0.3,10,10,50,456,11,0.8461538461538461,0.372,0.066,0.3196139971139971,0.11352777407407406
warm_nv,0.3,10,10,50,456,12,1.037037037037037,0.37100000000000005,0.036,0.32384018759018757,0.1162006328888889
warm_nv,0.3,10,10,50,456,13,1.0740740740740742,0.395,0.024,0.3100739538239538,0.13042932977777777
warm_nv,0.3,10,10,50,456,14,0.5972222222222222,0.279,0.03,0.4032539682539683,0.1291835251851852
warm_nv,0.3,10,10,50,456,15,0.6935483870967742,0.32399999999999995,0.024,0.3744444444444444,0.11870731604938274
warm_nv,0.3,10,10,50,456,16,1.018181818181818,0.388,0.03,0.34177849927849924,0.11591579851851852
warm_nv,0.3,10,10,50,456,17,0.890625,0.3940000000000001,0.024,0.33625180375180375,0.11843333098765434
warm_nv,0.3,10,10,50,456,18,0.9074074074074074,0.33099999999999996,0.048,0.3910010822510822,0.12778702978041154
warm_nv,0.3,10,10,50,456,19,0.8524590163934426,0.421,0.041999999999999996,0.3089195526695526,0.11876033878600825
warm_nv,0.3,10,10,50,456,20,0.8235294117647058,0.39499999999999996,0.024,0.35271825396825396,0.1225219238518519
warm_nv,0.3,10,10,50,456,21,1.11864406779661,0.43899999999999995,0.048,0.28523989898989893,0.11429274924032921
warm_nv,0.3,10,10,50,456,22,0.9622641509433962,0.3549999999999999,0.018,0.38297619047619047,0.11596457422222224
warm_nv,0.3,10,10,50,456,23,0.6818181818181818,0.29300000000000004,0.036,0.3746590909090909,0.11758601925925927
warm_nv,0.3,10,10,50,456,24,1.1886792452830188,0.43,0.041999999999999996,0.277943722943723,0.11793804533333332
warm_nv,0.3,10,10,50,456,25,0.8333333333333334,0.332,0.041999999999999996,0.3531096681096681,0.123134512
warm_nv,0.3,10,10,50,456,26,1.0333333333333334,0.43199999999999994,0.041999999999999996,0.27356227106227105,0.12201133333333333
warm_nv,0.3,10,10,50,456,27,1.0612244897959184,0.368,0.054000000000000006,0.34591450216450215,0.1186697328
warm_nv,0.3,10,10,50,456,28,1.0851063829787233,0.367,0.06000000000000001,0.3175936563436564,0.11813139039999998
warm_nv,0.3,10,10,50,456,29,0.9166666666666666,0.3989999999999999,0.036,0.3006547619047619,0.11584120607407408
warm_nv,0.3,10,10,50,456,30,1.0196078431372548,0.36300000000000004,0.048,0.34611832611832616,0.11497180444444446
warm_nv,0.3,10,10,50,456,31,0.9180327868852459,0.382,0.054000000000000006,0.2965584415584415,0.1157868977777778
warm_nv,0.3,10,10,50,456,32,0.9508196721311475,0.403,0.024,0.3336724386724387,0.11976371111111114
warm_nv,0.3,10,10,50,456,33,0.9298245614035088,0.348,0.06,0.34568764568764565,0.12235149543209878
warm_nv,0.3,10,10,50,456,34,1.0357142857142858,0.41600000000000004,0.041999999999999996,0.30721611721611725,0.1190143514814815
warm_nv,0.3,10,10,50,456,35,0.8103448275862069,0.31199999999999994,0.036,0.3289825452325452,0.12238597780246914
warm_nv,0.3,10,10,50,456,36,0.7777777777777778,0.3509999999999999,0.041999999999999996,0.3710082972582972,0.12437738719506172
warm_nv,0.3,10,10,50,456,37,1.0566037735849056,0.34600000000000003,0.012,0.3641396103896104,0.13174818488395063
warm_nv,0.3,10,10,50,456,38,0.6909090909090909,0.273,0.03,0.4344809357309357,0.12652858091358024
warm_nv,0.3,10,10,50,456,39,0.5135135135135135,0.275,0.03,0.41785714285714287,0.12436920444444444
warm_nv,0.3,10,10,50,456,40,0.7083333333333334,0.33499999999999996,0.041999999999999996,0.4128481240981241,0.1252152768197531
warm_nv,0.3,10,10,50,456,41,0.9830508474576272,0.37400000000000005,0.048,0.3197294372294372,0.1319898570666667
warm_nv,0.3,10,10,50,456,42,0.8769230769230769,0.39599999999999996,0.048,0.3072553835053835,0.1203062144
warm_nv,0.3,10,10,50,456,43,0.896551724137931,0.375,0.036,0.35657828282828286,0.12226777288888888
warm_nv,0.3,10,10,50,456,44,0.8,0.38399999999999995,0.03,0.3421620046620047,0.12622666042469136
warm_nv,0.3,10,10,50,456,45,1.1914893617021276,0.378,0.072,0.3043204018204018,0.11794104906172839
warm_nv,0.3,10,10,50,456,46,0.8571428571428571,0.32999999999999996,0.036,0.381031746031746,0.12075496533333334
warm_nv,0.3,10,10,50,456,47,0.819672131147541,0.359,0.036,0.3644394494394494,0.12064464696296298
warm_nv,0.3,10,10,50,456,48,0.9056603773584906,0.329,0.041999999999999996,0.34928876678876675,0.12190279839506171
warm_nv,0.3,10,10,50,456,49,0.875,0.281,0.048,0.3439556277056277,0.11094831200000002
warm_nv,0.5,10,10,50,456,0,0.9833333333333333,0.41,0.06600000000000002,0.26162878787878785,0.10000000000000002
warm_nv,0.5,10,10,50,456,1,0.6610169491525424,0.264,0.036,0.378786075036075,0.11415339703703704
warm_nv,0.5,10,10,50,456,2,0.5970149253731343,0.251,0.07800000000000001,0.3349925074925075,0.10533817777777779
warm_nv,0.5,10,10,50,456,3,0.8305084745762712,0.376,0.041999999999999996,0.3236796536796537,0.11180132888888891
warm_nv,0.5,10,10,50,456,4,1.0196078431372548,0.38099999999999995,0.048,0.3424332611832611,0.11736365137777778
warm_nv,0.5,10,10,50,456,5,0.8518518518518519,0.3350000000000001,0.036,0.34385989010989015,0.11188888891358026
warm_nv,0.5,10,10,50,456,6,0.9818181818181818,0.4089999999999999,0.07200000000000002,0.3059217171717171,0.10978918989711936
warm_nv,0.5,10,10,50,456,7,0.9298245614035088,0.3949999999999999,0.072,0.3033784271284271,0.10546827111111112
warm_nv,0.5,10,10,50,456,8,1.0,0.397,0.024,0.34084415584415584,0.11041596000000001
warm_nv,0.5,10,10,50,456,9,0.640625,0.30400000000000005,0.03,0.4138979076479076,0.10765215185185187
warm_nv,0.5,10,10,50,456,10,0.7619047619047619,0.3380000000000001,0.036,0.3642514430014429,0.1098246888888889
warm_nv,0.5,10,10,50,456,11,0.9230769230769231,0.41400000000000003,0.041999999999999996,0.2761056998556998,0.11227304888888892
warm_nv,0.5,10,10,50,456,12,0.9629629629629629,0.393,0.06000000000000001,0.31332611832611834,0.11972254222222223
warm_nv,0.5,10,10,50,456,13,0.8888888888888888,0.31100000000000005,0.041999999999999996,0.35707070707070704,0.11615019629629633
warm_nv,0.5,10,10,50,456,14,0.6666666666666666,0.358,0.048,0.35405483405483407,0.11396004785185185
warm_nv,0.5,10,10,50,456,15,0.8870967741935484,0.41400000000000003,0.024,0.32476731601731595,0.10848322296296298
warm_nv,0.5,10,10,50,456,16,1.0,0.3760000000000001,0.048,0.35000957375957376,0.10855660197530866
warm_nv,0.5,10,10,50,456,17,0.859375,0.353,0.072,0.33053127428127427,0.10767624755555556
warm_nv,0.5,10,10,50,456,18,0.9074074074074074,0.341,0.054000000000000006,0.3224891774891775,0.11722064533333335
warm_nv,0.5,10,10,50,456,19,0.7377049180327869,0.33599999999999997,0.048,0.3244877344877345,0.11120447585185185
warm_nv,0.5,10,10,50,456,20,0.75,0.3520000000000001,0.024,0.3382226107226107,0.113536312
warm_nv,0.5,10,10,50,456,21,0.847457627118644,0.3509999999999999,0.07200000000000002,0.3118831168831169,0.11882202755555557
warm_nv,0.5,10,10,50,456,22,0.9245283018867925,0.326,0.036,0.32632034632034623,0.1106941637037037
warm_nv,0.5,10,10,50,456,23,0.7424242424242424,0.352,0.03,0.41033369408369413,0.11577376518518519
warm_nv,0.5,10,10,50,456,24,0.8867924528301887,0.33,0.041999999999999996,0.34560876623376624,0.10610568755144034
warm_nv,0.5,10,10,50,456,25,1.1111111111111112,0.4590000000000001,0.048,0.27051406926406923,0.11369813407407407
warm_nv,0.5,10,10,50,456,26,0.95,0.396,0.06,0.3161399711399711,0.11221458222222222
warm_nv,0.5,10,10,50,456,27,0.9795918367346939,0.34800000000000014,0.054000000000000006,0.3509203296703296,0.11108348888888889
warm_nv,0.5,10,10,50,456,28,1.148936170212766,0.394,0.048,0.2932323232323232,0.10689335644444446
warm_nv,0.5,10,10,50,456,29,1.0166666666666666,0.42400000000000004,0.041999999999999996,0.30236832611832615,0.11581402521481485
warm_nv,0.5,10,10,50,456,30,0.9803921568627451,0.338,0.06600000000000002,0.32288600288600283,0.11388756444444445
warm_nv,0.5,10,10,50,456,31,0.8360655737704918,0.355,0.024,0.3521162171162171,0.11085179999999999
warm_nv,0.5,10,10,50,456,32,0.9672131147540983,0.42000000000000004,0.048,0.29341269841269846,0.11073624461728396
warm_nv,0.5,10,10,50,456,33,0.8596491228070176,0.364,0.048,0.3660191197691197,0.11260787854320989
warm_nv,0.5,10,10,50,456,34,0.7321428571428571,0.267,0.054000000000000006,0.37818126318126316,0.11736267985185185
warm_nv,0.5,10,10,50,456,35,0.5689655172413793,0.23900000000000005,0.036,0.43437271062271055,0.11832352046913579
warm_nv,0.5,10,10,50,456,36,0.9841269841269841,0.462,0.036,0.33910533910533913,0.1216048838765432
warm_nv,0.5,10,10,50,456,37,0.8867924528301887,0.33199999999999996,0.048,0.35798937173937173,0.11274143333333335
warm_nv,0.5,10,10,50,456,38,0.7818181818181819,0.32600000000000007,0.054000000000000006,0.35693001443001443,0.11057407185185186
warm_nv,0.5,10,10,50,456,39,0.7837837837837838,0.40199999999999997,0.024,0.31768509268509265,0.11093140254814818
warm_nv,0.5,10,10,50,456,40,0.7638888888888888,0.34300000000000014,0.06600000000000002,0.30679292929292934,0.10958420444444446
warm_nv,0.5,10,10,50,456,41,0.864406779661017,0.35000000000000003,0.048,0.3450685425685426,0.11496458965432099
warm_nv,0.5,10,10,50,456,42,0.6153846153846154,0.29000000000000004,0.048,0.39921356421356424,0.11997098296296294
warm_nv,0.5,10,10,50,456,43,0.8620689655172413,0.341,0.066,0.31996017871017873,0.11358290222222223
warm_nv,0.5,10,10,50,456,44,0.8428571428571429,0.38699999999999996,0.07200000000000001,0.2901659451659452,0.11892779022222222
warm_nv,0.5,10,10,50,456,45,1.0,0.3340000000000001,0.03,0.3914213564213564,0.11814646598518522
warm_nv,0.5,10,10,50,456,46,1.125,0.4160000000000001,0.03,0.3286435786435786,0.11198948286419752
warm_nv,0.5,10,10,50,456,47,1.0,0.42200000000000004,0.041999999999999996,0.31245129870129873,0.11181916074074076
warm_nv,0.5,10,10,50,456,48,0.9433962264150944,0.35400000000000004,0.036,0.34863386613386615,0.10963702222222224
warm_nv,0.5,10,10,50,456,49,1.3958333333333333,0.46500000000000014,0.06000000000000001,0.25517676767676767,0.10918941644444444
warm_nv,1.0,10,10,50,456,0,1.0333333333333334,0.441,0.041999999999999996,0.2794101731601732,0.10000000000000002
warm_nv,1.0,10,10,50,456,1,1.0,0.372,0.03,0.31065836940836944,0.10000000000000002
warm_nv,1.0,10,10,50,456,2,0.8208955223880597,0.36500000000000005,0.06600000000000002,0.28282994782994775,0.10000000000000002
warm_nv,1.0,10,10,50,456,3,1.0,0.42000000000000004,0.06000000000000001,0.31545815295815294,0.10000000000000002
warm_nv,1.0,10,10,50,456,4,1.0588235294117647,0.38499999999999995,0.06000000000000001,0.28187950937950934,0.10000000000000002
warm_nv,1.0,10,10,50,456,5,1.0,0.37600000000000006,0.07200000000000002,0.2810135697635697,0.10000000000000002
warm_nv,1.0,10,10,50,456,6,1.0363636363636364,0.39999999999999997,0.041999999999999996,0.2932882395382395,0.10000000000000002
warm_nv,1.0,10,10,50,456,7,0.7894736842105263,0.363,0.03,0.35849567099567103,0.10000000000000002
warm_nv,1.0,10,10,50,456,8,0.8392857142857143,0.336,0.054000000000000006,0.31012445887445883,0.10000000000000002
warm_nv,1.0,10,10,50,456,9,0.828125,0.381,0.054000000000000006,0.30262445887445893,0.10000000000000002
warm_nv,1.0,10,10,50,456,10,0.9047619047619048,0.4,0.054000000000000006,0.27822982572982574,0.10000000000000002
warm_nv,1.0,10,10,50,456,11,1.0153846153846153,0.47800000000000004,0.036,0.24577200577200572,0.10000000000000002
warm_nv,1.0,10,10,50,456,12,1.2037037037037037,0.45500000000000007,0.054000000000000006,0.2520447607947608,0.10000000000000002
warm_nv,1.0,10,10,50,456,13,1.1296296296296295,0.421,0.024,0.2973519536019536,0.10000000000000002
warm_nv,1.0,10,10,50,456,14,0.7083333333333334,0.37,0.06600000000000002,0.28554334554334554,0.10000000000000002
warm_nv,1.0,10,10,50,456,15,0.9516129032258065,0.4119999999999999,0.06600000000000002,0.28703754578754576,0.10000000000000002
warm_nv,1.0,10,10,50,456,16,1.1818181818181819,0.41600000000000004,0.054000000000000006,0.2516268453768454,0.10000000000000002
warm_nv,1.0,10,10,50,456,17,0.9375,0.42400000000000004,0.03,0.30383658008658004,0.10000000000000002
warm_nv,1.0,10,10,50,456,18,1.1851851851851851,0.45299999999999996,0.078,0.2420815295815296,0.10000000000000002
warm_nv,1.0,10,10,50,456,19,0.819672131147541,0.374,0.06600000000000002,0.2946843434343434,0.10000000000000002
warm_nv,1.0,10,10,50,456,20,0.7941176470588235,0.3790000000000001,0.036,0.2988929126429126,0.10000000000000002
warm_nv,1.0,10,10,50,456,21,1.1016949152542372,0.41200000000000003,0.036,0.29693001443001443,0.10000000000000002
warm_nv,1.0,10,10,50,456,22,1.1320754716981132,0.425,0.054000000000000006,0.2769015706515706,0.10000000000000002
warm_nv,1.0,10,10,50,456,23,0.7272727272727273,0.332,0.054000000000000006,0.3522763347763348,0.10000000000000002
warm_nv,1.0,10,10,50,456,24,1.0566037735849056,0.388,0.018,0.30199245199245195,0.10000000000000002
warm_nv,1.0,10,10,50,456,25,1.0555555555555556,0.421,0.054000000000000006,0.3019696969696969,0.10000000000000002
warm_nv,1.0,10,10,50,456,26,0.9166666666666666,0.394,0.03,0.28830808080808085,0.10000000000000002
warm_nv,1.0,10,10,50,456,27,0.8979591836734694,0.2859999999999999,0.048,0.33571567321567314,0.10000000000000002
warm_nv,1.0,10,10,50,456,28,1.2553191489361701,0.421,0.06600000000000002,0.2716629204129204,0.10000000000000002
warm_nv,1.0,10,10,50,456,29,0.9666666666666667,0.34800000000000003,0.054000000000000006,0.30454295704295703,0.10000000000000002
warm_nv,1.0,10,10,50,456,30,0.9215686274509803,0.295,0.06600000000000002,0.3347496947496947,0.10000000000000002
warm_nv,1.0,10,10,50,456,31,1.0163934426229508,0.41900000000000004,0.041999999999999996,0.26629481629481633,0.10000000000000002
warm_nv,1.0,10,10,50,456,32,0.819672131147541,0.34600000000000014,0.06000000000000001,0.3364015151515152,0.10000000000000002
warm_nv,1.0,10,10,50,456,33,1.1929824561403508,0.488,0.041999999999999996,0.2525725663225663,0.10000000000000002
warm_nv,1.0,10,10,50,456,34,0.9285714285714286,0.3370000000000001,0.018,0.34850108225108223,0.10000000000000002
warm_nv,1.0,10,10,50,456,35,0.9310344827586207,0.378,0.07800000000000003,0.2747709235209235,0.10000000000000002
warm_nv,1.0,10,10,50,456,36,1.0158730158730158,0.44899999999999995,0.048,0.27812229437229435,0.10000000000000002
warm_nv,1.0,10,10,50,456,37,0.9622641509433962,0.36900000000000005,0.054000000000000006,0.31448759573759577,0.10000000000000002
warm_nv,1.0,10,10,50,456,38,1.0545454545454545,0.41600000000000004,0.018,0.2804689754689754,0.10000000000000002
warm_nv,1.0,10,10,50,456,39,0.6621621621621622,0.339,0.06599999999999999,0.31511904761904763,0.10000000000000002
warm_nv,1.0,10,10,50,456,40,0.7361111111111112,0.32300000000000006,0.041999999999999996,0.3109607059607059,0.10000000000000002
warm_nv,1.0,10,10,50,456,41,0.9830508474576272,0.4149999999999999,0.06000000000000001,0.2634901209901209,0.10000000000000002
warm_nv,1.0,10,10,50,456,42,0.9384615384615385,0.43400000000000005,0.048,0.2572202797202797,0.10000000000000002
warm_nv,1.0,10,10,50,456,43,1.0344827586206897,0.44600000000000006,0.09000000000000001,0.24815656565656563,0.10000000000000002
warm_nv,1.0,10,10,50,456,44,0.7714285714285715,0.3549999999999999,0.03,0.3271626984126984,0.10000000000000002
warm_nv,1.0,10,10,50,456,45,1.297872340425532,0.406,0.06600000000000002,0.290232683982684,0.10000000000000002
warm_nv,1.0,10,10,50,456,46,1.0,0.36100000000000004,0.066,0.2854760517260517,0.10000000000000002
warm_nv,1.0,10,10,50,456,47,0.8524590163934426,0.358,0.054000000000000006,0.30648074148074145,0.10000000000000002
warm_nv,1.0,10,10,50,456,48,1.0188679245283019,0.4050000000000001,0.024,0.3356872294372294,0.10000000000000002
warm_nv,1.0,10,10,50,456,49,1.1875,0.35,0.054000000000000006,0.32176226551226544,0.10000000000000002
warm_high,0.0,10,10,50,456,0,0.15,0.06200000000000001,0.0,0.823511904761905,0.5
warm_high,0.0,10,10,50,456,1,0.3559322033898305,0.12100000000000004,0.006,0.7151190476190477,0.3511525977366256
