access,w_eff,n_vis,eps_idle,eps_coll,c_idle,c_coll,T,tau_cv,x_sd
basic,840,50,0.48596,2.69146,1.62573,14.75322,0.47569,0.90941,0.33166
basic,840,50,0.48596,4.64023,1.62573,103.56769,0.37809,1.61218,0.65278
basic,840,50,0.48596,8.0,1.62573,2980.95799,0.36293,1.69417,0.81567
basic,840,50,0.69711,0.02,2.00793,1.0202,0.2868,0.00343,0.0034
basic,840,50,0.69711,0.03448,2.00793,1.03508,0.28917,0.00595,0.00587
basic,840,50,0.69711,0.05945,2.00793,1.06125,0.30877,0.00961,0.00938
basic,840,50,0.69711,0.10249,2.00793,1.10793,0.3291,0.01588,0.01522
basic,840,50,0.69711,0.1767,2.00793,1.19327,0.33896,0.02825,0.02619
basic,840,50,0.69711,0.30464,2.00793,1.35613,0.37055,0.04782,0.04143
basic,840,50,0.69711,0.52521,2.00793,1.69082,0.40686,0.08598,0.06629
basic,840,50,0.69711,0.9055,2.00793,2.47316,0.45554,0.17138,0.10577
basic,840,50,0.69711,1.56112,2.00793,4.76417,0.46505,0.4347,0.19452
basic,840,50,0.69711,2.69146,2.00793,14.75322,0.39416,1.04129,0.41361
basic,840,50,0.69711,4.64023,2.00793,103.56769,0.31357,1.65568,0.78663
basic,840,50,0.69711,8.0,2.00793,2980.95799,0.29873,1.77501,0.95356
basic,840,50,1.0,0.02,2.71828,1.0202,0.22577,0.00433,0.00429
basic,840,50,1.0,0.03448,2.71828,1.03508,0.22385,0.00755,0.00745
basic,840,50,1.0,0.05945,2.71828,1.06125,0.2388,0.01288,0.01257
basic,840,50,1.0,0.10249,2.71828,1.10793,0.24831,0.02212,0.02118
basic,840,50,1.0,0.1767,2.71828,1.19327,0.26491,0.03825,0.03549
basic,840,50,1.0,0.30464,2.71828,1.35613,0.30109,0.06313,0.05472
basic,840,50,1.0,0.52521,2.71828,1.69082,0.33273,0.11207,0.08642
basic,840,50,1.0,0.9055,2.71828,2.47316,0.374,0.22223,0.13554
basic,840,50,1.0,1.56112,2.71828,4.76417,0.3809,0.54622,0.24565
basic,840,50,1.0,2.69146,2.71828,14.75322,0.30626,1.22458,0.5161
basic,840,50,1.0,4.64023,2.71828,103.56769,0.25099,1.8481,0.87953
basic,840,50,1.0,8.0,2.71828,2980.95799,0.24088,1.9778,1.05896
basic,1680,5,0.08,0.02,1.08329,1.0202,0.63849,0.00127,0.00127
basic,1680,5,0.08,0.03448,1.08329,1.03508,0.64088,0.00221,0.0022
basic,1680,5,0.08,0.05945,1.08329,1.06125,0.6497,0.00369,0.00368
basic,1680,5,0.08,0.10249,1.08329,1.10793,0.65456,0.00661,0.00657
basic,1680,5,0.08,0.1767,1.08329,1.19327,0.67195,0.01107,0.01097
basic,1680,5,0.08,0.30464,1.08329,1.35613,0.68509,0.01882,0.01858
basic,1680,5,0.08,0.52521,1.08329,1.69082,0.70141,0.0327,0.03231
basic,1680,5,0.08,0.9055,1.08329,2.47316,0.6993,0.05928,0.0597
basic,1680,5,0.08,1.56112,1.08329,4.76417,0.69286,0.09897,0.1102
basic,1680,5,0.08,2.69146,1.08329,14.75322,0.66648,0.15203,0.2174
basic,1680,5,0.08,4.64023,1.08329,103.56769,0.65099,0.17216,0.36779
basic,1680,5,0.08,8.0,1.08329,2980.95799,0.65098,0.17727,0.54289
basic,1680,5,0.11476,0.02,1.1216,1.0202,0.57462,0.00183,0.00183
basic,1680,5,0.11476,0.03448,1.1216,1.03508,0.57448,0.00316,0.00316
basic,1680,5,0.11476,0.05945,1.1216,1.06125,0.58769,0.00517,0.00516
basic,1680,5,0.11476,0.10249,1.1216,1.10793,0.59873,0.00885,0.00881
basic,1680,5,0.11476,0.1767,1.1216,1.19327,0.61584,0.01504,0.01495
basic,1680,5,0.11476,0.30464,1.1216,1.35613,0.63448,0.02654,0.0263
