n_vis,n_nat,w_eff,access,eps_idle,eps_coll,c_idle,c_coll,T,rho,J_a0.0,J_a0.05,J_a0.1,J_a0.2,J_a0.5
10,10,420,rts,0.45948,0.606286,1.58325048065197,1.8336087141345103,0.7198214285714286,0.645938421676452,-0.32875211360607476,-0.33830279690389153,-0.34785348020170836,-0.3669548467973419,-0.4242589465842427
10,10,420,rts,0.45948,0.799999,1.58325048065197,2.225538702952652,0.7204910714285714,0.5476175723402937,-0.32782225580730884,-0.3459531787932015,-0.36408410177909417,-0.4003459477508795,-0.5091314856662355
10,10,420,rts,0.263901,0.151572,1.301999291990329,1.1636620824634731,0.7218005952380953,0.48371645534824587,-0.326006362115857,-0.3523787785897997,-0.3787511950637424,-0.4314960280116278,-0.5897305268552839
10,10,420,rts,0.263901,0.2,1.301999291990329,1.2214027581601699,0.7217609126984127,0.4333124866844894,-0.3260613407772779,-0.36103090188156883,-0.3960004629858598,-0.4659395851944417,-0.6757569518201874
10,10,420,rts,0.263901,0.263902,1.301999291990329,1.3020005939902721,0.7203769841269841,0.42392651554796595,-0.32798061493170716,-0.364805560805209,-0.40163050667871086,-0.47528039842571457,-0.6962300736667256
10,10,420,rts,0.263901,0.348221,1.301999291990329,1.4165452716548637,0.7224107142857142,0.35810708743597136,-0.3251614454753463,-0.37789000947772977,-0.43061857348011323,-0.5360757014848803,-0.852447085499181
10,10,420,rts,0.263901,0.45948,1.301999291990329,1.58325048065197,0.7243700396825397,0.32085898392829015,-0.3224529126319606,-0.38706334484695565,-0.45167377706195067,-0.5808946414919408,-0.9685572347819111
10,10,420,rts,0.34822,0.151572,1.4165438551103002,1.1636620824634731,0.7166865079365079,0.6843664350377896,-0.33311676141897273,-0.34030873634794895,-0.34750071127692517,-0.36188466113487755,-0.4050365107087348
10,10,420,rts,0.34822,0.2,1.4165438551103002,1.2214027581601699,0.7201884920634921,0.6785866795233831,-0.32824230670161714,-0.3357595405821839,-0.3432767744627506,-0.3583112422238841,-0.40341464550728456
10,10,420,rts,0.34822,0.263902,1.4165438551103002,1.3020005939902721,0.7205803571428572,0.5896784585837309,-0.32769834006985155,-0.3416469335095162,-0.3555955269491808,-0.38349271382851,-0.4671842744664978
10,10,420,rts,0.34822,0.348221,1.4165438551103002,1.4165452716548637,0.719672619047619,0.5419819968846064,-0.3289588661446987,-0.34771805643816905,-0.36647724673163934,-0.40399562731857996,-0.5165507690794019
10,10,420,rts,0.34822,0.45948,1.4165438551103002,1.58325048065197,0.7198958333333333,0.4959243717744658,-0.3286487533645333,-0.3532420708645256,-0.3778353883645178,-0.42702202336450235,-0.5745819283644559
10,10,420,rts,0.459479,0.2,1.583248897402281,1.2214027581601699,0.7104265873015873,0.9225119045956627,-0.34188966218582945,-0.34221492362449707,-0.3425401850631647,-0.3431907079404999,-0.34514227657250557
10,10,420,rts,0.459479,0.348221,1.583248897402281,1.4165452716548637,0.7192509920634921,0.8088358011324059,-0.32954489724869607,-0.33179547669057236,-0.3340460561324487,-0.33854721501620133,-0.35205069166745917
10,10,420,rts,0.459479,0.45948,1.583248897402281,1.58325048065197,0.7138640873015873,0.7794739950665324,-0.3370626886815049,-0.34016612481255426,-0.34326956094360367,-0.34947643320570243,-0.36809704999199866
10,10,420,rts,0.606286,0.151572,1.8336087141345103,1.1636620824634731,0.6904414682539682,1.1312925218940608,-0.37042407691766766,-0.3711849713126392,-0.37194586570761073,-0.37346765449755387,-0.37803302086738316
10,10,420,rts,0.606286,0.2,1.8336087141345103,1.2214027581601699,0.6966815476190477,1.1235947056268734,-0.3614268627007876,-0.3621058609202533,-0.3627848591397191,-0.36414285557865056,-0.36821684489544493
10,10,420,rts,0.606286,0.263902,1.8336087141345103,1.3020005939902721,0.7044196428571429,1.1032243981100056,-0.3503810168074622,-0.3508635438173303,-0.35134607082719843,-0.35231112484693466,-0.35520628690614336
10,10,420,rts,0.606286,0.348221,1.8336087141345103,1.4165452716548637,0.7027480158730158,1.059545152956788,-0.3527568925747703,-0.3529241642066215,-0.35309143583847263,-0.353425979102175,-0.3544296088932821
10,10,420,rts,0.606286,0.45948,1.8336087141345103,1.58325048065197,0.7051984126984127,1.0443278374880423,-0.34927607931402843,-0.34937014216889445,-0.3494642050237605,-0.34965233073349256,-0.35021670786268877
10,10,420,rts,0.799999,0.151572,2.225538702952652,1.1636620824634731,0.6701636904761905,1.2463195292550238,-0.40023328229339766,-0.4026575704846719,-0.40508185867594604,-0.40993043505849447,-0.42447616420613965
10,10,420,rts,0.799999,0.2,2.225538702952652,1.2214027581601699,0.670858134920635,1.2779917926725572,-0.3991975877306871,-0.40220594531495246,-0.40521430289921784,-0.41123101806774864,-0.42928116357334095
10,10,420,rts,0.799999,0.263902,2.225538702952652,1.3020005939902721,0.6748660714285715,1.2731509044269513,-0.3932410204944234,-0.39615700874186643,-0.3990729969893094,-0.40490497348419546,-0.4224009029688536
10,10,420,rts,0.799999,0.348221,2.225538702952652,1.4165452716548637,0.6840277777777778,1.2336185641769397,-0.3797567513979574,-0.3819607387366525,-0.38416472607534763,-0.38857270075273787,-0.4017966247849085
10,10,420,rts,0.799999,0.45948,2.225538702952652,1.58325048065197,0.6859920634920635,1.2300717302018858,-0.37688922057672786,-0.37903317127730085,-0.3811771219778739,-0.38546502337901994,-0.398328727582458
10,10,420,rts,0.263901,0.087055,1.301999291990329,1.0909566806856736,0.7224603174603175,0.5177414039327695,-0.3250927844342806,-0.3467593716450505,-0.3684259588558204,-0.41175913327736025,-0.5417586565419797
10,10,420,rts,0.263901,0.11487,1.301999291990329,1.1217276035044739,0.7211111111111111,0.4986517719568567,-0.3269620466202207,-0.35117221837922574,-0.37538239013823077,-0.4238027336562408,-0.569063764210271
10,10,420,rts,0.34822,0.087055,1.4165438551103002,1.0909566806856736,0.7174603174603175,0.7050608407079646,-0.3320376395533472,-0.33814414487141303,-0.34425065018947887,-0.35646366082561054,-0.3931026927340055
10,10,420,rts,0.34822,0.11487,1.4165438551103002,1.1217276035044739,0.715218253968254,0.7255804921352679,-0.3351675325622748,-0.3403126277396912,-0.3454577229171076,-0.3557479132719404,-0.38661848433643886
10,10,420,rts,0.459479,0.11487,1.583248897402281,1.1217276035044739,0.710952380952381,0.9483422638981915,-0.3411498261723239,-0.341290487212839,-0.341431148253354,-0.3417124703343841,-0.3425564365774744
10,10,420,rts,0.606286,0.087055,1.8336087141345103,1.0909566806856736,0.6915228174603174,1.1121504042005295,-0.3688591313713643,-0.36942406742360756,-0.36998900347585084,-0.37111887558033735,-0.374508491893797
10,10,420,rts,0.606286,0.11487,1.8336087141345103,1.1217276035044739,0.6929166666666666,1.1441743263751682,-0.36684553714310936,-0.36775251623051464,-0.36865949531791997,-0.3704734534927306,-0.37591532801716243
10,10,420,rts,0.799999,0.087055,2.225538702952652,1.0909566806856736,0.6554017857142858,1.2808543166148234,-0.4225068181036708,-0.4255703060721524,-0.42863379404063395,-0.4347607699775971,-0.4531416977884866
10,10,420,rts,0.799999,0.11487,2.225538702952652,1.1217276035044739,0.6548809523809523,1.2962491668181544,-0.42330181195594696,-0.4266681715284659,-0.43003453110098494,-0.4367672502460229,-0.4569654076811368
10,10,420,basic,0.05,0.05,1.0512710963760241,1.0512710963760241,0.638953373015873,0.13891455055002214,-0.44792379594320075,-0.642737121981089,-0.8375504480189773,-1.227177100094754,-2.3960570563220838
10,10,420,basic,0.05,0.087055,1.0512710963760241,1.0909566806856736,0.6347767857142858,0.1245594705050363,-0.4544818604467567,-0.6714204785834512,-0.8883590967201458,-1.322236332993535,-2.623868041813702
10,10,420,basic,0.05,0.151572,1.0512710963760241,1.1636620824634731,0.6372271825396826,0.11548670844198809,-0.45062904250320485,-0.6836067046848364,-0.9165843668664679,-1.3825396912297312,-2.7804056643195203
10,10,420,basic,0.05,0.263902,1.0512710963760241,1.3020005939902721,0.6382837301587302,0.10645176331618458,-0.4489723763780089,-0.6998665609402414,-0.9507607455024738,-1.4525491146269387,-2.9579142220003334
10,10,420,basic,0.05,0.459479,1.0512710963760241,1.583248897402281,0.6319097222222222,0.09851404708264976,-0.45900873962363054,-0.7275620606394394,-0.9961153816552483,-1.533222023686866,-3.1445419497817193
10,10,420,basic,0.05,0.8,1.0512710963760241,2.225540928492468,0.637624007936508,0.0853553230386246,-0.45000649861321035,-0.7528159283568403,-1.0556253581004704,-1.6612442175877304,-3.4781007960495103
10,10,420,basic,0.087055,0.05,1.0909566806856736,1.0512710963760241,0.6418253968253969,0.15606838135278842,-0.4434389798437472,-0.6159470529567226,-0.7884551260696979,-1.1334712722956488,-2.168519710973501
10,10,420,basic,0.087055,0.087055,1.0909566806856736,1.0909566806856736,0.6402182539682539,0.1534230018284935,-0.445946138937749,-0.621644234004216,-0.7973423290706829,-1.148738519203617,-2.2029270896024187
10,10,420,basic,0.087055,0.151572,1.0909566806856736,1.1636620824634731,0.628249007936508,0.13619675496427303,-0.4648186816499999,-0.6635516369985492,-0.8622845923470985,-1.2597505030441971,-2.452148235135493
10,10,420,basic,0.087055,0.263902,1.0909566806856736,1.3020005939902721,0.6374355158730158,0.12684133938229045,-0.4503021586374609,-0.6634758829915182,-0.8766496073455754,-1.3029970560536897,-2.582039402178033
