n_vis,n_nat,w_eff,access,alpha,candidate,c_idle,c_coll,seed,visits,A_vis,A_nat,coll_air,idle_slots,oh_air,epochs,n_idle,n_coll,n_solo_vis,n_solo_nat,tau_cv_sum,tau_cv_cnt
10,10,420,basic,0.1,equilibrium_ratio,1.460197160172818,3.999776686781054,130,30,1593.0,6636.0,4044,327,0,580,327,86,24,143,57.28769802949651,512
10,10,420,basic,0.1,equilibrium_ratio,1.460197160172818,3.999776686781054,131,30,1017.0,6812.0,4418,353,0,605,353,86,16,150,83.48024355450183,541
10,10,420,basic,0.1,equilibrium_ratio,1.460197160172818,3.999776686781054,132,30,1506.0,6376.0,4367,351,0,607,351,92,25,139,32.864022420704856,538
10,10,420,basic,0.1,equilibrium_ratio,1.460197160172818,3.999776686781054,133,30,1321.0,6706.0,4215,358,0,617,358,90,24,145,33.05237420766262,552
10,10,420,basic,0.1,equilibrium_ratio,1.460197160172818,3.999776686781054,134,30,866.0,7290.0,4092,352,0,610,352,82,18,158,46.82738567380275,553
10,10,420,basic,0.1,equilibrium_ratio,1.460197160172818,3.999776686781054,135,30,1298.0,6490.0,4456,356,0,606,356,90,20,140,37.78192496731107,548
10,10,420,basic,0.1,equilibrium_ratio,1.460197160172818,3.999776686781054,136,30,1257.0,6763.0,4214,366,0,613,366,85,19,143,57.00102749443672,554
10,10,420,basic,0.1,equilibrium_ratio,1.460197160172818,3.999776686781054,137,30,998.0,6848.0,4388,366,0,625,366,92,15,152,51.712173591292924,550
10,10,420,basic,0.1,equilibrium_ratio,1.460197160172818,3.999776686781054,138,30,999.0,6635.0,4583,383,0,642,383,96,15,148,41.431875239388894,557
10,10,420,basic,0.1,equilibrium_ratio,1.460197160172818,3.999776686781054,139,30,809.0,6372.0,5043,376,0,629,376,97,13,143,58.8590279510043,560
10,10,420,basic,0.1,equilibrium_ratio,1.460197160172818,3.999776686781054,140,30,876.0,6387.0,4965,372,0,630,372,100,16,142,64.96015119090566,567
10,10,420,basic,0.1,equilibrium_ratio,1.460197160172818,3.999776686781054,141,30,1455.0,6602.0,4215,328,0,574,328,86,20,140,49.599139625272024,523
10,10,420,basic,0.1,equilibrium_ratio,1.460197160172818,3.999776686781054,142,30,1343.0,6678.0,4225,354,0,604,354,83,23,144,58.427662608974764,542
10,10,420,basic,0.1,equilibrium_ratio,1.460197160172818,3.999776686781054,143,30,1013.0,7283.0,3958,346,0,598,346,77,17,158,48.84900798963633,539
10,10,420,basic,0.1,equilibrium_ratio,1.460197160172818,3.999776686781054,144,30,1286.0,6602.0,4342,370,0,622,370,90,20,142,71.56198109815652,549
10,10,420,basic,0.1,equilibrium_ratio,1.460197160172818,3.999776686781054,145,30,637.0,6441.0,5150,372,0,621,372,99,10,140,95.69403512533073,548
10,10,420,basic,0.1,equilibrium_ratio,1.460197160172818,3.999776686781054,146,30,699.0,6984.0,4548,369,0,631,369,96,14,152,53.75772131083548,567
10,10,420,basic,0.1,equilibrium_ratio,1.460197160172818,3.999776686781054,147,30,1833.0,6417.0,3997,353,0,600,353,79,29,139,65.1323802687172,535
10,10,420,basic,0.1,equilibrium_ratio,1.460197160172818,3.999776686781054,148,30,1063.0,6616.0,4555,366,0,621,366,95,18,142,56.854749470957486,572
10,10,420,basic,0.1,equilibrium_ratio,1.460197160172818,3.999776686781054,149,30,743.0,7357.0,4136,364,0,625,364,87,14,160,57.23567203472053,561
10,10,420,basic,0.1,equilibrium_ratio,1.460197160172818,3.999776686781054,150,30,745.0,6373.0,5103,379,0,636,379,103,14,140,76.72435330608131,564
10,10,420,basic,0.1,equilibrium_ratio,1.460197160172818,3.999776686781054,151,30,1572.0,6856.0,3835,337,0,587,337,75,25,150,25.9227357571412,533
10,10,420,basic,0.1,equilibrium_ratio,1.460197160172818,3.999776686781054,152,30,1504.0,6353.0,4399,344,0,598,344,91,24,139,45.55371343933781,537
10,10,420,basic,0.1,equilibrium_ratio,1.460197160172818,3.999776686781054,153,30,803.0,7050.0,4390,357,0,613,357,92,11,153,64.64952337981781,538
10,10,420,basic,0.1,equilibrium_ratio,1.460197160172818,3.999776686781054,154,30,1390.0,6695.0,4161,354,0,611,354,90,22,145,21.641008215680422,544
10,10,420,basic,0.1,equilibrium_ratio,1.460197160172818,3.999776686781054,155,30,1457.0,6126.0,4654,363,0,614,363,96,24,131,33.975599744435534,561
10,10,420,basic,0.1,equilibrium_ratio,1.460197160172818,3.999776686781054,156,30,1399.0,6375.0,4471,355,0,606,355,90,21,140,39.14054118882667,533
10,10,420,basic,0.1,equilibrium_ratio,1.460197160172818,3.999776686781054,157,30,1358.0,6391.0,4510,341,0,590,341,90,20,139,70.73511421061166,522
10,10,420,basic,0.1,equilibrium_ratio,1.460197160172818,3.999776686781054,158,30,1079.0,6673.0,4489,359,0,610,359,88,17,146,102.91240162993817,546
10,10,420,basic,0.1,equilibrium_ratio,1.460197160172818,3.999776686781054,159,30,1242.0,6711.0,4308,339,0,588,339,86,19,144,79.54811422974373,523
10,10,420,basic,0.1,equilibrium_ratio,1.460197160172818,3.999776686781054,160,30,767.0,6491.0,4978,364,0,622,364,103,11,144,117.22741548591006,553
10,10,420,basic,0.2,current,1.2,1.2,101,30,900.0,7535.0,3820,345,0,604,345,81,15,163,0.96781990496485,538
10,10,420,basic,0.2,current,1.2,1.2,102,30,1149.0,7392.0,3695,364,0,625,364,79,22,160,1.700831023782016,565
10,10,420,basic,0.2,current,1.2,1.2,103,30,1217.0,6500.0,4530,353,0,606,353,92,20,141,3.5635745599075688,555
10,10,420,basic,0.2,current,1.2,1.2,104,30,940.0,7383.0,3953,324,0,585,324,86,16,159,3.8345770398144623,531
10,10,420,basic,0.2,current,1.2,1.2,105,30,1035.0,6535.0,4656,374,0,625,374,95,17,139,3.33792674462181,556
10,10,420,basic,0.2,current,1.2,1.2,106,30,1195.0,6396.0,4638,371,0,625,371,97,21,136,5.156180666631556,572
10,10,420,basic,0.2,current,1.2,1.2,107,30,788.0,6991.0,4478,343,0,601,343,92,14,152,5.060658410703027,537
10,10,420,basic,0.2,current,1.2,1.2,108,30,610.0,6968.0,4624,398,0,657,398,98,11,150,6.985536777141096,569
10,10,420,basic,0.2,current,1.2,1.2,109,30,669.0,7183.0,4371,377,0,635,377,95,12,151,2.544106706268866,572
10,10,420,basic,0.2,current,1.2,1.2,110,30,1140.0,7290.0,3809,361,0,620,361,84,17,158,3.3979697113537446,552
10,10,420,basic,0.2,current,1.2,1.2,111,30,1121.0,6876.0,4256,347,0,605,347,85,18,155,2.358632904341249,549
10,10,420,basic,0.2,current,1.2,1.2,112,30,1343.0,6642.0,4246,369,0,629,369,91,24,145,3.8030238151809908,564
10,10,420,basic,0.2,current,1.2,1.2,113,30,944.0,7169.0,4139,348,0,610,348,91,17,154,2.80594767485445,546
10,10,420,basic,0.2,current,1.2,1.2,114,30,1162.0,7299.0,3793,346,0,600,346,79,16,159,2.3838144897215843,537
10,10,420,basic,0.2,current,1.2,1.2,115,30,1115.0,6009.0,5090,386,0,641,386,105,21,129,6.039076641593573,565
10,10,420,basic,0.2,current,1.2,1.2,116,30,876.0,7217.0,4135,372,0,630,372,89,14,155,4.816161965959269,565
10,10,420,basic,0.2,current,1.2,1.2,117,30,843.0,6299.0,5104,354,0,608,354,105,12,137,3.8211195991583358,539
10,10,420,basic,0.2,current,1.2,1.2,118,30,1106.0,7285.0,3851,358,0,614,358,85,16,155,2.65908452729196,545
10,10,420,basic,0.2,current,1.2,1.2,119,30,934.0,6957.0,4348,361,0,618,361,88,16,153,5.952986292486739,556
10,10,420,basic,0.2,current,1.2,1.2,120,30,1460.0,5916.0,4863,361,0,610,361,98,22,129,3.4274818415879915,544
10,10,420,basic,0.2,current,1.2,1.2,121,30,608.0,6936.0,4691,365,0,623,365,99,10,149,6.037101088314339,568
10,10,420,basic,0.2,current,1.2,1.2,122,30,988.0,7290.0,3962,360,0,620,360,84,17,159,2.4037185008728343,562
10,10,420,basic,0.2,current,1.2,1.2,123,30,706.0,7003.0,4513,378,0,638,378,96,11,153,3.822747604264875,553
10,10,420,basic,0.2,current,1.2,1.2,124,30,1367.0,6379.0,4462,392,0,643,392,95,20,136,1.917452512304926,581
10,10,420,basic,0.2,current,1.2,1.2,125,30,1062.0,6752.0,4434,352,0,608,352,91,18,147,4.66189215527626,550
10,10,420,basic,0.2,current,1.2,1.2,126,30,861.0,7494.0,3901,344,0,606,344,85,16,161,4.901366191146357,543
10,10,420,basic,0.2,current,1.2,1.2,127,30,736.0,7344.0,4174,346,0,609,346,89,15,159,3.66050389131207,544
10,10,420,basic,0.2,current,1.2,1.2,128,30,1227.0,6811.0,4205,357,0,610,357,87,18,148,3.221826788622491,540
10,10,420,basic,0.2,current,1.2,1.2,129,30,959.0,8165.0,3118,358,0,616,358,65,17,176,1.3511258106355328,554
10,10,420,basic,0.2,current,1.2,1.2,130,30,691.0,7194.0,4357,358,0,617,358,92,14,153,4.831550575824797,559
10,10,420,basic,0.2,current,1.2,1.2,131,30,851.0,7567.0,3824,358,0,615,358,80,13,164,3.45042249721146,545
10,10,420,basic,0.2,current,1.2,1.2,132,30,1666.0,6308.0,4277,349,0,599,349,90,24,136,2.8309641864396675,531
10,10,420,basic,0.2,current,1.2,1.2,133,30,701.0,6754.0,4778,367,0,620,367,95,10,148,5.556062121391106,554
10,10,420,basic,0.2,current,1.2,1.2,134,30,1086.0,6824.0,4341,349,0,602,349,89,17,147,5.000618479363717,545
10,10,420,basic,0.2,current,1.2,1.2,135,30,1381.0,6988.0,3878,353,0,608,353,84,23,148,2.3352877489577937,534
10,10,420,basic,0.2,current,1.2,1.2,136,30,942.0,6477.0,4825,356,0,613,356,97,15,145,4.9541076331325105,546
10,10,420,basic,0.2,current,1.2,1.2,137,30,1259.0,6946.0,4041,354,0,609,354,83,22,150,3.3517311822738085,555
10,10,420,basic,0.2,current,1.2,1.2,138,30,647.0,6427.0,5123,403,0,659,403,101,15,140,4.442273415812782,589
10,10,420,basic,0.2,current,1.2,1.2,139,30,781.0,6979.0,4495,345,0,603,345,90,14,154,4.572346560099566,535
10,10,420,basic,0.2,current,1.2,1.2,140,30,1158.0,6370.0,4706,366,0,626,366,97,20,143,2.6479767476961227,550
10,10,420,basic,0.2,current,1.2,1.2,141,30,1114.0,6373.0,4769,344,0,595,344,98,16,137,5.183853373982059,534
10,10,420,basic,0.2,current,1.2,1.2,142,30,1111.0,7130.0,4011,348,0,605,348,85,20,152,4.847452272917576,536
10,10,420,basic,0.2,current,1.2,1.2,143,30,1016.0,6209.0,4996,379,0,637,379,103,18,137,6.494467543889351,576
10,10,420,basic,0.2,current,1.2,1.2,144,30,826.0,7571.0,3867,336,0,597,336,85,13,163,2.048113307623878,530
10,10,420,basic,0.2,current,1.2,1.2,145,30,1136.0,6137.0,4960,367,0,624,367,98,22,137,5.185132510952045,559
10,10,420,basic,0.2,current,1.2,1.2,146,30,598.0,6952.0,4692,358,0,619,358,97,10,154,5.161575640591708,557
10,10,420,basic,0.2,current,1.2,1.2,147,30,1196.0,7405.0,3657,342,0,597,342,79,18,158,3.4765492009742007,537
10,10,420,basic,0.2,current,1.2,1.2,148,30,932.0,6836.0,4466,366,0,623,366,97,14,146,4.146930487129461,551
10,10,420,basic,0.2,current,1.2,1.2,149,30,693.0,7486.0,4063,358,0,620,358,86,13,163,0.6550508738645683,559
10,10,420,basic,0.2,current,1.2,1.2,150,30,824.0,6382.0,5029,365,0,625,365,101,17,142,4.375173734404956,554
10,10,420,basic,0.2,current,1.2,1.2,151,30,889.0,6847.0,4513,351,0,607,351,92,15,149,4.8761183204093745,547
10,10,420,basic,0.2,current,1.2,1.2,152,30,1116.0,6171.0,4942,371,0,623,371,99,18,135,6.037738782281539,552
10,10,420,basic,0.2,current,1.2,1.2,153,30,1062.0,7531.0,3669,338,0,593,338,77,15,163,2.15506100767007,535
10,10,420,basic,0.2,current,1.2,1.2,154,30,1273.0,6879.0,4082,366,0,622,366,92,19,145,1.1414303570708964,551
10,10,420,basic,0.2,current,1.2,1.2,155,30,828.0,7326.0,4121,325,0,581,325,80,16,160,4.537269090576417,517
10,10,420,basic,0.2,current,1.2,1.2,156,30,1213.0,6976.0,4064,347,0,601,347,87,17,150,2.9581325137518517,528
10,10,420,basic,0.2,current,1.2,1.2,157,30,1224.0,6673.0,4345,358,0,607,358,88,17,144,4.026541752944223,539
10,10,420,basic,0.2,current,1.2,1.2,158,30,926.0,6838.0,4489,347,0,604,347,94,15,148,3.5151517074616576,536
10,10,420,basic,0.2,current,1.2,1.2,159,30,1037.0,6999.0,4213,351,0,606,351,88,14,153,2.3035035779676285,536
10,10,420,basic,0.2,current,1.2,1.2,160,30,1112.0,7180.0,3967,341,0,594,341,78,21,154,3.251469500629657,541
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,101,30,3694.0,3235.0,5406,265,0,492,265,91,56,80,9.31701124985875,429
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,102,30,2688.0,4285.0,5353,274,0,514,274,98,47,95,8.746690341740852,446
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,103,30,3170.0,3937.0,5225,268,0,496,268,85,53,90,9.433033643529853,426
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,104,30,1991.0,4779.0,5557,273,0,513,273,99,39,102,14.622143777089422,442
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,105,30,2505.0,4998.0,4846,251,0,482,251,81,40,110,9.818412954031615,422
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,106,30,3382.0,4628.0,4333,257,0,492,257,75,55,105,7.648961281720893,430
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,107,30,3312.0,2851.0,6166,271,0,503,271,108,58,66,11.73923324050673,453
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,108,30,2384.0,3937.0,6008,271,0,508,271,106,43,88,12.452555764644089,456
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,109,30,2415.0,4064.0,5845,276,0,516,276,104,43,93,13.069460034823033,444
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,110,30,2269.0,4679.0,5394,258,0,493,258,93,39,103,9.352863653147113,437
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,111,30,2852.0,4236.0,5249,263,0,493,263,89,46,95,8.814674255305306,438
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,112,30,2809.0,3998.0,5525,268,0,502,268,94,49,91,11.630279686630264,444
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,113,30,2388.0,3749.0,6192,271,0,497,271,103,40,83,16.454785447007776,437
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,114,30,3591.0,4400.0,4355,254,0,490,254,77,61,98,8.80046032536783,428
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,115,30,3649.0,3381.0,5300,270,0,503,270,91,64,78,6.993192346983705,439
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,116,30,2848.0,3641.0,5845,266,0,491,266,96,50,79,10.738493682889358,437
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,117,30,2563.0,4005.0,5768,264,0,498,264,107,41,86,13.81344598329075,444
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,118,30,2704.0,4634.0,5009,253,0,492,253,90,46,103,9.36711726125264,436
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,119,30,3117.0,3921.0,5292,270,0,504,270,92,57,85,10.2372897838181,435
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,120,30,2990.0,4908.0,4454,248,0,484,248,78,50,108,5.996625882380796,429
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,121,30,2881.0,4133.0,5313,273,0,504,273,90,47,94,9.112803679657874,445
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,122,30,3261.0,3882.0,5184,273,0,507,273,90,56,88,10.490623648886569,448
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,123,30,2188.0,4644.0,5490,278,0,512,278,92,39,103,10.227889009530944,450
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,124,30,3037.0,4533.0,4761,269,0,506,269,85,48,104,9.330271385263472,431
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,125,30,2555.0,4858.0,4921,266,0,504,266,89,43,106,10.613610769962493,436
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,126,30,2435.0,4715.0,5180,270,0,508,270,93,40,105,9.865769947542935,451
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,127,30,2686.0,4619.0,5040,255,0,501,255,94,47,105,14.201833179660685,445
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,128,30,2866.0,3552.0,5917,265,0,497,265,103,49,80,10.55010107225985,436
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,129,30,2430.0,4525.0,5393,252,0,488,252,96,40,100,9.97072224849833,425
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,130,30,3677.0,4115.0,4541,267,0,501,267,80,60,94,6.9939050517216454,425
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,131,30,2597.0,4497.0,5249,257,0,491,257,94,41,99,10.12955698047306,425
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,132,30,3030.0,4308.0,5014,248,0,481,248,88,50,95,7.636806925249708,421
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,133,30,2986.0,4665.0,4688,261,0,499,261,78,53,107,10.766839879678065,435
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,134,30,2746.0,4106.0,5474,274,0,509,274,97,47,91,11.12486877441322,442
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,135,30,3628.0,4333.0,4393,246,0,482,246,82,61,93,6.549316294031772,428
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,136,30,1695.0,4353.0,6290,262,0,495,262,104,28,101,17.041157092282187,442
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,137,30,2673.0,4645.0,5023,259,0,497,259,87,46,105,9.922160780457974,432
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,138,30,2882.0,3526.0,5911,281,0,510,281,102,46,81,13.004836010484448,435
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,139,30,3284.0,4011.0,5042,263,0,495,263,90,53,89,6.918540714548565,440
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,140,30,2332.0,3914.0,6090,264,0,492,264,104,37,87,12.04300320924959,442
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,141,30,2545.0,4610.0,5177,268,0,508,268,96,42,102,12.060385151199606,446
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,142,30,2391.0,4239.0,5697,273,0,513,273,100,44,96,14.295358569391722,441
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,143,30,3040.0,3978.0,5325,257,0,490,257,88,51,94,9.626134450722517,434
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,144,30,3443.0,4077.0,4819,261,0,496,261,86,59,90,5.991816839841522,441
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,145,30,3167.0,4213.0,4946,274,0,514,274,91,55,94,9.823093975482,445
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,146,30,2953.0,4418.0,4973,256,0,493,256,90,49,98,11.729694269737953,430
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,147,30,2649.0,4366.0,5310,275,0,509,275,95,43,96,12.076161963632686,444
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,148,30,3449.0,4118.0,4770,263,0,498,263,84,55,96,10.059585231023721,429
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,149,30,2292.0,4720.0,5319,269,0,504,269,93,39,103,8.460385703754454,442
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,150,30,2722.0,3752.0,5850,276,0,514,276,109,47,82,14.108981784430574,455
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,151,30,2583.0,3953.0,5800,264,0,492,264,97,42,89,13.869966903787676,433
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,152,30,2589.0,4201.0,5549,261,0,493,261,96,40,96,13.187163123551464,427
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,153,30,3121.0,4112.0,5101,266,0,497,266,87,55,89,10.349241682460725,434
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,154,30,2588.0,5115.0,4643,254,0,486,254,78,42,112,9.347519904138247,426
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,155,30,2905.0,4295.0,5140,260,0,492,260,84,49,99,10.023396485778859,429
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,156,30,2713.0,4250.0,5370,267,0,503,267,90,51,95,8.70581097587578,440
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,157,30,3304.0,4087.0,4952,257,0,494,257,88,56,93,10.093378598710228,433
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,158,30,2898.0,4407.0,5036,259,0,495,259,89,49,98,10.15051792471836,428
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,159,30,3222.0,4148.0,4973,257,0,491,257,83,57,94,9.905557661302804,432
10,10,420,basic,0.2,analytic,1.760654165524179,1.3268964411453439,160,30,2309.0,4904.0,5123,264,0,509,264,91,44,110,12.325539966640019,442
10,10,420,basic,0.2,oracle,1.640498239057044,1.2086596278179438,101,30,2448.0,4648.0,5226,278,0,515,278,90,42,105,3.9355063122573033,446
10,10,420,basic,0.2,oracle,1.640498239057044,1.2086596278179438,102,30,3021.0,4203.0,5087,289,0,531,289,89,57,96,7.6822198713163985,472
10,10,420,basic,0.2,oracle,1.640498239057044,1.2086596278179438,103,30,3470.0,4243.0,4611,276,0,517,276,82,59,100,4.754199341752982,454
10,10,420,basic,0.2,oracle,1.640498239057044,1.2086596278179438,104,30,2110.0,4669.0,5545,276,0,517,276,102,37,102,7.675041076961381,453
10,10,420,basic,0.2,oracle,1.640498239057044,1.2086596278179438,105,30,3068.0,4271.0,4993,268,0,497,268,89,44,96,4.86070265810246,429
