access,w_eff,n_vis,n_nat,arm,eps,T,rho,tau0
rts,210,20,20,cold_w,0.02297,0.6377,0.29583,0.004762
rts,210,20,20,cold_w,0.02991,0.6377,0.29583,0.004762
rts,210,20,20,cold_w,0.03893,0.63722,0.30396,0.004762
rts,210,20,20,cold_w,0.05068,0.64161,0.32631,0.004762
rts,210,20,20,cold_w,0.06597,0.64395,0.33265,0.004762
rts,210,20,20,cold_w,0.08588,0.6444,0.33259,0.004762
rts,210,20,20,cold_w,0.11179,0.64706,0.36036,0.004762
rts,210,20,20,cold_w,0.14552,0.64702,0.37792,0.004762
rts,210,20,20,cold_w,0.18944,0.63952,0.36777,0.004762
rts,210,20,20,cold_w,0.2466,0.64246,0.31933,0.004762
rts,210,20,20,cold_w,0.32102,0.64276,0.35314,0.004762
rts,210,20,20,cold_w,0.41788,0.64605,0.3823,0.004762
rts,210,20,20,cold_w,0.54399,0.63605,0.5056,0.004762
rts,210,20,20,cold_w,0.70814,0.6225,0.48371,0.004762
rts,210,20,20,cold_w,0.92183,0.63982,0.60179,0.004762
rts,210,20,20,cold_w,1.2,0.60794,0.79262,0.004762
rts,210,20,20,cold_nv,0.008,0.65331,1.52768,0.05
rts,210,20,20,cold_nv,0.01041,0.6453,1.51634,0.05
rts,210,20,20,cold_nv,0.01356,0.64363,1.55677,0.05
rts,210,20,20,cold_nv,0.01765,0.64508,1.56527,0.05
rts,210,20,20,cold_nv,0.02297,0.65742,1.51904,0.05
rts,210,20,20,cold_nv,0.02991,0.6531,1.49878,0.05
rts,210,20,20,cold_nv,0.03893,0.65514,1.52561,0.05
rts,210,20,20,cold_nv,0.05068,0.64187,1.56315,0.05
rts,210,20,20,cold_nv,0.06597,0.64516,1.54945,0.05
rts,210,20,20,cold_nv,0.08588,0.64927,1.55933,0.05
rts,210,20,20,cold_nv,0.11179,0.6553,1.51288,0.05
rts,210,20,20,cold_nv,0.14552,0.65381,1.55183,0.05
rts,210,20,20,cold_nv,0.18944,0.65617,1.53367,0.05
rts,210,20,20,cold_nv,0.2466,0.64484,1.4608,0.05
rts,210,20,20,cold_nv,0.32102,0.62992,1.49017,0.05
rts,210,20,20,cold_nv,0.41788,0.63137,1.53194,0.05
rts,210,20,20,cold_nv,0.54399,0.64802,1.48469,0.05
rts,210,20,20,cold_nv,0.70814,0.62389,1.46158,0.05
rts,210,20,20,cold_nv,0.92183,0.61327,1.47012,0.05
rts,210,20,20,cold_nv,1.2,0.58756,1.5348,0.05
rts,210,20,20,warm,0.008,0.64435,0.44329,0.006424
rts,210,20,20,warm,0.01041,0.63992,0.48785,0.007063
rts,210,20,20,warm,0.01356,0.64577,0.45829,0.007872
rts,210,20,20,warm,0.01765,0.64353,0.58957,0.009229
rts,210,20,20,warm,0.02297,0.65312,0.66403,0.010487
rts,210,20,20,warm,0.02991,0.65863,0.81139,0.01308
rts,210,20,20,warm,0.03893,0.65276,0.85297,0.015161
rts,210,20,20,warm,0.05068,0.6745,1.03486,0.019762
rts,210,20,20,warm,0.06597,0.67206,1.08119,0.023628
rts,210,20,20,warm,0.08588,0.65143,1.20571,0.027223
rts,210,20,20,warm,0.11179,0.66383,1.25283,0.031932
rts,210,20,20,warm,0.14552,0.64851,1.27239,0.034103
rts,210,20,20,warm,0.18944,0.64978,1.27198,0.035203
rts,210,20,20,warm,0.2466,0.63933,1.36987,0.036976
rts,210,20,20,warm,0.32102,0.6505,1.35995,0.039708
rts,210,20,20,warm,0.41788,0.62859,1.30349,0.040087
rts,210,20,20,warm,0.54399,0.50855,1.3209,0.217644
rts,210,20,20,warm,0.70814,0.42377,1.4065,0.40788
rts,210,20,20,warm,0.92183,0.12272,1.16249,0.835822
rts,210,20,20,warm,1.2,0.08256,1.05263,0.908969
rts,210,50,0,cold_w,0.008,0.69401,1.0,0.004762
rts,210,50,0,cold_w,0.01041,0.69508,1.0,0.004762
rts,210,50,0,cold_w,0.01356,0.69113,1.0,0.004762
rts,210,50,0,cold_w,0.01765,0.69683,1.0,0.004762
rts,210,50,0,cold_w,0.02297,0.70367,1.0,0.004762
rts,210,50,0,cold_w,0.02991,0.70242,1.0,0.004762
rts,210,50,0,cold_w,0.03893,0.71292,1.0,0.004762
rts,210,50,0,cold_w,0.05068,0.70774,1.0,0.004762
rts,210,50,0,cold_w,0.06597,0.70006,1.0,0.004762
rts,210,50,0,cold_w,0.08588,0.71335,1.0,0.004762
rts,210,50,0,cold_w,0.11179,0.71496,1.0,0.004762
rts,210,50,0,cold_w,0.14552,0.71159,1.0,0.004762
rts,210,50,0,cold_w,0.18944,0.70419,1.0,0.004762
rts,210,50,0,cold_w,0.2466,0.71484,1.0,0.004762
rts,210,50,0,cold_w,0.32102,0.71167,1.0,0.004762
rts,210,50,0,cold_w,0.41788,0.68897,1.0,0.004762
rts,210,50,0,cold_w,0.54399,0.68383,1.0,0.004762
rts,210,50,0,cold_w,0.70814,0.67097,1.0,0.004762
rts,210,50,0,cold_w,0.92183,0.66435,1.0,0.004762
rts,210,50,0,cold_w,1.2,0.64631,1.0,0.004762
rts,210,50,0,cold_nv,0.008,0.68808,1.0,0.02
rts,210,50,0,cold_nv,0.01041,0.68867,1.0,0.02
rts,210,50,0,cold_nv,0.01356,0.68546,1.0,0.02
rts,210,50,0,cold_nv,0.01765,0.69099,1.0,0.02
rts,210,50,0,cold_nv,0.02297,0.68617,1.0,0.02
rts,210,50,0,cold_nv,0.02991,0.69212,1.0,0.02
rts,210,50,0,cold_nv,0.03893,0.68639,1.0,0.02
rts,210,50,0,cold_nv,0.05068,0.68264,1.0,0.02
rts,210,50,0,cold_nv,0.06597,0.68242,1.0,0.02
rts,210,50,0,cold_nv,0.08588,0.67833,1.0,0.02
rts,210,50,0,cold_nv,0.11179,0.68776,1.0,0.02
rts,210,50,0,cold_nv,0.14552,0.69224,1.0,0.02
rts,210,50,0,cold_nv,0.18944,0.68433,1.0,0.02
rts,210,50,0,cold_nv,0.2466,0.67883,1.0,0.02
rts,210,50,0,cold_nv,0.32102,0.68246,1.0,0.02
rts,210,50,0,cold_nv,0.41788,0.66605,1.0,0.02
rts,210,50,0,cold_nv,0.54399,0.67863,1.0,0.02
rts,210,50,0,cold_nv,0.70814,0.64968,1.0,0.02
rts,210,50,0,cold_nv,0.92183,0.62607,1.0,0.02
rts,210,50,0,cold_nv,1.2,0.61962,1.0,0.02
rts,210,50,0,warm,0.008,0.69708,1.0,0.012769
rts,210,50,0,warm,0.01041,0.70115,1.0,0.014413
rts,210,50,0,warm,0.01356,0.70008,1.0,0.01792
rts,210,50,0,warm,0.01765,0.68802,1.0,0.020307
rts,210,50,0,warm,0.02297,0.67774,1.0,0.022294
rts,210,50,0,warm,0.02991,0.66613,1.0,0.024495
rts,210,50,0,warm,0.03893,0.66165,1.0,0.02618
rts,210,50,0,warm,0.05068,0.65188,1.0,0.026448
rts,210,50,0,warm,0.06597,0.66577,1.0,0.025229
rts,210,50,0,warm,0.08588,0.65938,1.0,0.026146
rts,210,50,0,warm,0.11179,0.66839,1.0,0.027152
rts,210,50,0,warm,0.14552,0.66026,1.0,0.02677
rts,210,50,0,warm,0.18944,0.66085,1.0,0.027594
rts,210,50,0,warm,0.2466,0.647,1.0,0.030493
rts,210,50,0,warm,0.32102,0.63988,1.0,0.032041
rts,210,50,0,warm,0.41788,0.59984,1.0,0.093773
rts,210,50,0,warm,0.54399,0.5021,1.0,0.21417
rts,210,50,0,warm,0.70814,0.4155,1.0,0.32134
rts,210,50,0,warm,0.92183,0.12042,1.0,0.751044
rts,210,50,0,warm,1.2,0.01351,1.0,0.736699
rts,210,50,5,cold_w,0.008,0.74143,0.47452,0.004762
rts,210,50,5,cold_w,0.01041,0.74147,0.48404,0.004762
rts,210,50,5,cold_w,0.01356,0.74026,0.46513,0.004762
rts,210,50,5,cold_w,0.01765,0.73534,0.48166,0.004762
rts,210,50,5,cold_w,0.02297,0.73306,0.46928,0.004762
rts,210,50,5,cold_w,0.02991,0.73917,0.48076,0.004762
rts,210,50,5,cold_w,0.03893,0.73474,0.47549,0.004762
rts,210,50,5,cold_w,0.05068,0.74155,0.47654,0.004762
rts,210,50,5,cold_w,0.06597,0.74627,0.52096,0.004762
rts,210,50,5,cold_w,0.08588,0.74147,0.58055,0.004762
rts,210,50,5,cold_w,0.11179,0.7381,0.59598,0.004762
rts,210,50,5,cold_w,0.14552,0.74292,0.54705,0.004762
rts,210,50,5,cold_w,0.18944,0.735,0.57658,0.004762
rts,210,50,5,cold_w,0.2466,0.7331,0.61133,0.004762
rts,210,50,5,cold_w,0.32102,0.73667,0.67938,0.004762
rts,210,50,5,cold_w,0.41788,0.71901,0.72302,0.004762
rts,210,50,5,cold_w,0.54399,0.70964,0.74742,0.004762
rts,210,50,5,cold_w,0.70814,0.69988,0.77765,0.004762
rts,210,50,5,cold_w,0.92183,0.69629,0.83451,0.004762
rts,210,50,5,cold_w,1.2,0.67544,0.86825,0.004762
rts,210,50,5,cold_nv,0.008,0.71653,0.89741,0.02
rts,210,50,5,cold_nv,0.01041,0.70988,0.89573,0.02
rts,210,50,5,cold_nv,0.01356,0.70944,0.8928,0.02
rts,210,50,5,cold_nv,0.01765,0.71087,0.89758,0.02
rts,210,50,5,cold_nv,0.02297,0.71004,0.8903,0.02
rts,210,50,5,cold_nv,0.02991,0.71202,0.90756,0.02
rts,210,50,5,cold_nv,0.03893,0.70823,0.91032,0.02
rts,210,50,5,cold_nv,0.05068,0.70617,0.89413,0.02
rts,210,50,5,cold_nv,0.06597,0.70238,0.90884,0.02
rts,210,50,5,cold_nv,0.08588,0.69885,0.89978,0.02
rts,210,50,5,cold_nv,0.11179,0.69966,0.91574,0.02
rts,210,50,5,cold_nv,0.14552,0.70579,0.91075,0.02
rts,210,50,5,cold_nv,0.18944,0.69242,0.89726,0.02
rts,210,50,5,cold_nv,0.2466,0.70169,0.91309,0.02
rts,210,50,5,cold_nv,0.32102,0.69677,0.92393,0.02
rts,210,50,5,cold_nv,0.41788,0.683,0.90367,0.02
rts,210,50,5,cold_nv,0.54399,0.67696,0.9142,0.02
rts,210,50,5,cold_nv,0.70814,0.67609,0.93107,0.02
rts,210,50,5,cold_nv,0.92183,0.65861,0.92732,0.02
rts,210,50,5,cold_nv,1.2,0.63419,0.94145,0.02
rts,210,50,5,warm,0.008,0.73901,0.66223,0.008627
rts,210,50,5,warm,0.01041,0.74254,0.72759,0.009974
rts,210,50,5,warm,0.01356,0.7321,0.7591,0.01141
rts,210,50,5,warm,0.01765,0.73145,0.80469,0.013848
rts,210,50,5,warm,0.02297,0.7249,0.82126,0.016115
rts,210,50,5,warm,0.02991,0.7073,0.87912,0.018896
rts,210,50,5,warm,0.03893,0.70157,0.90277,0.020127
rts,210,50,5,warm,0.05068,0.69843,0.90335,0.021503
rts,210,50,5,warm,0.06597,0.70871,0.90072,0.021858
rts,210,50,5,warm,0.08588,0.69425,0.89977,0.021911
rts,210,50,5,warm,0.11179,0.69417,0.90132,0.02232
rts,210,50,5,warm,0.14552,0.67623,0.90351,0.023001
rts,210,50,5,warm,0.18944,0.68748,0.90098,0.023369
rts,210,50,5,warm,0.2466,0.67627,0.9063,0.023867
rts,210,50,5,warm,0.32102,0.68288,0.92556,0.025939
rts,210,50,5,warm,0.41788,0.6656,0.93782,0.027579
rts,210,50,5,warm,0.54399,0.60577,0.91784,0.112282
rts,210,50,5,warm,0.70814,0.46304,0.88261,0.314506
rts,210,50,5,warm,0.92183,0.13415,0.51022,0.742407
rts,210,50,5,warm,1.2,0.06923,0.05328,0.866347
rts,210,50,10,cold_w,0.008,0.71889,0.38356,0.004762
rts,210,50,10,cold_w,0.01041,0.71764,0.37958,0.004762
rts,210,50,10,cold_w,0.01356,0.71345,0.37861,0.004762
rts,210,50,10,cold_w,0.01765,0.71333,0.38882,0.004762
rts,210,50,10,cold_w,0.02297,0.71448,0.40849,0.004762
rts,210,50,10,cold_w,0.02991,0.70778,0.41528,0.004762
rts,210,50,10,cold_w,0.03893,0.71113,0.42668,0.004762
rts,210,50,10,cold_w,0.05068,0.70782,0.43231,0.004762
rts,210,50,10,cold_w,0.06597,0.71565,0.42642,0.004762
rts,210,50,10,cold_w,0.08588,0.71317,0.45628,0.004762
rts,210,50,10,cold_w,0.11179,0.70363,0.46328,0.004762
rts,210,50,10,cold_w,0.14552,0.71532,0.45977,0.004762
rts,210,50,10,cold_w,0.18944,0.71766,0.49549,0.004762
rts,210,50,10,cold_w,0.2466,0.72113,0.53306,0.004762
rts,210,50,10,cold_w,0.32102,0.71542,0.62138,0.004762
rts,210,50,10,cold_w,0.41788,0.69768,0.60009,0.004762
rts,210,50,10,cold_w,0.54399,0.69234,0.64887,0.004762
rts,210,50,10,cold_w,0.70814,0.68867,0.70578,0.004762
rts,210,50,10,cold_w,0.92183,0.67808,0.73984,0.004762
rts,210,50,10,cold_w,1.2,0.67099,0.78271,0.004762
rts,210,50,10,cold_nv,0.008,0.68272,0.86873,0.02
rts,210,50,10,cold_nv,0.01041,0.67958,0.87189,0.02
rts,210,50,10,cold_nv,0.01356,0.68175,0.86808,0.02
rts,210,50,10,cold_nv,0.01765,0.68698,0.86052,0.02
rts,210,50,10,cold_nv,0.02297,0.68798,0.86022,0.02
rts,210,50,10,cold_nv,0.02991,0.68639,0.89752,0.02
rts,210,50,10,cold_nv,0.03893,0.69226,0.9027,0.02
rts,210,50,10,cold_nv,0.05068,0.6899,0.90448,0.02
rts,210,50,10,cold_nv,0.06597,0.68631,0.8859,0.02
rts,210,50,10,cold_nv,0.08588,0.6828,0.90168,0.02
rts,210,50,10,cold_nv,0.11179,0.68282,0.89447,0.02
rts,210,50,10,cold_nv,0.14552,0.6847,0.87014,0.02
rts,210,50,10,cold_nv,0.18944,0.68196,0.88882,0.02
rts,210,50,10,cold_nv,0.2466,0.67373,0.91272,0.02
rts,210,50,10,cold_nv,0.32102,0.6646,0.93747,0.02
rts,210,50,10,cold_nv,0.41788,0.678,0.91766,0.02
rts,210,50,10,cold_nv,0.54399,0.66204,0.90672,0.02
rts,210,50,10,cold_nv,0.70814,0.65385,0.85836,0.02
rts,210,50,10,cold_nv,0.92183,0.64764,0.92166,0.02
rts,210,50,10,cold_nv,1.2,0.62681,0.94926,0.02
rts,210,50,10,warm,0.008,0.71171,0.56966,0.00726
rts,210,50,10,warm,0.01041,0.71133,0.59945,0.008119
rts,210,50,10,warm,0.01356,0.70446,0.61722,0.008638
rts,210,50,10,warm,0.01765,0.71226,0.66194,0.010183
rts,210,50,10,warm,0.02297,0.69403,0.71457,0.012127
rts,210,50,10,warm,0.02991,0.70698,0.78718,0.013785
rts,210,50,10,warm,0.03893,0.69702,0.8263,0.016194
rts,210,50,10,warm,0.05068,0.6956,0.8473,0.016073
rts,210,50,10,warm,0.06597,0.68944,0.86799,0.01869
rts,210,50,10,warm,0.08588,0.68054,0.87218,0.018999
rts,210,50,10,warm,0.11179,0.67143,0.86897,0.020094
rts,210,50,10,warm,0.14552,0.67565,0.90209,0.020037
rts,210,50,10,warm,0.18944,0.67468,0.88765,0.020494
rts,210,50,10,warm,0.2466,0.677,0.88988,0.022107
rts,210,50,10,warm,0.32102,0.66708,0.88809,0.021851
rts,210,50,10,warm,0.41788,0.67187,0.90576,0.021906
rts,210,50,10,warm,0.54399,0.66125,0.89394,0.026688
rts,210,50,10,warm,0.70814,0.50581,0.88471,0.232167
rts,210,50,10,warm,0.92183,0.22002,0.76346,0.609129
rts,210,50,10,warm,1.2,0.08218,0.31144,0.760099
rts,210,50,20,cold_w,0.008,0.64986,0.53708,0.004762
rts,210,50,20,cold_w,0.01041,0.64813,0.52994,0.004762
rts,210,50,20,cold_w,0.01356,0.64431,0.51796,0.004762
rts,210,50,20,cold_w,0.01765,0.64135,0.51649,0.004762
rts,210,50,20,cold_w,0.02297,0.64135,0.51649,0.004762
rts,210,50,20,cold_w,0.02991,0.63927,0.50444,0.004762
rts,210,50,20,cold_w,0.03893,0.64387,0.50204,0.004762
rts,210,50,20,cold_w,0.05068,0.64528,0.51507,0.004762
rts,210,50,20,cold_w,0.06597,0.64748,0.53794,0.004762
rts,210,50,20,cold_w,0.08588,0.65052,0.53069,0.004762
rts,210,50,20,cold_w,0.11179,0.65774,0.56329,0.004762
rts,210,50,20,cold_w,0.14552,0.6529,0.57407,0.004762
rts,210,50,20,cold_w,0.18944,0.65585,0.54539,0.004762
rts,210,50,20,cold_w,0.2466,0.64954,0.52045,0.004762
rts,210,50,20,cold_w,0.32102,0.64681,0.60331,0.004762
rts,210,50,20,cold_w,0.41788,0.64331,0.60205,0.004762
rts,210,50,20,cold_w,0.54399,0.63633,0.58757,0.004762
rts,210,50,20,cold_w,0.70814,0.63919,0.63401,0.004762
rts,210,50,20,cold_w,0.92183,0.61706,0.68447,0.004762
rts,210,50,20,cold_w,1.2,0.60563,0.70165,0.004762
rts,210,50,20,cold_nv,0.008,0.64607,1.01932,0.02
rts,210,50,20,cold_nv,0.01041,0.6474,1.02088,0.02
rts,210,50,20,cold_nv,0.01356,0.64887,1.02079,0.02
rts,210,50,20,cold_nv,0.01765,0.65101,1.04858,0.02
rts,210,50,20,cold_nv,0.02297,0.64456,1.04489,0.02
rts,210,50,20,cold_nv,0.02991,0.64379,1.05586,0.02
rts,210,50,20,cold_nv,0.03893,0.64272,1.05948,0.02
rts,210,50,20,cold_nv,0.05068,0.64147,1.04972,0.02
rts,210,50,20,cold_nv,0.06597,0.63046,1.05228,0.02
rts,210,50,20,cold_nv,0.08588,0.62198,1.02356,0.02
rts,210,50,20,cold_nv,0.11179,0.6378,1.03172,0.02
rts,210,50,20,cold_nv,0.14552,0.63637,1.05477,0.02
rts,210,50,20,cold_nv,0.18944,0.6353,1.04151,0.02
rts,210,50,20,cold_nv,0.2466,0.63587,0.97381,0.02
rts,210,50,20,cold_nv,0.32102,0.61835,0.9864,0.02
rts,210,50,20,cold_nv,0.41788,0.62865,1.06021,0.02
rts,210,50,20,cold_nv,0.54399,0.62298,0.98577,0.02
rts,210,50,20,cold_nv,0.70814,0.62188,1.00295,0.02
rts,210,50,20,cold_nv,0.92183,0.61921,0.97392,0.02
rts,210,50,20,cold_nv,1.2,0.60952,0.9872,0.02
rts,210,50,20,warm,0.008,0.63583,0.55103,0.005767
rts,210,50,20,warm,0.01041,0.65153,0.59697,0.006044
rts,210,50,20,warm,0.01356,0.6545,0.61399,0.006439
rts,210,50,20,warm,0.01765,0.64962,0.66543,0.006977
rts,210,50,20,warm,0.02297,0.64764,0.71997,0.007856
rts,210,50,20,warm,0.02991,0.66105,0.7799,0.008827
rts,210,50,20,warm,0.03893,0.65621,0.78955,0.009554
rts,210,50,20,warm,0.05068,0.64601,0.79277,0.010775
rts,210,50,20,warm,0.06597,0.64899,0.89935,0.011851
rts,210,50,20,warm,0.08588,0.63813,0.76508,0.012654
rts,210,50,20,warm,0.11179,0.66163,0.90207,0.012564
rts,210,50,20,warm,0.14552,0.65256,0.92035,0.01415
rts,210,50,20,warm,0.18944,0.64329,0.94531,0.014724
rts,210,50,20,warm,0.2466,0.64885,0.93931,0.015102
rts,210,50,20,warm,0.32102,0.6544,0.95205,0.016071
rts,210,50,20,warm,0.41788,0.6294,0.90844,0.015773
rts,210,50,20,warm,0.54399,0.62927,0.93469,0.019113
rts,210,50,20,warm,0.70814,0.55276,0.92385,0.118794
rts,210,50,20,warm,0.92183,0.21863,0.74961,0.594159
rts,210,50,20,warm,1.2,0.07335,0.38664,0.854504
rts,420,5,0,cold_w,0.008,0.48698,1.0,0.002381
rts,420,5,0,cold_w,0.01041,0.50812,1.0,0.002381
rts,420,5,0,cold_w,0.01356,0.52642,1.0,0.002381
rts,420,5,0,cold_w,0.01765,0.57311,1.0,0.002381
rts,420,5,0,cold_w,0.02297,0.59971,1.0,0.002381
rts,420,5,0,cold_w,0.02991,0.62448,1.0,0.002381
rts,420,5,0,cold_w,0.03893,0.64405,1.0,0.002381
rts,420,5,0,cold_w,0.05068,0.67509,1.0,0.002381
rts,420,5,0,cold_w,0.06597,0.69639,1.0,0.002381
rts,420,5,0,cold_w,0.08588,0.71572,1.0,0.002381
rts,420,5,0,cold_w,0.11179,0.72354,1.0,0.002381
rts,420,5,0,cold_w,0.14552,0.72514,1.0,0.002381
rts,420,5,0,cold_w,0.18944,0.72941,1.0,0.002381
rts,420,5,0,cold_w,0.2466,0.73352,1.0,0.002381
rts,420,5,0,cold_w,0.32102,0.71647,1.0,0.002381
rts,420,5,0,cold_w,0.41788,0.69202,1.0,0.002381
rts,420,5,0,cold_w,0.54399,0.66964,1.0,0.002381
rts,420,5,0,cold_w,0.70814,0.64479,1.0,0.002381
rts,420,5,0,cold_w,0.92183,0.5625,1.0,0.002381
rts,420,5,0,cold_w,1.2,0.43007,1.0,0.002381
rts,420,5,0,cold_nv,0.008,0.72553,1.0,0.2
rts,420,5,0,cold_nv,0.01041,0.72388,1.0,0.2
rts,420,5,0,cold_nv,0.01356,0.72904,1.0,0.2
rts,420,5,0,cold_nv,0.01765,0.72201,1.0,0.2
rts,420,5,0,cold_nv,0.02297,0.72195,1.0,0.2
rts,420,5,0,cold_nv,0.02991,0.71973,1.0,0.2
rts,420,5,0,cold_nv,0.03893,0.71941,1.0,0.2
rts,420,5,0,cold_nv,0.05068,0.72329,1.0,0.2
rts,420,5,0,cold_nv,0.06597,0.72259,1.0,0.2
rts,420,5,0,cold_nv,0.08588,0.71282,1.0,0.2
rts,420,5,0,cold_nv,0.11179,0.71289,1.0,0.2
rts,420,5,0,cold_nv,0.14552,0.71215,1.0,0.2
rts,420,5,0,cold_nv,0.18944,0.70004,1.0,0.2
rts,420,5,0,cold_nv,0.2466,0.70317,1.0,0.2
rts,420,5,0,cold_nv,0.32102,0.68509,1.0,0.2
rts,420,5,0,cold_nv,0.41788,0.66887,1.0,0.2
rts,420,5,0,cold_nv,0.54399,0.62807,1.0,0.2
rts,420,5,0,cold_nv,0.70814,0.59005,1.0,0.2
rts,420,5,0,cold_nv,0.92183,0.50143,1.0,0.2
rts,420,5,0,cold_nv,1.2,0.50203,1.0,0.2
rts,420,5,0,warm,0.008,0.74601,1.0,0.153013
rts,420,5,0,warm,0.01041,0.73616,1.0,0.186857
rts,420,5,0,warm,0.01356,0.71453,1.0,0.216898
rts,420,5,0,warm,0.01765,0.70225,1.0,0.244354
rts,420,5,0,warm,0.02297,0.69391,1.0,0.262619
rts,420,5,0,warm,0.02991,0.68493,1.0,0.273185
rts,420,5,0,warm,0.03893,0.67572,1.0,0.281809
rts,420,5,0,warm,0.05068,0.67359,1.0,0.289794
rts,420,5,0,warm,0.06597,0.67223,1.0,0.290409
rts,420,5,0,warm,0.08588,0.66045,1.0,0.295868
rts,420,5,0,warm,0.11179,0.67018,1.0,0.301138
rts,420,5,0,warm,0.14552,0.6587,1.0,0.30679
rts,420,5,0,warm,0.18944,0.64587,1.0,0.325662
rts,420,5,0,warm,0.2466,0.53839,1.0,0.442515
rts,420,5,0,warm,0.32102,0.18475,1.0,0.857514
rts,420,5,0,warm,0.41788,0.07758,1.0,0.979637
rts,420,5,0,warm,0.54399,0.13206,1.0,0.900709
rts,420,5,0,warm,0.70814,0.05883,1.0,1.0
rts,420,5,0,warm,0.92183,0.05883,1.0,1.0
rts,420,5,0,warm,1.2,0.09748,1.0,0.919728
rts,420,5,5,cold_w,0.008,0.74927,0.08879,0.002381
rts,420,5,5,cold_w,0.01041,0.74882,0.08813,0.002381
rts,420,5,5,cold_w,0.01356,0.74824,0.0882,0.002381
rts,420,5,5,cold_w,0.01765,0.74828,0.09832,0.002381
rts,420,5,5,cold_w,0.02297,0.74829,0.11243,0.002381
rts,420,5,5,cold_w,0.02991,0.74837,0.12371,0.002381
rts,420,5,5,cold_w,0.03893,0.74729,0.1215,0.002381
rts,420,5,5,cold_w,0.05068,0.74865,0.12814,0.002381
rts,420,5,5,cold_w,0.06597,0.75002,0.13777,0.002381
rts,420,5,5,cold_w,0.08588,0.74928,0.15761,0.002381
rts,420,5,5,cold_w,0.11179,0.74864,0.22159,0.002381
rts,420,5,5,cold_w,0.14552,0.75194,0.29118,0.002381
rts,420,5,5,cold_w,0.18944,0.75115,0.36724,0.002381
rts,420,5,5,cold_w,0.2466,0.75018,0.53487,0.002381
rts,420,5,5,cold_w,0.32102,0.74717,0.69606,0.002381
rts,420,5,5,cold_w,0.41788,0.74358,0.91473,0.002381
rts,420,5,5,cold_w,0.54399,0.72445,1.13372,0.002381
rts,420,5,5,cold_w,0.70814,0.69848,1.30865,0.002381
rts,420,5,5,cold_w,0.92183,0.6493,1.40488,0.002381
rts,420,5,5,cold_w,1.2,0.5365,1.41537,0.002381
rts,420,5,5,cold_nv,0.008,0.73739,1.75945,0.2
rts,420,5,5,cold_nv,0.01041,0.73466,1.76563,0.2
rts,420,5,5,cold_nv,0.01356,0.7381,1.76425,0.2
rts,420,5,5,cold_nv,0.01765,0.7335,1.77984,0.2
rts,420,5,5,cold_nv,0.02297,0.73095,1.78027,0.2
rts,420,5,5,cold_nv,0.02991,0.74032,1.78246,0.2
rts,420,5,5,cold_nv,0.03893,0.73339,1.76977,0.2
rts,420,5,5,cold_nv,0.05068,0.73137,1.78085,0.2
rts,420,5,5,cold_nv,0.06597,0.72901,1.80134,0.2
rts,420,5,5,cold_nv,0.08588,0.73283,1.76875,0.2
rts,420,5,5,cold_nv,0.11179,0.72846,1.7857,0.2
rts,420,5,5,cold_nv,0.14552,0.7207,1.79608,0.2
rts,420,5,5,cold_nv,0.18944,0.71541,1.80977,0.2
rts,420,5,5,cold_nv,0.2466,0.7165,1.81865,0.2
rts,420,5,5,cold_nv,0.32102,0.71155,1.84942,0.2
rts,420,5,5,cold_nv,0.41788,0.6888,1.84016,0.2
rts,420,5,5,cold_nv,0.54399,0.64997,1.84145,0.2
rts,420,5,5,cold_nv,0.70814,0.62806,1.86273,0.2
rts,420,5,5,cold_nv,0.92183,0.55498,1.83476,0.2
rts,420,5,5,cold_nv,1.2,0.51182,1.84982,0.2
rts,420,5,5,warm,0.008,0.75849,0.74595,0.02974
rts,420,5,5,warm,0.01041,0.75735,1.01822,0.050787
rts,420,5,5,warm,0.01356,0.76026,1.29775,0.080952
rts,420,5,5,warm,0.01765,0.75316,1.50711,0.121686
rts,420,5,5,warm,0.02297,0.73901,1.70695,0.177773
rts,420,5,5,warm,0.02991,0.72328,1.80537,0.21763
rts,420,5,5,warm,0.03893,0.71699,1.81122,0.240934
rts,420,5,5,warm,0.05068,0.7111,1.8243,0.240917
rts,420,5,5,warm,0.06597,0.70567,1.8223,0.260823
rts,420,5,5,warm,0.08588,0.70878,1.84144,0.25185
rts,420,5,5,warm,0.11179,0.70354,1.83637,0.26457
rts,420,5,5,warm,0.14552,0.69992,1.83028,0.280444
rts,420,5,5,warm,0.18944,0.65064,1.83847,0.326342
rts,420,5,5,warm,0.2466,0.62778,1.84434,0.36296
rts,420,5,5,warm,0.32102,0.2127,1.68741,0.847038
rts,420,5,5,warm,0.41788,0.10474,1.43739,0.97534
rts,420,5,5,warm,0.54399,0.14458,1.61754,0.928247
rts,420,5,5,warm,0.70814,0.08531,1.29341,1.0
rts,420,5,5,warm,0.92183,0.08584,1.27933,1.0
rts,420,5,5,warm,1.2,0.13988,1.56383,0.882936
rts,420,5,10,cold_w,0.008,0.71816,0.09382,0.002381
rts,420,5,10,cold_w,0.01041,0.72029,0.09251,0.002381
rts,420,5,10,cold_w,0.01356,0.71787,0.10037,0.002381
rts,420,5,10,cold_w,0.01765,0.71889,0.11298,0.002381
rts,420,5,10,cold_w,0.02297,0.71552,0.11306,0.002381
rts,420,5,10,cold_w,0.02991,0.7157,0.11486,0.002381
rts,420,5,10,cold_w,0.03893,0.71595,0.10958,0.002381
rts,420,5,10,cold_w,0.05068,0.71611,0.10993,0.002381
