method,ppdu_dist,N,W_eff,seed,visit,successes,oracle_successes,efficiency,useful_slots,W_eff_utilization,viable_slots_wasted,collision_rate,tau_rmse,false_trigger_rate
ema_no_coll,homo,50,20,42,1000,1.566,1.574,0.9513333333333336,9.396,0.4698000000000053,1.489,0.3036571428571416,0.0023394409141731776,11.299534523809527
consec_L2,homo,50,20,42,1000,1.585,1.574,0.9531666666666667,9.51,0.47550000000000486,1.998,0.2214333333333327,0.0060341264892891655,7.170580952380981
consec_L4,homo,50,20,42,1000,1.609,1.574,0.9538333333333333,9.654,0.4827000000000052,2.163,0.2086674603174594,0.005797266028268712,0.8886250000000006
dcf_self_excl,homo,50,20,42,1000,1.315,1.574,0.8098333333333336,7.89,0.3945000000000049,2.916,0.1850904761904758,0.0,0.0
pnd,homo,50,20,42,1000,1.573,1.574,0.9444999999999997,9.438,0.4719000000000051,1.433,0.30130714285714166,0.0,0.0
pnd_cd,homo,50,20,42,1000,1.569,1.574,0.9346666666666665,9.414,0.4707000000000048,1.401,0.3051023809523796,0.0,0.0
and,homo,50,20,42,1000,0.0,1.574,0.0,0.0,0.0,0.0,1.0,0.0,0.0
oracle,homo,50,20,123,1000,1.571,1.607,0.9606666666666661,9.426,0.4713000000000051,1.596,0.293960714285713,0.0,0.0
mfg_no_excl,homo,50,20,123,1000,1.586,1.607,0.9616666666666671,9.516,0.47580000000000455,1.581,0.28861111111111043,0.0,0.0
self_excl_only,homo,50,20,123,1000,1.619,1.607,0.9736666666666663,9.714,0.4857000000000053,1.545,0.28268531746031705,0.0,0.0
ema_fixed_low,homo,50,20,123,1000,1.619,1.607,0.9745000000000005,9.714,0.48570000000000463,2.205,0.19777896825396754,0.0056487161553129325,8.460751190476216
ema_fixed_high,homo,50,20,123,1000,1.592,1.607,0.9715000000000001,9.552,0.4776000000000059,2.068,0.21685793650793594,0.0056501408487052715,18.734197619047542
ema_adaptive,homo,50,20,123,1000,1.596,1.607,0.9638333333333333,9.576,0.4788000000000047,2.03,0.21802261904761838,0.0058387019969817,16.10306666666665
ema_ad_low,homo,50,20,123,1000,1.611,1.607,0.9693333333333335,9.666,0.4833000000000046,1.594,0.27710595238095126,0.0025316855556313652,12.371440476190479
ema_ad_med,homo,50,20,123,1000,1.574,1.607,0.9579999999999994,9.444,0.472200000000005,1.713,0.2665535714285707,0.0035589692484696575,13.800994047619046
ema_no_coll,homo,50,20,123,1000,1.589,1.607,0.9561666666666674,9.534,0.47670000000000423,1.436,0.3010920634920622,0.0023277626882913997,10.849988888888891
consec_L2,homo,50,20,123,1000,1.612,1.607,0.9838333333333336,9.672,0.48360000000000486,1.993,0.2162857142857137,0.006134379549623977,7.217586507936533
consec_L4,homo,50,20,123,1000,1.576,1.607,0.9491666666666666,9.456,0.4728000000000043,2.157,0.2153956349206342,0.005926641200844377,1.0320376984126987
dcf_self_excl,homo,50,20,123,1000,1.324,1.607,0.8038333333333335,7.944,0.39720000000000494,2.964,0.180915476190476,0.0,0.0
pnd,homo,50,20,123,1000,1.588,1.607,0.9693333333333328,9.528,0.47640000000000526,1.447,0.2953214285714275,0.0,0.0
pnd_cd,homo,50,20,123,1000,1.555,1.607,0.9491666666666658,9.33,0.46650000000000513,1.472,0.30000238095237974,0.0,0.0
and,homo,50,20,123,1000,0.0,1.607,0.0,0.0,0.0,0.0,1.0,0.0,0.0
oracle,homo,50,20,456,1000,1.603,1.657,0.960833333333333,9.618,0.48090000000000555,1.547,0.2889611111111103,0.0,0.0
mfg_no_excl,homo,50,20,456,1000,1.614,1.657,0.9760000000000008,9.684,0.4842000000000044,1.541,0.2842436507936499,0.0,0.0
self_excl_only,homo,50,20,456,1000,1.565,1.657,0.954666666666667,9.39,0.4695000000000052,1.613,0.29068571428571305,0.0,0.0
ema_fixed_low,homo,50,20,456,1000,1.63,1.657,0.9948333333333333,9.78,0.4890000000000047,2.178,0.19804444444444383,0.005625353372682172,8.046971825396852
ema_fixed_high,homo,50,20,456,1000,1.567,1.657,0.9538333333333333,9.402,0.47010000000000524,2.067,0.22169444444444344,0.005711507454092477,19.535104761904716
ema_adaptive,homo,50,20,456,1000,1.652,1.657,1.0214999999999999,9.912,0.49560000000000426,1.994,0.2092738095238091,0.005646732030165021,15.31111468253967
ema_ad_low,homo,50,20,456,1000,1.602,1.657,0.9618333333333332,9.612,0.48060000000000475,1.516,0.284067857142856,0.002458736391889735,11.792766666666662
ema_ad_med,homo,50,20,456,1000,1.63,1.657,0.9826666666666664,9.78,0.4890000000000049,1.712,0.24861190476190426,0.0035196193001176134,13.433739285714273
ema_no_coll,homo,50,20,456,1000,1.57,1.657,0.956,9.42,0.47100000000000436,1.489,0.2997749999999991,0.0023088440973021217,11.630060714285714
consec_L2,homo,50,20,456,1000,1.596,1.657,0.9658333333333332,9.576,0.4788000000000045,2.015,0.21676626984126918,0.006098796069911088,7.128220634920663
consec_L4,homo,50,20,456,1000,1.624,1.657,0.9873333333333338,9.744,0.4872000000000049,2.217,0.19924880952380877,0.005756852203979513,1.0195416666666668
dcf_self_excl,homo,50,20,456,1000,1.295,1.657,0.7866666666666666,7.77,0.3885000000000047,2.94,0.19290238095238074,0.0,0.0
pnd,homo,50,20,456,1000,1.556,1.657,0.9491666666666667,9.336,0.46680000000000504,1.508,0.29632380952380866,0.0,0.0
pnd_cd,homo,50,20,456,1000,1.567,1.657,0.9624999999999998,9.402,0.4701000000000044,1.454,0.30036507936507806,0.0,0.0
and,homo,50,20,456,1000,0.0,1.657,0.0,0.0,0.0,0.0,1.0,0.0,0.0
oracle,homo,50,20,789,1000,1.551,1.62,0.9378333333333329,9.306,0.465300000000005,1.537,0.3028003968253952,0.0,0.0
mfg_no_excl,homo,50,20,789,1000,1.582,1.62,0.9366666666666671,9.492,0.47460000000000513,1.63,0.2849349206349197,0.0,0.0
self_excl_only,homo,50,20,789,1000,1.565,1.62,0.9506666666666662,9.39,0.46950000000000497,1.578,0.29204523809523714,0.0,0.0
ema_fixed_low,homo,50,20,789,1000,1.636,1.62,0.976166666666667,9.816,0.49080000000000473,2.181,0.20147698412698353,0.005622982582268446,8.230690873015895
ema_fixed_high,homo,50,20,789,1000,1.604,1.62,0.9618333333333325,9.624,0.4812000000000053,2.031,0.21822619047618996,0.005586615078642649,18.582867063492042
ema_adaptive,homo,50,20,789,1000,1.579,1.62,0.9469999999999998,9.474,0.4737000000000053,1.997,0.22661507936507852,0.005928530559292975,16.027501984126964
ema_ad_low,homo,50,20,789,1000,1.576,1.62,0.9428333333333334,9.456,0.47280000000000505,1.49,0.29612380952380835,0.0024510309317354643,11.793173809523815
ema_ad_med,homo,50,20,789,1000,1.62,1.62,0.9668333333333331,9.72,0.48600000000000526,1.735,0.2545813492063487,0.0035427567524576,13.330624999999994
ema_no_coll,homo,50,20,789,1000,1.602,1.62,0.9671666666666672,9.612,0.4806000000000049,1.451,0.29638333333333233,0.0023566706655225827,11.019843650793653
consec_L2,homo,50,20,789,1000,1.579,1.62,0.9531666666666663,9.474,0.47370000000000456,2.009,0.22029285714285626,0.006110843730390816,7.15620238095241
consec_L4,homo,50,20,789,1000,1.627,1.62,0.9838333333333331,9.762,0.48810000000000536,2.093,0.2100484126984121,0.0059188762428470905,0.6537698412698413
dcf_self_excl,homo,50,20,789,1000,1.311,1.62,0.7860000000000005,7.866,0.39330000000000453,2.964,0.18294523809523774,0.0,0.0
pnd,homo,50,20,789,1000,1.55,1.62,0.9311666666666669,9.3,0.4650000000000054,1.473,0.30028928571428454,0.0,0.0
pnd_cd,homo,50,20,789,1000,1.551,1.62,0.9341666666666665,9.306,0.465300000000005,1.445,0.3025261904761892,0.0,0.0
and,homo,50,20,789,1000,0.0,1.62,0.0,0.0,0.0,0.0,1.0,0.0,0.0
oracle,homo,50,20,1234,1000,1.625,1.683,0.9785000000000005,9.75,0.48750000000000515,1.504,0.2887722222222213,0.0,0.0
mfg_no_excl,homo,50,20,1234,1000,1.57,1.683,0.9388333333333335,9.42,0.47100000000000514,1.598,0.2844091269841264,0.0,0.0
self_excl_only,homo,50,20,1234,1000,1.572,1.683,0.9306666666666669,9.432,0.4716000000000053,1.596,0.28938928571428485,0.0,0.0
ema_fixed_low,homo,50,20,1234,1000,1.618,1.683,0.9815000000000003,9.708,0.48540000000000466,2.125,0.20765634920634862,0.005797612502623796,7.583034920634942
ema_fixed_high,homo,50,20,1234,1000,1.594,1.683,0.9546666666666669,9.564,0.47820000000000523,2.045,0.21785277777777698,0.0057285076553341375,19.016080555555508
ema_adaptive,homo,50,20,1234,1000,1.634,1.683,0.9899999999999999,9.804,0.4902000000000052,2.011,0.21195317460317376,0.005695116372711589,15.946619047619055
ema_ad_low,homo,50,20,1234,1000,1.603,1.683,0.949333333333333,9.618,0.4809000000000055,1.661,0.26494126984126887,0.0024940520645106577,13.003388095238083
ema_ad_med,homo,50,20,1234,1000,1.578,1.683,0.9610000000000001,9.468,0.4734000000000054,1.786,0.25358690476190415,0.0034539536792137712,14.18110119047618
ema_no_coll,homo,50,20,1234,1000,1.553,1.683,0.9281666666666668,9.318,0.46590000000000464,1.417,0.31234999999999874,0.0022955551830079195,11.033447619047616
consec_L2,homo,50,20,1234,1000,1.6,1.683,0.944166666666666,9.6,0.4800000000000051,2.039,0.21492817460317412,0.0060004425084312285,7.205299206349238
consec_L4,homo,50,20,1234,1000,1.613,1.683,0.9654999999999992,9.678,0.48390000000000455,2.176,0.20200158730158682,0.005820121219540118,0.8608908730158734
dcf_self_excl,homo,50,20,1234,1000,1.335,1.683,0.8005000000000004,8.01,0.4005000000000046,2.941,0.1839238095238092,0.0,0.0
pnd,homo,50,20,1234,1000,1.535,1.683,0.9178333333333331,9.21,0.460500000000005,1.461,0.30910476190476077,0.0,0.0
pnd_cd,homo,50,20,1234,1000,1.56,1.683,0.9374999999999999,9.36,0.46800000000000513,1.441,0.30285238095238015,0.0,0.0
and,homo,50,20,1234,1000,0.0,1.683,0.0,0.0,0.0,0.0,1.0,0.0,0.0
oracle,homo,50,50,42,1000,4.166,4.126,1.1597190476190462,24.996,0.4999200000000082,4.104,0.2771768669625876,0.0,0.0
mfg_no_excl,homo,50,50,42,1000,4.17,4.126,1.1619357142857127,25.02,0.5004000000000082,4.107,0.2756323767263016,0.0,0.0
self_excl_only,homo,50,50,42,1000,4.23,4.126,1.1844000000000015,25.38,0.5076000000000079,4.067,0.27187593837621016,0.0,0.0
ema_fixed_low,homo,50,50,42,1000,4.46,4.126,1.250563095238096,26.76,0.5352000000000092,8.333,0.13585473374283596,0.009572729636029965,19.273827498796873
ema_fixed_high,homo,50,50,42,1000,4.458,4.126,1.2460214285714275,26.748,0.5349600000000091,6.968,0.16310577058820097,0.0084541676803235,23.34184993561649
ema_adaptive,homo,50,50,42,1000,4.5,4.126,1.2576988095238109,27.0,0.5400000000000094,7.509,0.14686393379563592,0.008855020995531013,21.215307882212752
ema_ad_low,homo,50,50,42,1000,4.255,4.126,1.1907404761904754,25.53,0.5106000000000083,4.549,0.2442547080370615,0.003490737946579776,13.316002387563415
ema_ad_med,homo,50,50,42,1000,4.402,4.126,1.2340773809523815,26.412,0.5282400000000084,5.609,0.20144789017741813,0.005788290611812867,16.091920506149346
ema_no_coll,homo,50,50,42,1000,4.096,4.126,1.1529047619047614,24.576,0.4915200000000078,3.913,0.2849117646242651,0.0027342776753137023,11.352079592629584
consec_L2,homo,50,50,42,1000,4.395,4.126,1.2233333333333327,26.37,0.527400000000009,7.169,0.16125917179226024,0.009023702657811189,11.831591028484766
consec_L4,homo,50,50,42,1000,4.524,4.126,1.2537785714285703,27.144,0.5428800000000092,8.482,0.1256467651053804,0.010235509148998234,4.549526258204299
dcf_self_excl,homo,50,50,42,1000,3.687,4.126,1.0248654761904759,22.122,0.44244000000000716,8.845,0.17639512105111957,0.0,0.0
pnd,homo,50,50,42,1000,3.917,4.126,1.0931797619047612,23.502,0.47004000000000795,3.63,0.30029828782328866,0.0,0.0
pnd_cd,homo,50,50,42,1000,3.932,4.126,1.089536904761904,23.592,0.47184000000000725,3.781,0.2948549422799428,0.0,0.0
and,homo,50,50,42,1000,0.0,4.126,0.0,0.0,0.0,0.0,1.0,0.0,0.0
oracle,homo,50,50,123,1000,4.127,4.209,1.1029488095238076,24.762,0.4952400000000078,4.088,0.2793821951698117,0.0,0.0
mfg_no_excl,homo,50,50,123,1000,4.163,4.209,1.1168452380952385,24.978,0.49956000000000794,4.094,0.2771883137416422,0.0,0.0
self_excl_only,homo,50,50,123,1000,4.267,4.209,1.145545238095237,25.602,0.5120400000000079,4.073,0.26851974896019093,0.0,0.0
ema_fixed_low,homo,50,50,123,1000,4.546,4.209,1.2113166666666673,27.276,0.5455200000000094,8.155,0.13161133015665985,0.009188974672849692,19.08748280668512
ema_fixed_high,homo,50,50,123,1000,4.514,4.209,1.203977380952382,27.084,0.5416800000000095,6.861,0.16266485895855126,0.008397744787898344,22.979536397799823
ema_adaptive,homo,50,50,123,1000,4.463,4.209,1.1993309523809514,26.778,0.5355600000000094,7.511,0.14983039858748112,0.00898836764528892,21.178319640357067
ema_ad_low,homo,50,50,123,1000,4.289,4.209,1.1349059523809526,25.734,0.5146800000000077,4.545,0.2444274104979996,0.003632091766744873,13.286029949462296
ema_ad_med,homo,50,50,123,1000,4.364,4.209,1.1747369047619047,26.184,0.5236800000000089,5.673,0.20341892037700895,0.0057586318463781995,16.46180455214718
ema_no_coll,homo,50,50,123,1000,4.089,4.209,1.0981035714285712,24.534,0.4906800000000081,3.901,0.28594072732822806,0.002715565269734853,11.482581969419456
consec_L2,homo,50,50,123,1000,4.386,4.209,1.1557869047619045,26.316,0.5263200000000089,7.164,0.16120034838742295,0.008958795958308062,11.986122254474106
consec_L4,homo,50,50,123,1000,4.45,4.209,1.195609523809524,26.7,0.5340000000000088,8.696,0.12626224760623314,0.010159976393428707,5.110874435998523
dcf_self_excl,homo,50,50,123,1000,3.646,4.209,0.9781702380952376,21.876,0.4375200000000068,8.992,0.1758564174387707,0.0,0.0
pnd,homo,50,50,123,1000,3.959,4.209,1.0650059523809519,23.754,0.47508000000000733,3.673,0.2956878316128327,0.0,0.0
pnd_cd,homo,50,50,123,1000,3.881,4.209,1.0363416666666656,23.286,0.4657200000000069,3.81,0.29671547896548,0.0,0.0
and,homo,50,50,123,1000,0.0,4.209,0.0,0.0,0.0,0.0,1.0,0.0,0.0
oracle,homo,50,50,456,1000,4.118,4.228,1.1084797619047608,24.708,0.49416000000000787,4.092,0.2835661809337905,0.0,0.0
mfg_no_excl,homo,50,50,456,1000,4.187,4.228,1.1226285714285709,25.122,0.5024400000000081,3.935,0.28108077151606625,0.0,0.0
self_excl_only,homo,50,50,456,1000,4.175,4.228,1.1214416666666656,25.05,0.5010000000000081,4.135,0.274490152674983,0.0,0.0
ema_fixed_low,homo,50,50,456,1000,4.528,4.228,1.2141357142857134,27.168,0.543360000000009,8.352,0.12949986840768085,0.009271481768034839,19.079481200340723
ema_fixed_high,homo,50,50,456,1000,4.353,4.228,1.1646642857142848,26.118,0.5223600000000089,7.079,0.16699929703079877,0.008507196498518244,23.831228048881858
ema_adaptive,homo,50,50,456,1000,4.514,4.228,1.2085785714285706,27.084,0.5416800000000093,7.369,0.14886398376735105,0.008897141611808533,20.515112238367916
ema_ad_low,homo,50,50,456,1000,4.294,4.228,1.147042857142857,25.764,0.5152800000000081,4.525,0.24465507825507912,0.0035856991769332297,13.065461090298598
ema_ad_med,homo,50,50,456,1000,4.461,4.228,1.1897845238095233,26.766,0.5353200000000088,5.587,0.19821379877862075,0.005666622352822374,15.888604806231788
ema_no_coll,homo,50,50,456,1000,4.137,4.228,1.100732142857142,24.822,0.49644000000000776,3.971,0.278506528194029,0.0027203457338760965,11.482907554945042
consec_L2,homo,50,50,456,1000,4.443,4.228,1.1882083333333333,26.658,0.5331600000000092,7.106,0.1595087132294952,0.008910323187008547,11.724532645961702
consec_L4,homo,50,50,456,1000,4.519,4.228,1.2093523809523812,27.114,0.5422800000000086,8.675,0.12246881664517202,0.010041571910511797,4.788183353806493
dcf_self_excl,homo,50,50,456,1000,3.606,4.228,0.9585499999999993,21.636,0.43272000000000665,8.95,0.1789494413781952,0.0,0.0
pnd,homo,50,50,456,1000,3.959,4.228,1.0534249999999994,23.754,0.4750800000000078,3.737,0.29314341214341344,0.0,0.0
pnd_cd,homo,50,50,456,1000,3.943,4.228,1.0600500000000002,23.658,0.47316000000000724,3.766,0.2926752580752588,0.0,0.0
and,homo,50,50,456,1000,0.0,4.228,0.0,0.0,0.0,0.0,1.0,0.0,0.0
oracle,homo,50,50,789,1000,4.133,4.194,1.1224666666666665,24.798,0.4959600000000079,4.025,0.28082488736753547,0.0,0.0
mfg_no_excl,homo,50,50,789,1000,4.145,4.194,1.1210059523809517,24.87,0.4974000000000077,4.075,0.278082236554296,0.0,0.0
self_excl_only,homo,50,50,789,1000,4.163,4.194,1.1271999999999998,24.978,0.49956000000000755,4.169,0.27633116450113404,0.0,0.0
ema_fixed_low,homo,50,50,789,1000,4.488,4.194,1.2170309523809533,26.928,0.5385600000000089,8.424,0.13054698956661034,0.009406305620105007,19.39561181871164
ema_fixed_high,homo,50,50,789,1000,4.408,4.194,1.190838095238095,26.448,0.528960000000009,6.922,0.1660785803635649,0.00834651091983475,23.1938134984082
ema_adaptive,homo,50,50,789,1000,4.4,4.194,1.196904761904761,26.4,0.5280000000000088,7.667,0.15057468410913394,0.00897294694543672,21.424981880844427
ema_ad_low,homo,50,50,789,1000,4.247,4.194,1.1577511904761901,25.482,0.5096400000000081,4.481,0.2486398559773569,0.0036062318550272796,13.028930308580309
ema_ad_med,homo,50,50,789,1000,4.373,4.194,1.181592857142856,26.238,0.5247600000000089,5.673,0.20247688448032894,0.00566821629973558,16.480738488824567
ema_no_coll,homo,50,50,789,1000,4.13,4.194,1.120360714285713,24.78,0.49560000000000776,3.891,0.2833531107781112,0.002704109729470489,11.239698253135746
consec_L2,homo,50,50,789,1000,4.389,4.194,1.1914119047619043,26.334,0.526680000000009,7.275,0.15995937751189326,0.008989274065859367,12.182983164754061
consec_L4,homo,50,50,789,1000,4.52,4.194,1.2275297619047612,27.12,0.5424000000000092,8.598,0.12420207505301949,0.010202951023785933,4.6156319480245624
dcf_self_excl,homo,50,50,789,1000,3.647,4.194,0.9866309523809511,21.882,0.43764000000000663,9.045,0.17500981710498,0.0,0.0
pnd,homo,50,50,789,1000,3.874,4.194,1.053695238095237,23.244,0.4648800000000072,3.751,0.30025574148074213,0.0,0.0
pnd_cd,homo,50,50,789,1000,3.923,4.194,1.0615404761904765,23.538,0.4707600000000071,3.735,0.2958500083250092,0.0,0.0
and,homo,50,50,789,1000,0.0,4.194,0.0,0.0,0.0,0.0,1.0,0.0,0.0
oracle,homo,50,50,1234,1000,4.26,4.307,1.1273392857142859,25.56,0.5112000000000082,3.99,0.27280281075134083,0.0,0.0
mfg_no_excl,homo,50,50,1234,1000,4.212,4.307,1.1142011904761884,25.272,0.5054400000000083,4.125,0.2731543384462123,0.0,0.0
self_excl_only,homo,50,50,1234,1000,4.156,4.307,1.0944226190476183,24.936,0.49872000000000805,4.071,0.2776296144172315,0.0,0.0
ema_fixed_low,homo,50,50,1234,1000,4.521,4.307,1.1916797619047628,27.126,0.5425200000000092,8.363,0.12961567557212902,0.0094789316918417,18.95697345816993
ema_fixed_high,homo,50,50,1234,1000,4.432,4.307,1.171103571428571,26.592,0.5318400000000092,6.954,0.16559237384132927,0.008469373259845965,23.214789721883783
ema_adaptive,homo,50,50,1234,1000,4.498,4.307,1.1905833333333342,26.988,0.5397600000000096,7.417,0.1488842741623706,0.008817770228998772,20.868328250344465
ema_ad_low,homo,50,50,1234,1000,4.236,4.307,1.109896428571429,25.416,0.5083200000000084,4.611,0.24535425807852376,0.003544888754824587,13.785716958286823
ema_ad_med,homo,50,50,1234,1000,4.46,4.307,1.179623809523807,26.76,0.5352000000000089,5.528,0.20005811516914476,0.005606145192515748,16.184496877305694
ema_no_coll,homo,50,50,1234,1000,4.04,4.307,1.0686999999999984,24.24,0.4848000000000077,3.856,0.2908698218448228,0.002707749975075315,11.224199272949276
consec_L2,homo,50,50,1234,1000,4.412,4.307,1.1594892857142851,26.472,0.5294400000000089,7.21,0.1589707269983201,0.008895847620170668,12.138310093724627
consec_L4,homo,50,50,1234,1000,4.477,4.307,1.1797749999999982,26.862,0.5372400000000088,8.801,0.1233979604515907,0.010031440486205995,4.970360522035251
dcf_self_excl,homo,50,50,1234,1000,3.68,4.307,0.9744869047619042,22.08,0.4416000000000069,8.925,0.17538963600469046,0.0,0.0
pnd,homo,50,50,1234,1000,3.851,4.307,1.0183178571428568,23.106,0.4621200000000073,3.735,0.30312039904539984,0.0,0.0
