ppdu_config,num_stas,method,threshold_mode,seed,aggregate_throughput,collision_probability_npca,npca_transition_count,mean_qsrc,tp_short,tp_medium,tp_long
hetero,10,fixed_q0_tppdu,ppdu,456,1290,0.4620030196275793,3656,0.0,398,485,407
hetero,10,fixed_q1_t0,zero,42,1225,0.2579218865143699,4318,1.0,330,390,505
hetero,10,fixed_q1_t0,zero,123,1214,0.26879432624113475,4205,1.0,362,361,491
hetero,10,fixed_q1_t0,zero,456,1217,0.2972774098601913,4057,1.0,367,413,437
hetero,10,fixed_q1_tppdu,ppdu,42,1222,0.2600732600732601,3696,1.0,344,419,459
hetero,10,fixed_q1_tppdu,ppdu,123,1250,0.2726027397260274,3805,1.0,409,394,447
hetero,10,fixed_q1_tppdu,ppdu,456,1259,0.2496443812233286,3734,1.0,426,439,394
hetero,10,adaptive_t0,zero,42,1234,0.4738641914997557,4260,0.056103286384976525,389,272,573
hetero,10,adaptive_t0,zero,123,1264,0.4645631067961165,4269,0.06324666198172874,428,336,500
hetero,10,adaptive_t0,zero,456,1201,0.5007285089849441,4105,0.025578562728380026,341,350,510
hetero,10,adaptive_tppdu,ppdu,42,1287,0.4513888888888889,3683,0.06109150149334781,431,399,457
hetero,10,adaptive_tppdu,ppdu,123,1310,0.4586977648202138,3787,0.06997623448640085,385,522,403
hetero,10,adaptive_tppdu,ppdu,456,1355,0.46023601847101075,3614,0.06364139457664637,519,465,371
hetero,10,oracle_t0,zero,42,1223,0.4811676082862524,4351,0.0,281,389,553
hetero,10,oracle_t0,zero,123,1274,0.487012987012987,4348,0.0,402,375,497
hetero,10,oracle_t0,zero,456,1250,0.502360717658168,4077,0.0,395,346,509
hetero,10,oracle_tppdu,ppdu,42,1246,0.4505386875612145,3720,0.0,340,385,521
hetero,10,oracle_tppdu,ppdu,123,1326,0.4846153846153846,3811,0.0,432,428,466
hetero,10,oracle_tppdu,ppdu,456,1290,0.4620030196275793,3656,0.0,398,485,407
hetero,20,fixed_q0_t0,zero,42,1179,0.7403458895996209,8825,0.0,289,332,558
hetero,20,fixed_q0_t0,zero,123,1150,0.7588020118884317,8381,0.0,287,399,464
hetero,20,fixed_q0_t0,zero,456,1189,0.7564610011641444,8320,0.0,350,395,444
hetero,20,fixed_q0_tppdu,ppdu,42,1237,0.7282213055083717,7602,0.0,395,387,455
hetero,20,fixed_q0_tppdu,ppdu,123,1190,0.7345261121856866,7490,0.0,385,318,487
hetero,20,fixed_q0_tppdu,ppdu,456,1214,0.7238307349665924,7474,0.0,393,388,433
hetero,20,fixed_q1_t0,zero,42,1193,0.47578632051922115,8440,1.0,343,387,463
hetero,20,fixed_q1_t0,zero,123,1288,0.47768670309653916,8686,1.0,437,345,506
hetero,20,fixed_q1_t0,zero,456,1205,0.4906679764243615,8560,1.0,375,364,466
hetero,20,fixed_q1_tppdu,ppdu,42,1248,0.44752475247524753,7840,1.0,410,370,468
hetero,20,fixed_q1_tppdu,ppdu,123,1273,0.4647361046240075,7524,1.0,428,378,467
hetero,20,fixed_q1_tppdu,ppdu,456,1182,0.46057257659467604,7436,1.0,330,398,454
hetero,20,adaptive_t0,zero,42,1205,0.7327188940092166,8881,0.028149983110010133,282,407,516
hetero,20,adaptive_t0,zero,123,1255,0.7642241379310345,8534,0.033395828450902276,417,372,466
hetero,20,adaptive_t0,zero,456,1231,0.7555114638447972,8538,0.023424689622862496,339,434,458
hetero,20,adaptive_tppdu,ppdu,42,1211,0.7030114226375909,7872,0.03239329268292683,351,323,537
hetero,20,adaptive_tppdu,ppdu,123,1237,0.7285472564660382,7409,0.03104332568497773,442,364,431
hetero,20,adaptive_tppdu,ppdu,456,1194,0.7226975339708103,7447,0.038941855780851346,372,385,437
hetero,20,oracle_t0,zero,42,1193,0.47578632051922115,8440,1.0,343,387,463
hetero,20,oracle_t0,zero,123,1288,0.47768670309653916,8686,1.0,437,345,506
hetero,20,oracle_t0,zero,456,1205,0.4906679764243615,8560,1.0,375,364,466
hetero,20,oracle_tppdu,ppdu,42,1248,0.44752475247524753,7840,1.0,410,370,468
hetero,20,oracle_tppdu,ppdu,123,1273,0.4647361046240075,7524,1.0,428,378,467
hetero,20,oracle_tppdu,ppdu,456,1182,0.46057257659467604,7436,1.0,330,398,454
hetero,30,fixed_q0_t0,zero,42,1219,0.8751036852707667,12552,0.0,403,404,412
hetero,30,fixed_q0_t0,zero,123,1203,0.8837386018237082,13087,0.0,428,383,392
hetero,30,fixed_q0_t0,zero,456,1156,0.8843664289632474,12692,0.0,372,361,423
hetero,30,fixed_q0_tppdu,ppdu,42,1306,0.8642395772166764,12087,0.0,481,459,366
hetero,30,fixed_q0_tppdu,ppdu,123,1279,0.8732800710164226,11961,0.0,473,457,349
hetero,30,fixed_q0_tppdu,ppdu,456,1227,0.8778662804730871,10690,0.0,463,416,348
hetero,30,fixed_q1_t0,zero,42,1274,0.6527093596059114,12965,1.0,485,419,370
hetero,30,fixed_q1_t0,zero,123,1287,0.6212071778140293,12447,1.0,491,362,434
hetero,30,fixed_q1_t0,zero,456,1278,0.6462909901305317,12666,1.0,451,429,398
hetero,30,fixed_q1_tppdu,ppdu,42,1263,0.6127338365605514,11813,1.0,405,410,448
hetero,30,fixed_q1_tppdu,ppdu,123,1329,0.6116412213740458,11835,1.0,492,450,387
hetero,30,fixed_q1_tppdu,ppdu,456,1290,0.6139391868807653,11373,1.0,451,463,376
hetero,30,adaptive_t0,zero,42,1212,0.8848374679213002,12907,0.026342294878747965,424,388,400
hetero,30,adaptive_t0,zero,123,1182,0.8833987783595113,12906,0.024407252440725245,378,385,419
hetero,30,adaptive_t0,zero,456,1219,0.887161213691826,12428,0.024541358223366592,453,350,416
hetero,30,adaptive_tppdu,ppdu,42,1216,0.8638768638768639,11997,0.023755938984746188,430,436,350
hetero,30,adaptive_tppdu,ppdu,123,1252,0.8708445642407907,11880,0.03787878787878788,476,406,370
hetero,30,adaptive_tppdu,ppdu,456,1253,0.8682229876259727,10892,0.02570694087403599,499,421,333
hetero,30,oracle_t0,zero,42,1274,0.6527093596059114,12965,1.0,485,419,370
hetero,30,oracle_t0,zero,123,1287,0.6212071778140293,12447,1.0,491,362,434
hetero,30,oracle_t0,zero,456,1278,0.6462909901305317,12666,1.0,451,429,398
hetero,30,oracle_tppdu,ppdu,42,1263,0.6127338365605514,11813,1.0,405,410,448
hetero,30,oracle_tppdu,ppdu,123,1329,0.6116412213740458,11835,1.0,492,450,387
hetero,30,oracle_tppdu,ppdu,456,1290,0.6139391868807653,11373,1.0,451,463,376
hetero,50,fixed_q0_t0,zero,42,1067,0.9649852076545706,22176,0.0,330,327,410
hetero,50,fixed_q0_t0,zero,123,1055,0.9667052469135803,20974,0.0,332,308,415
hetero,50,fixed_q0_t0,zero,456,1054,0.9657920694417045,21175,0.0,327,309,418
hetero,50,fixed_q0_tppdu,ppdu,42,1060,0.9589144050104385,19392,0.0,335,334,391
hetero,50,fixed_q0_tppdu,ppdu,123,1155,0.9594293940583694,18681,0.0,450,365,340
hetero,50,fixed_q0_tppdu,ppdu,456,1132,0.9588814356651276,19369,0.0,407,368,357
hetero,50,fixed_q1_t0,zero,42,1204,0.8098752416095589,21669,1.0,391,385,428
hetero,50,fixed_q1_t0,zero,123,1185,0.811461512377077,21364,1.0,372,349,464
hetero,50,fixed_q1_t0,zero,456,1172,0.822505600551439,20459,1.0,362,372,438
hetero,50,fixed_q1_tppdu,ppdu,42,1180,0.7968276599536624,19678,1.0,443,366,371
hetero,50,fixed_q1_tppdu,ppdu,123,1162,0.8026315789473685,19061,1.0,409,334,419
hetero,50,fixed_q1_tppdu,ppdu,456,1257,0.8028441011235955,19292,1.0,476,413,368
hetero,50,adaptive_t0,zero,42,1063,0.9628707982778371,21669,0.019382528035442336,306,368,389
hetero,50,adaptive_t0,zero,123,1025,0.9649222294232016,20883,0.02059091126753819,291,308,426
hetero,50,adaptive_t0,zero,456,1096,0.9645986543576905,21432,0.01959686450167973,361,342,393
hetero,50,adaptive_tppdu,ppdu,42,1147,0.956086085213906,19152,0.021929824561403508,362,422,363
hetero,50,adaptive_tppdu,ppdu,123,1056,0.9580916744621141,18022,0.020807901453778716,286,331,439
hetero,50,adaptive_tppdu,ppdu,456,1130,0.9582675092153765,19068,0.018879798615481436,374,363,393
hetero,50,oracle_t0,zero,42,1202,0.552006552006552,21216,2.0,353,377,472
hetero,50,oracle_t0,zero,123,1230,0.5238879736408567,21639,2.0,376,407,447
hetero,50,oracle_t0,zero,456,1171,0.557224025974026,20838,2.0,393,347,431
hetero,50,oracle_tppdu,ppdu,42,1215,0.5526011560693641,19482,2.0,396,388,431
hetero,50,oracle_tppdu,ppdu,123,1199,0.5272870043188065,19789,2.0,424,347,428
hetero,50,oracle_tppdu,ppdu,456,1168,0.5162016201620162,18237,2.0,352,422,394
